ID,NLC,ASC,Station,Mode,Line,Dir,Platform,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30122,511,BSTu,Baker Street,LU,JUB,NB,Jubilee // NB,7309.359413499999,81.46604710000001,919.8895338000002,1809.4778886,2465.196542,1398.9455166,634.3838854,0.7147599200000001,1.1699287,3.6240067,6.5224203,10.2059695,13.55379358,19.7089336,25.9662348,43.01797320000001,61.78842400000001,86.167624,103.2066752,116.5139972,108.326156,99.45971800000001,79.4050952,65.89535160000001,54.76147099999999,53.3138598,48.0331886,48.85934,46.73135300000001,44.97957299999999,43.7907646,45.2516578,46.3564352,49.34640039999999,51.64605780000001,54.39953060000001,57.26172260000001,60.44376260000001,62.59826999999999,65.86184,68.6985,70.180622,72.538979,77.262139,85.725269,95.447553,108.087095,119.312922,132.110014,146.69721,155.890878,179.125746,188.373766,202.292572,200.852586,213.514802,203.690972,215.00796,210.627332,224.2685320000001,217.312088,214.128308,196.001878,180.818754,156.804034,141.235181,127.331027,119.435233,112.162965,104.178119,99.495546,93.819981,88.0264722,86.88270220000003,88.7555022,89.8004122,83.30642519999998,81.344998,78.92114000000002,70.325294,59.37908540000001,53.222162,44.24471360000001,32.137352,20.912156,11.7271326,6.978864,2.0841504,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30123,511,BSTu,Baker Street,LU,JUB,SB,Jubilee // SB,15934.7232942,388.7316976,3272.1380436,5328.812254,4445.76265,1892.402844,606.8758050000001,3.863110600000001,12.3216846,16.4463782,34.59325320000001,51.5150684,66.6332914,86.89801740000001,116.4608938,153.3722788,177.6859248,226.778954,278.758254,319.390504,330.9694880000001,353.3613640000001,343.07515,315.096756,285.6195019999999,256.191794,231.838074,218.966364,200.669782,188.166616,184.461164,181.24782,177.374246,186.607316,198.146356,210.969978,216.66211,220.028428,219.420628,218.084172,212.98467,213.313952,216.65133,221.178462,226.673072,239.696328,252.844258,264.225172,277.1864800000001,283.5135400000001,299.7400100000001,311.8284500000001,337.840058,351.850158,390.19713,397.279148,417.9199200000001,406.850176,420.461502,391.886336,374.06072,334.653608,310.935444,264.101072,231.570876,202.918126,182.281046,160.592554,143.931323,134.354422,126.80086,121.364006,113.913746,108.177482,102.397331,95.846775,87.790187,80.69700900000002,77.121656,69.247976,57.83761000000001,46.85093360000001,36.1590888,23.3702424,14.9957104,9.4286124,4.9633108,2.5666936,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
360122,787,BERu,Bermondsey,LU,JUB,NB,Jubilee // NB,6257.38637556,352.76201856,2210.941921,1714.378429,1303.7981006,529.4006298,146.1052766,6.091088139999999,10.88330954,19.69460034,31.76990714,47.202766,56.97286700000001,80.3278056,99.81967480000002,129.682288,147.011312,182.39256,202.866652,238.222696,232.724226,237.231424,217.857216,202.06213,158.540725,141.486513,120.864179,106.6492442,88.86910019999998,83.20947199999998,77.65927880000002,73.8114928,69.82478359999999,67.88684959999999,66.5533588,65.969669,63.922589,63.08450100000001,62.585783,62.2318554,60.78955800000001,61.51971680000001,61.9069774,62.75182940000001,63.48611500000001,64.97634740000001,67.0696114,71.87425479999999,75.9846988,84.1357568,87.6255858,97.498929,99.051467,108.380285,109.847107,119.1684,117.70468,124.861498,117.655824,115.865992,106.2463652,99.1804462,88.3371072,79.14784460000001,66.9161476,58.78751379999999,50.91987880000001,43.92106440000001,39.06399,36.5925536,34.6183234,32.38445540000001,29.64046680000001,29.722991,27.6854004,25.914011,23.1611316,20.69215100000001,18.4226884,16.3563714,12.2466636,10.4655432,8.4672768,5.012742200000001,2.4666972,1.9598732,0.940127,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
360123,787,BERu,Bermondsey,LU,JUB,SB,Jubilee // SB,3877.866767400001,174.2949306,988.232647,988.6816112000004,1150.6213902,405.5524884,170.4837,2.7908868,8.7048174,12.4587282,16.9709962,23.0996514,29.9265546,35.769178,44.574118,53.02045800000001,64.75144780000001,71.320079,80.776943,90.6665522,99.81092220000001,102.5452412,105.4643712,99.0639052,87.010058,73.0443946,60.75827460000001,47.4325398,38.00801240000001,33.3738244,32.4713562,30.6444432,31.1842054,31.7032778,32.885655,31.1250834,31.1143884,30.7492672,31.6239732,32.2786596,34.4021814,34.72891420000001,36.69330520000001,36.34961540000001,37.318683,37.31489740000001,41.15738320000001,53.68922000000001,71.25986280000002,79.22245079999999,91.9504118,104.958386,102.1194388,96.4839008,105.6912648,104.8005808,103.047262,102.777803,105.014181,92.14638180000004,86.8423858,75.55223620000002,71.1875692,58.35538460000001,51.4000448,43.671215,39.1887024,31.3623508,27.8616928,27.3502064,26.7494862,25.5354984,24.76791,25.0820966,24.2279004,22.39595360000001,20.931391,19.9595518,19.9428318,18.516848,16.0215858,14.5694462,12.37587694,8.84023924,6.45197808,4.98144508,2.99068728,1.77242374,0.73344144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30722,524,BDSu,Bond Street,LU,JUB,NB,Jubilee // NB,16460.43073827,278.52976127,1590.8564694,3586.4869856,6207.720076000001,3550.8309,1246.006546,0.061063534,1.204234454,8.779851654,18.507442654,34.342049654,50.29362812,74.90582119999998,90.43567000000002,116.621679,130.21066,149.256996,157.400586,175.232672,164.087216,155.27155,138.878468,125.2313192,99.6624792,91.634272,87.368572,86.8716732,84.03458599999998,87.011992,89.18099840000001,93.8722444,95.0794084,98.0061984,101.7229512,108.915122,112.79559,119.7722548,126.7156008,134.84707,139.17561,147.408742,157.868032,169.40505,176.273942,187.422172,205.56319,229.90553,243.063712,275.61832,315.956996,352.963654,383.415808,435.219946,476.2330860000001,528.3993260000002,551.6886220000001,595.1372240000002,607.10888,628.29672,593.065306,555.3697980000001,500.8217059999999,451.569578,379.365418,345.287098,330.017798,303.275308,283.07566,278.5317700000001,258.766384,243.261556,229.3874080000001,228.439378,219.853544,216.05804,202.806032,184.766518,158.657788,128.905051,100.960719,78.53318900000002,63.98879839999999,48.04780960000001,31.31561060000001,18.04776660000001,10.6129006,3.3063232,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30723,524,BDSu,Bond Street,LU,JUB,SB,Jubilee // SB,24532.95194612,644.01960912,3415.343632,6804.179622000001,8371.96582,3971.064444,1326.378819,4.553527880000001,15.31792688,41.43088088,62.88088688,88.01338759999999,116.726665,147.792722,167.303612,194.737762,218.117342,233.587816,265.587572,294.4666759999999,322.29008,329.894416,348.333572,345.528544,316.336482,280.068318,266.395052,249.509652,224.434556,215.405848,215.50231,217.853472,210.961812,213.992544,226.270366,238.543376,239.660552,248.023956,250.05942,261.325054,264.582312,280.227352,295.9076520000001,314.120768,323.1741140000001,338.086156,349.7424000000001,368.70816,388.3614260000001,413.108356,456.618008,498.54,541.275718,586.142784,666.751934,720.2938019999998,781.6692160000001,821.2325579999998,864.8581920000001,822.5292720000001,770.2846840000003,687.6079020000003,610.779758,519.904942,450.2499180000002,400.8500300000001,368.3073860000001,336.6950820000001,298.548672,307.793704,289.2723680000001,272.803388,254.36163,247.499964,224.77736,214.112232,196.620052,180.013818,172.194692,143.6327752,118.1442026,97.1989526,80.4057026,52.53578180000001,32.3241546,20.61397920000001,12.7790492,5.803427200000001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
360322,788,CWRu,Canada Water,LU,JUB,NB,Jubilee // NB,19704.51170544,1081.06272024,6650.400880000001,6054.063030000001,4053.501154,1494.820784,370.6631372000001,9.25448016,22.03083976,50.13755376,91.74756376,142.7986212,188.9655276,252.830568,323.297566,390.179276,462.4480320000001,558.484578,637.0982980000001,696.9602540000002,697.8850140000002,691.8155440000003,634.8702620000001,568.8243460000001,490.9303220000001,439.696962,381.2079920000001,344.6604220000001,305.6155640000001,275.121534,268.828666,259.093484,246.0597,243.081826,242.709576,241.024566,239.832642,242.675252,243.175468,238.521372,234.99079,229.083504,225.46509,224.890884,223.126866,224.071512,236.93274,248.333934,255.272232,274.691776,286.80363,303.3093140000001,308.741534,330.1984260000001,342.5554400000001,371.0836860000001,371.871966,388.915466,377.0436220000001,369.054074,326.7137380000001,300.528224,263.485664,235.867366,197.770082,175.46682,152.3957380000001,131.860938,112.661268,99.22440999999999,91.37875,83.426458,74.8566548,70.94671559999999,68.96558359999999,64.0410756,57.8282828,55.08103920000001,50.06602,41.75331140000001,34.1018034,27.5326101,19.33783664,11.44493504,6.228657640000002,3.034525640000001,0.21303974,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
360323,788,CWRu,Canada Water,LU,JUB,SB,Jubilee // SB,11560.4504077,645.8988700000001,3078.418348000001,2675.141077,3614.381274,1183.0797814,363.5310573000001,4.745282800000001,16.03210540000001,32.0646844,58.8129904,87.47774240000003,118.5499096,147.0736470000001,181.142508,211.861062,239.046706,262.221168,295.3830820000001,309.151922,309.320468,302.6490320000001,296.397964,261.445512,229.531686,193.006646,168.4031000000001,134.012668,112.593188,97.314952,95.348184,90.72907,91.299902,94.044108,97.856482,100.923218,102.466198,103.994718,106.175823,107.302639,106.6526138,102.8858018,102.9610598,103.7981928,102.5173488,100.215114,109.75136,120.828004,136.70619,165.718894,189.045348,218.823124,251.032114,285.527978,320.13141,348.032326,369.115676,369.175448,362.334612,327.4553100000001,297.294308,249.374898,216.08407,172.899088,145.388586,126.348148,113.314564,99.998798,91.696311,84.475497,77.768137,75.333147,69.46575779999999,65.06043079999999,61.3313168,57.20943200000001,51.79474400000001,48.30349480000001,45.23335720000001,41.60447200000001,34.3868404,28.3561476,21.10525416,14.64531282,9.10237354,5.86524594,2.56877074,1.91446858,1.44114352,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
80722,852,CWFu,Canary Wharf LU,LU,JUB,NB,Jubilee // NB,34529.83209160002,626.4942976,4561.944942,7537.089091999999,15151.431284,5647.841230000001,1005.031246,13.0042802,26.5223202,36.7971706,59.98074860000001,81.16438120000001,103.9047784,131.1792344,173.941384,207.72959,250.96599,306.976836,384.944606,448.975266,496.448002,504.3144980000001,502.71318,443.344354,381.951102,329.223696,304.357822,275.13367,264.723926,258.179654,259.5773,260.174772,259.167582,263.123722,273.3227000000001,277.270934,272.393408,273.108868,277.100158,274.300958,270.0292900000001,278.60202,290.9430180000001,302.990362,313.586198,346.4446220000001,371.8921,400.280546,430.465142,496.37268,547.905462,639.5869620000002,733.219012,946.121646,1134.276258,1356.594626,1499.59106,1658.6046,1630.56398,1597.4222,1446.81456,1348.01652,1160.61986,1037.66244,852.3629260000001,742.5221799999999,597.7452000000002,503.71932,395.6611920000001,344.6138660000001,289.380044,251.589258,224.62103,214.4354620000001,193.528312,170.789356,159.778128,147.152456,124.507136,108.644463,93.1644516,74.91544959999997,54.2883412,34.1116972,19.1822402,13.5825156,4.9150116,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
80723,852,CWFu,Canary Wharf LU,LU,JUB,SB,Jubilee // SB,12319.18451699999,193.326343,843.7175656,2722.9103154,5827.852817999999,2097.776344800001,633.6011302,2.189281,6.154861800000001,14.1216946,20.023166,28.61811,32.819251,41.1132702,48.28670840000001,56.995975,63.350953,73.207723,76.8881818,78.87477679999999,79.16120480000002,79.18875880000002,75.90354800000001,72.40367480000002,66.9767676,62.2195826,58.5464194,54.83068760000001,51.9828872,52.6071784,54.28352820000001,58.57836339999999,63.771349,72.35777700000001,77.6375598,87.06701100000002,90.336499,98.29459399999999,100.7255988,107.943206,109.680172,122.389938,127.376614,138.523552,141.930212,155.306622,156.223584,170.196108,179.454196,217.335056,234.078022,279.493412,302.940014,394.73861,453.813776,546.392682,590.2579479999998,657.4277159999998,629.569928,602.3390420000002,528.505012,461.818476,380.556202,325.718946,270.619816,230.843828,206.038466,186.04071,161.47276,143.267532,132.63227,122.38852,110.698836,108.972998,99.0816628,94.84499879999998,90.6757358,84.82326180000003,67.945815,63.4025632,50.8550576,42.0395272,33.60061,30.5026618,25.5993518,20.9477714,13.8921928,9.160397999999999,5.311185,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
