0.938449,0.966455,0.979102,0.962926,0.960751,0.974458,0.966099,0.961333,0.972945,0.961376,0.956743,0.964103,0.963584,0.956213,0.968061,0.964613,0.962086,0.964068,0.963621,0.964033,0.962241,0.956243,0.931693,0.931902,0.899246,0.894660,0.863592,0.871986,0.832947,0.837633,0.807643,0.826177,0.804126,0.823889,0.798317,0.816044,0.770490,0.774694,0.766717,0.798280,0.765386,0.808823,0.825964,0.844324,0.838609,0.872286,0.876715,0.843208,0.820355,0.827624,0.785616,0.782060,0.806366,0.791541,0.784707,0.855794,0.808987,0.796613,0.805054,0.791482,0.734535,0.772137,0.740570,0.793329,0.729150,0.773025,0.842169,0.879531,0.858115,0.907452,0.891394,0.868209,0.836873,0.862482,0.804259,0.794561,0.732078,0.631710,0.589560,0.527761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
0.119169,0.136143,0.162406,0.138644,0.165918,0.163788,0.166867,0.165685,0.190146,0.200981,0.229547,0.246981,0.249883,0.248747,0.233995,0.207350,0.191850,0.187899,0.179584,0.170200,0.172480,0.159060,0.147316,0.142601,0.148919,0.153783,0.155276,0.154512,0.158064,0.162844,0.165467,0.169172,0.176177,0.186459,0.185566,0.190942,0.199220,0.216960,0.216329,0.212257,0.215048,0.216387,0.210997,0.221468,0.231598,0.234050,0.240970,0.241168,0.231810,0.239796,0.239357,0.234797,0.241753,0.245997,0.238783,0.238508,0.246711,0.244186,0.252356,0.263348,0.281123,0.284446,0.289025,0.279132,0.275701,0.247189,0.187181,0.194701,0.189833,0.173148,0.166289,0.182214,0.156002,0.164648,0.212311,0.308301,0.457150,0.647215,0.677315,0.778679,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.362472,0.336038,0.311402,0.281841,0.269382,0.255471,0.260063,0.265650,0.270763,0.279946,0.293084,0.297978,0.302821,0.305992,0.304947,0.303725,0.305674,0.304222,0.312972,0.329031,0.339291,0.342665,0.356651,0.363665,0.368576,0.376962,0.389528,0.395000,0.397828,0.399915,0.402969,0.402322,0.402036,0.403710,0.404460,0.403625,0.404936,0.407439,0.408114,0.406090,0.402038,0.398522,0.396759,0.390819,0.387270,0.383647,0.387698,0.378532,0.377347,0.372004,0.381799,0.366126,0.368464,0.365992,0.371951,0.358481,0.373356,0.374167,0.381042,0.378975,0.379833,0.372629,0.375656,0.372311,0.374574,0.382007,0.385331,0.383784,0.383094,0.380048,0.384286,0.370589,0.357573,0.340061,0.339030,0.308104,0.272594,0.249221,0.280129,0.271599,0.309009,0.421610,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.498064,0.497441,0.496269
0.118184,0.109279,0.138392,0.135768,0.117728,0.094198,0.100169,0.095987,0.099142,0.121047,0.127942,0.126902,0.115484,0.101807,0.084545,0.072723,0.062527,0.061792,0.066696,0.070770,0.074840,0.078672,0.074133,0.070899,0.068965,0.072028,0.072015,0.076760,0.080972,0.082044,0.085039,0.088703,0.094425,0.098100,0.105223,0.108314,0.117208,0.122892,0.127543,0.140498,0.163868,0.175427,0.185110,0.199306,0.209843,0.200411,0.194176,0.182641,0.175379,0.158508,0.157985,0.157227,0.165603,0.168391,0.169959,0.171825,0.166499,0.162722,0.164888,0.177187,0.192955,0.220625,0.243823,0.257311,0.276877,0.279241,0.286890,0.289295,0.290392,0.290212,0.270804,0.269129,0.281631,0.314109,0.318700,0.341153,0.390994,0.410179,0.361786,0.354608,0.372779,0.279657,0.204883,0.203921,0.229850,0.211695,0.218983,0.205195,0.235371,0.207067,0.233660,0.209621,0.197648,0.136636,0.142363,0.087609
0.296151,0.181454,0.170473,0.173675,0.140924,0.131055,0.141345,0.144191,0.144331,0.156972,0.164645,0.168132,0.165386,0.159036,0.153349,0.154759,0.150163,0.153279,0.160188,0.176146,0.178645,0.190805,0.197891,0.207130,0.205276,0.214201,0.219676,0.231495,0.236619,0.236815,0.239731,0.243449,0.240267,0.246664,0.262017,0.279745,0.291563,0.302914,0.307556,0.317654,0.313112,0.322113,0.330775,0.322715,0.320134,0.315026,0.314653,0.307653,0.316453,0.310648,0.310109,0.309596,0.312417,0.306530,0.308750,0.316739,0.301916,0.297166,0.300588,0.301790,0.295850,0.299826,0.294431,0.291003,0.277811,0.275844,0.279210,0.266682,0.261721,0.254152,0.253320,0.252367,0.253123,0.244588,0.247879,0.235678,0.229368,0.211949,0.233187,0.214569,0.209055,0.171629,0.222450,0.191345,0.206382,0.211388,0.242958,0.207136,0.197833,0.192118,0.187712,0.164313,0.150988,0.181643,0.183705,0.181669
0.007756,0.068283,0.096209,0.194287,0.258460,0.290221,0.303190,0.341375,0.339404,0.341331,0.320359,0.307413,0.273237,0.252319,0.228333,0.222945,0.209600,0.206563,0.212350,0.223287,0.220368,0.225258,0.214358,0.211717,0.206705,0.210697,0.208610,0.218465,0.215241,0.208910,0.203470,0.211641,0.217952,0.227822,0.241167,0.258940,0.276259,0.288522,0.298116,0.315159,0.336947,0.351796,0.362675,0.394202,0.396795,0.417044,0.421854,0.443266,0.439670,0.459495,0.453175,0.465507,0.458150,0.465712,0.450979,0.440123,0.426488,0.424333,0.417689,0.437734,0.450316,0.454594,0.456962,0.457579,0.457154,0.477636,0.485327,0.493326,0.504968,0.506982,0.511430,0.511414,0.541273,0.556257,0.547055,0.513502,0.498425,0.367597,0.218925,0.132745,0.068311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.538750,0.490317,0.463406,0.416590,0.374102,0.352151,0.338744,0.321477,0.321459,0.331869,0.338025,0.349430,0.368358,0.383467,0.396222,0.400656,0.405908,0.406466,0.401209,0.387091,0.385572,0.383250,0.387938,0.390613,0.398545,0.399208,0.400351,0.403043,0.401271,0.402637,0.404839,0.400062,0.393621,0.389510,0.383741,0.377798,0.371336,0.365500,0.365203,0.359786,0.352513,0.352527,0.335365,0.312448,0.310117,0.283740,0.284529,0.287402,0.292668,0.285592,0.297228,0.285695,0.279254,0.276606,0.286678,0.300010,0.306368,0.323204,0.330867,0.318659,0.312845,0.321919,0.313962,0.306048,0.297991,0.280780,0.261375,0.260139,0.257049,0.254730,0.249429,0.246259,0.257183,0.244376,0.236819,0.258979,0.250941,0.243606,0.277594,0.325148,0.315241,0.452121,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
0.000000,0.066250,0.086163,0.168638,0.228317,0.247040,0.259388,0.285938,0.286592,0.282522,0.274378,0.261676,0.230594,0.207666,0.188080,0.178661,0.168831,0.166914,0.173623,0.182460,0.181384,0.183188,0.176001,0.172207,0.168765,0.173359,0.174201,0.178390,0.178471,0.175539,0.169627,0.176369,0.184940,0.194038,0.204819,0.221250,0.237678,0.248377,0.256903,0.270498,0.292484,0.307422,0.305146,0.330064,0.329445,0.337866,0.344092,0.381026,0.381297,0.406467,0.405285,0.414105,0.391779,0.400549,0.383339,0.379704,0.369761,0.385272,0.377677,0.402238,0.413028,0.412877,0.409512,0.414592,0.412343,0.437970,0.442681,0.451871,0.461525,0.454476,0.449562,0.433609,0.466323,0.452637,0.417343,0.373996,0.336054,0.227733,0.136415,0.092276,0.051505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000302,0.000348,0.001227,0.002080,0.004685,0.005399,0.007191,0.008738,0.013177,0.014464,0.016120,0.015039,0.014637,0.012136,0.011147,0.009312,0.008769,0.007697,0.007497,0.006701,0.007137,0.006603,0.005980,0.005398,0.005066,0.004384,0.004058,0.004305,0.004738,0.005306,0.005803,0.006385,0.007019,0.007320,0.007004,0.007319,0.007459,0.007026,0.007201,0.007270,0.006968,0.005907,0.006019,0.006086,0.005327,0.004770,0.005005,0.003960,0.002739,0.002400,0.002314,0.001824,0.002481,0.003081,0.003386,0.003444,0.003608,0.003019,0.002430,0.002859,0.003293,0.003906,0.003573,0.003787,0.004048,0.003863,0.003908,0.005210,0.004749,0.004047,0.004034,0.003997,0.002901,0.002937,0.002742,0.001901,0.001168,0.000628,0.000294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.002431,0.024233,0.020403,0.022774,0.023783,0.024796,0.032650,0.037784,0.037280,0.037034,0.034418,0.026576,0.022474,0.022186,0.023251,0.026436,0.027222,0.029774,0.032548,0.033098,0.031291,0.034173,0.033198,0.031551,0.028777,0.027843,0.025427,0.027259,0.026498,0.027455,0.028050,0.030090,0.028725,0.031267,0.031768,0.033875,0.035439,0.035317,0.037596,0.039091,0.035968,0.040581,0.042101,0.042308,0.050046,0.053211,0.050884,0.055184,0.056402,0.045603,0.048830,0.045684,0.042203,0.037104,0.039890,0.032798,0.031414,0.036256,0.042330,0.048671,0.055384,0.066809,0.066720,0.067147,0.065184,0.067270,0.063235,0.061410,0.050238,0.041281,0.029466,0.021720,0.008156,0.006706,0.004397,0.001599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.791301,0.767412,0.636652,0.613814,0.509965,0.390998,0.331290,0.313559,0.258693,0.252666,0.261354,0.268817,0.251421,0.273833,0.266279,0.277375,0.278407,0.303260,0.291328,0.313150,0.299244,0.293181,0.286267,0.271197,0.242469,0.238108,0.239746,0.227223,0.226611,0.232324,0.237946,0.241668,0.243743,0.245018,0.243246,0.241331,0.235279,0.235169,0.232010,0.231768,0.235985,0.228555,0.232688,0.260336,0.269570,0.257684,0.262961,0.245304,0.218725,0.204136,0.190033,0.184857,0.181744,0.178109,0.168113,0.191520,0.199431,0.213069,0.199344,0.204830,0.175644,0.145840,0.122547,0.125815,0.123462,0.123183,0.126690,0.130163,0.128801,0.139015,0.155619,0.192233,0.219349,0.291738,0.351821,0.374005,0.404284,0.470374,0.490722,0.494490,0.584589,0.515071,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.539188,0.540452,0.553283
1.000000,1.000000,0.999976,0.995697,0.995678,0.992970,0.993902,0.979743,0.943407,0.942937,0.938974,0.928946,0.928648,0.954382,0.961545,0.970492,0.972550,0.982667,0.983302,0.978837,0.977999,0.978238,0.977326,0.969584,0.969955,0.973855,0.973398,0.971958,0.977522,0.970210,0.967480,0.967128,0.968074,0.961683,0.963642,0.961456,0.961833,0.956936,0.964078,0.968660,0.975136,0.962264,0.960672,0.950838,0.952517,0.950700,0.949267,0.956862,0.962129,0.963763,0.955428,0.961542,0.961642,0.965245,0.958102,0.960176,0.959137,0.953299,0.937188,0.938200,0.951264,0.929993,0.913933,0.910120,0.893561,0.873503,0.879095,0.890459,0.869803,0.855324,0.851107,0.885501,0.868169,0.863965,0.877760,0.883169,0.736682,0.705498,0.760611,0.744584,0.744584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003814,0.002020,0.001088,0.001981,0.002606,0.002596,0.005928,0.006062,0.006846,0.007515,0.009026,0.014612,0.016888,0.019435,0.020738,0.023607,0.016371,0.017144,0.014288,0.014726,0.012751,0.011351,0.010442,0.012176,0.011605,0.012172,0.012547,0.013038,0.011797,0.012540,0.012520,0.011663,0.011388,0.018686,0.019215,0.019066,0.019464,0.029017,0.023715,0.025547,0.028935,0.025346,0.014416,0.015061,0.013238,0.011114,0.011516,0.012797,0.013356,0.012352,0.012615,0.015722,0.015918,0.015524,0.017029,0.017023,0.014846,0.013951,0.013474,0.019415,0.022873,0.027815,0.034847,0.038340,0.030469,0.032321,0.027190,0.031663,0.048956,0.059706,0.058711,0.058611,0.057527,0.042815,0.033526,0.031613,0.032324,0.053318,0.080817,0.122404,0.145929,0.199233,0.064045,0.017902,0.018078,0.019737,0.022743,0.037854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935598,0.950206,0.951417,0.951197,0.940510,0.917342,0.900838,0.871095,0.833932,0.810204,0.774997,0.753057,0.720829,0.708787,0.699997,0.700394,0.698732,0.732010,0.744087,0.737319,0.738469,0.738064,0.751085,0.743546,0.752037,0.743514,0.744358,0.719787,0.697905,0.677708,0.673296,0.651907,0.594756,0.561072,0.526840,0.491450,0.461229,0.488010,0.487434,0.477084,0.457443,0.467310,0.471119,0.494615,0.499311,0.494042,0.457580,0.434034,0.376224,0.363592,0.353257,0.361338,0.330808,0.328537,0.305169,0.298982,0.264354,0.269428,0.271006,0.266568,0.243039,0.246160,0.236133,0.223838,0.219006,0.206962,0.214843,0.206754,0.191957,0.176404,0.177281,0.152678,0.140815,0.127931,0.123160,0.104445,0.099574,0.088640,0.077606,0.060931,0.064035,0.060929,0.094158,0.136078,0.136544,0.150978,0.125036,0.098923,0.087374,0.097371,0.089880,0.131976,0.112192,0.117827,0.088630,0.119832
0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000
0.000000,0.390510,0.537698,0.279683,0.479222,0.517132,0.279036,0.277488,0.364988,0.349627,0.348753,0.356941,0.419680,0.418018,0.433870,0.427889,0.509650,0.428116,0.449128,0.433151,0.465315,0.439022,0.445565,0.415902,0.387316,0.395030,0.409394,0.434612,0.460623,0.428685,0.431279,0.451677,0.475596,0.388644,0.471821,0.510155,0.531121,0.417361,0.454958,0.407275,0.418871,0.501905,0.656011,0.623859,0.642597,0.664943,0.645819,0.645427,0.676828,0.710652,0.698748,0.623561,0.576382,0.563020,0.548563,0.544057,0.629324,0.718004,0.744989,0.664726,0.663666,0.613969,0.509481,0.449627,0.565906,0.579685,0.585851,0.535660,0.444169,0.350422,0.321426,0.290886,0.240528,0.241010,0.187494,0.209387,0.235252,0.398914,0.356844,0.389527,0.382929,0.413695,0.468038,0.757380,0.598698,0.427244,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000
0.003814,0.002020,0.001088,0.001981,0.002606,0.002596,0.005928,0.006062,0.006846,0.007515,0.009026,0.014612,0.016888,0.019435,0.020738,0.023607,0.016371,0.017144,0.014288,0.014726,0.012751,0.011351,0.010442,0.012176,0.011605,0.012172,0.012547,0.013038,0.011797,0.012540,0.012520,0.011663,0.011388,0.018686,0.019215,0.019066,0.019464,0.029017,0.023715,0.025547,0.028935,0.025346,0.014416,0.015061,0.013238,0.011114,0.011516,0.012797,0.013356,0.012352,0.012615,0.015722,0.015918,0.015524,0.017029,0.017023,0.014846,0.013951,0.013474,0.019415,0.022873,0.027815,0.034847,0.038340,0.030469,0.032321,0.027190,0.031663,0.048956,0.059706,0.058711,0.058611,0.057527,0.042815,0.033526,0.031613,0.032324,0.053318,0.080817,0.122404,0.145929,0.199233,0.064045,0.017902,0.018078,0.019737,0.022743,0.037854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.922431,0.922431,0.982315,0.991247,0.958019,0.940266,0.928902,0.918082,0.915631,0.919701,0.931367,0.925181,0.927898,0.925715,0.913958,0.896584,0.912627,0.914214,0.917885,0.917006,0.921218,0.915003,0.910787,0.907563,0.920412,0.925892,0.932397,0.936282,0.949688,0.933750,0.924738,0.924255,0.921871,0.913727,0.917913,0.903395,0.907253,0.903424,0.910978,0.906612,0.921157,0.882531,0.888628,0.882800,0.881117,0.881133,0.899587,0.893617,0.900818,0.906988,0.900888,0.899265,0.903710,0.901036,0.895905,0.909300,0.897332,0.885166,0.877490,0.855504,0.832626,0.847892,0.835132,0.809156,0.846937,0.823740,0.819386,0.817398,0.821701,0.820756,0.830337,0.845766,0.862694,0.878563,0.863943,0.907530,0.908651,0.917669,0.935279,0.965470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,1.000000,0.027105,0.058144,0.254512,0.381824,0.301521,0.433786,0.273262,0.286960,0.153039,0.195366,0.110882,0.114255,0.088818,0.126565,0.080831,0.114087,0.110074,0.174490,0.089655,0.116032,0.079201,0.112175,0.076507,0.103549,0.064093,0.098407,0.043702,0.085042,0.066659,0.120205,0.066098,0.114634,0.063664,0.100734,0.063246,0.106542,0.059986,0.122523,0.063591,0.135817,0.081488,0.148991,0.126562,0.175174,0.138234,0.207406,0.182126,0.221366,0.207892,0.250151,0.248734,0.265775,0.159881,0.178996,0.131135,0.146630,0.108560,0.190937,0.118019,0.143784,0.085895,0.150303,0.078579,0.154252,0.098520,0.192731,0.086874,0.148332,0.071301,0.100804,0.054865,0.060697,0.041286,0.082379,0.053559,0.063095,0.168412,0.999994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
