Station,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500,Direction
Kilburn,1675.4854703999997,0.0,0.30122526000000005,1.18114632,2.47448624,3.17912958,4.15708638,6.894289520000001,10.49464046,15.304377940000002,19.900891200000004,28.3311878,32.4694974,33.608932800000005,30.605852600000002,28.983239,22.399090200000003,17.930584200000002,13.6105476,12.5801914,11.0729394,10.4216036,9.516294,10.605603,11.343227800000001,12.152162800000001,12.9230118,13.438723000000001,14.5485484,15.136608000000004,15.606926399999999,16.312616600000002,17.6351734,18.0759338,18.3545764,18.892132399999998,19.361958200000004,19.713003,19.1777926,19.7381854,21.4021052,21.7991518,24.458696600000003,27.021263,33.0564562,37.545923200000004,39.302003799999994,49.0195098,52.12443820000001,57.733827000000005,58.4846738,67.5215758,57.165425000000006,59.4860562,51.5025934,48.47471640000001,41.0768874,38.56039060000001,32.594903,27.690037800000002,23.0274382,18.338213,17.429268399999998,14.209955000000004,13.416960800000002,11.9431222,11.6481104,12.487971400000001,12.991138800000002,12.903832200000002,12.7950732,11.84787,11.4056512,10.23146914,10.363015740000002,9.734310660000002,8.80897114,6.50576854,5.13472576,2.8928651600000004,1.90231044,0.8477561600000001,0.16562276,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Kingsbury,508.51671920979163,0.080856354,0.18748327400000006,0.931195274,2.4116083340000003,3.4323189939999996,3.84918456,4.379032540000001,4.34833562,4.22717316,5.7295821,6.20541946,7.30859136,7.63422988,7.73757848,5.99508942,5.561675640000002,4.88032764,4.39149824,4.5453538400000015,5.185551360000002,5.54926106,5.78444946,6.48233396,6.12023436,5.73127142,5.74588182,5.32988442,5.3237935200000015,5.5041300400000015,5.5497973200000015,5.88566616,6.3697574999999995,6.616234599999999,7.14357368,7.52172888,7.60831044,7.913595599999999,8.539265499999999,8.811858099999998,9.195861099999998,19.8906797,24.211232199999998,23.498363280000003,22.517850400000004,22.623184800000004,12.275608200000002,8.0213632,8.33248852,9.000337199999999,8.9994254,8.603261199999999,9.0207364,9.1132618,9.838746400000002,9.417373,9.62046788,8.57662782,7.4887542200000015,5.8642312200000015,5.18749762,4.3121108600000015,4.13142512,3.71797534,3.76676354,3.16896234,3.10693768,2.38508938,2.5830075600000004,1.72169366,1.87963262,1.6501816200000003,1.82105298,1.5113327660000002,1.4399542060000003,1.281798066,1.213980406,1.2041506860000002,1.19127376,1.052257221958297,0.8042694019582971,0.543860801958297,0.178544261958297,1.958297e-09,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
London Bridge,36850.90651400002,7.439993200000001,17.5484428,33.64151079999999,65.0581208,111.2030368,172.37777160000005,242.873162,316.84228800000005,396.03579800000006,465.45652200000006,545.1266740000002,645.9417060000002,728.249958,756.3484080000002,763.75584,717.0589920000001,630.231484,549.892438,486.849902,443.929156,423.02503600000006,405.75841200000013,387.06791800000013,388.694194,390.225644,393.692446,406.866736,429.635004,447.70315,451.619474,461.92363,470.29233000000005,471.32287599999995,472.66107999999997,485.9819700000001,492.90624,492.87030999999996,485.979138,494.35815199999996,520.671696,531.662808,542.102928,607.8369600000002,657.3145460000002,701.1179020000002,756.31565,856.7596699999999,897.957216,967.116036,1000.4365859999999,1038.766366,1003.943306,968.2283,886.0833119999999,795.5529919999999,706.7450719999999,621.7196240000002,542.301428,477.194676,438.039732,385.788806,363.35451,341.2557060000001,330.662946,321.859118,318.975378,313.657462,321.808802,324.22032600000006,325.82233800000006,307.7843860000001,278.79143799999997,241.762798,191.96003,141.70601000000002,110.592054,77.469782,46.398962,27.920626000000002,12.803286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Neasden,925.0246186500001,0.0,0.5593804000000001,1.3419214800000003,2.78841958,4.37207484,6.43141544,9.14638704,12.12803196,15.34912346,19.8090218,26.290746400000003,32.302265600000005,34.669911000000006,34.751640800000004,31.383701,25.137205600000005,17.736156100000006,13.5751775,11.750244900000002,10.879927900000002,10.6322373,10.8795078,10.8261542,9.7412022,9.6855196,9.332859,8.61017814,8.081657799999999,8.0302334,8.344969200000001,9.074658,9.40352586,10.3223928,10.9131666,11.0290764,10.842807800000001,11.784457000000002,11.7051794,12.061624,11.9148352,12.052632400000002,12.681777199999999,13.3703352,14.095549800000002,15.892416400000002,18.766719400000003,21.558756200000005,24.3608888,28.316463400000004,28.309810200000005,29.103239800000004,26.7465226,26.1816034,21.8795916,19.9489938,15.5878719,13.7888399,9.87526464,7.81033964,6.8988483600000015,5.9898659400000005,4.5986705400000005,3.8695662000000004,3.2188970400000003,2.61303558,2.1856305000000003,1.99185378,1.89821178,1.92634622,1.9867343999999998,1.92701108,2.01612964,1.96325642,1.83968826,1.5629924919999998,1.5232196519999999,1.1837932020000002,0.8353711500000001,0.53239283,0.3729665580000001,0.126803518,0.016722728000000003,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
North Greenwich,22495.730588600007,36.969283399999995,53.11360139999999,85.45514740000002,126.50485740000002,160.595598,193.27109,246.413198,291.00575200000003,323.841356,388.58059199999997,427.675924,488.62509800000004,519.201984,577.2877639999999,558.0029519999999,561.0659519999998,494.030682,448.366784,357.2406220000001,299.99093999999997,233.752472,201.149178,171.282034,165.155394,163.73541200000003,160.37407800000003,160.01133800000005,159.755,157.940062,153.92992400000003,161.349734,170.938152,176.66271400000005,178.50634399999998,187.512072,187.28254,183.41363400000003,179.45103799999995,183.5394660000001,189.571222,193.80632000000003,207.25647200000003,229.26265400000003,261.42811400000005,279.50731,312.0518120000001,328.9715460000001,360.320332,362.18430400000005,381.140262,381.946422,392.280388,359.745896,342.41532400000006,296.79938599999997,252.994998,204.937454,174.57096400000003,145.29509000000004,137.07361200000003,131.783002,125.35231499999999,125.171249,123.744557,121.99708500000001,123.03944300000002,138.49285400000002,181.88294199999999,275.48533599999996,458.01324000000005,653.9313000000002,776.7640880000001,874.7505540000002,816.551866,702.5628519999999,490.32507999999996,329.869452,164.734406,104.498994,10.240328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Queensbury,175.37250777999998,0.14780878,0.25962326,1.05237024,2.4724286400000004,3.2414956000000004,3.78282566,4.35042312,4.776460740000001,4.644357060000001,5.7972619000000005,6.81471826,7.765522120000001,7.573921060000001,7.4698281400000015,5.983647400000001,4.51078188,3.135931680000001,2.3874970400000004,1.5789538,1.46006442,1.49197302,1.5053621000000001,1.47076364,1.32642256,1.22113682,1.15621646,1.16477778,1.30861772,1.54932688,1.6521568800000002,1.5856681680000002,1.513727028,1.3597704280000005,1.1306345480000002,1.058752828,1.2519795,1.85508684,2.41226952,2.67884028,2.7943126200000004,2.88002914,2.56281448,2.0916938600000003,2.25746662,2.46894442,2.55929756,2.6116197000000003,2.7868953400000005,2.8017525000000005,2.8395250800000005,2.9254099000000005,3.0756864200000003,3.2316056,3.2032598200000004,3.05410148,2.8234423000000004,2.4603959600000005,2.14044488,1.8158361400000005,1.87612504,1.8322866,1.67684573,1.5346767300000002,1.30735895,0.8911838360000001,0.6580071120000001,0.58207291,0.4634392000000001,0.4088392360000001,0.469203638,0.454687636,0.413106834,0.397436984,0.40328226799999994,0.26658959400000004,0.19936958,0.141505594,0.08663857400000001,0.025914114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Southwark,9121.5845005,3.228344,5.4216473,12.4094513,31.240077300000006,62.53233130000001,78.0885301,100.80306379999999,129.87284979999998,164.78696380000005,181.5961218,247.55715300000003,288.52268599999996,312.876912,281.057316,257.16856199999995,193.9990592,151.81996519999998,104.64704840000002,103.4009464,92.4657304,88.31799520000001,74.93952320000001,75.6132628,71.21389479999998,74.1702208,69.15117740000001,75.6152634,78.58190259999999,83.31885460000002,78.879749,83.90380760000002,84.85002840000001,86.91448840000001,80.06767239999998,86.90003399999999,86.66024680000002,90.383668,88.367222,99.450949,101.153968,113.89539200000002,123.572074,142.92736599999998,162.48715700000002,198.603982,211.701302,251.514608,266.571924,304.94112800000005,299.7111480000001,325.17066800000003,291.7210740000001,282.2997900000001,224.665691,202.286191,145.42548180000003,121.5613938,92.3177378,80.2119378,61.7617728,61.490885,60.080879,56.778088399999994,52.5439534,53.390164,54.878696999999995,50.58784300000001,49.6588606,51.9845966,50.2455576,44.6753756,42.661066600000005,37.20310679999999,27.4958086,20.9023122,16.172785400000002,10.2621164,7.276889200000001,5.449953400000001,2.5490552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
St. John's Wood,1954.0354680000005,0.0,0.21332252,0.69244572,1.31352232,2.07484764,2.9777369000000005,3.89598424,5.198773040000002,7.88366484,11.961572920000002,17.23324986,23.5275216,26.377489399999998,26.204908800000005,23.191763199999997,19.6078906,14.343226000000001,11.7808156,11.472987400000001,12.5564752,12.2577614,12.3096428,12.8890554,13.3918004,13.8941606,14.586636000000002,15.600332000000002,16.4652454,16.316445400000006,15.925698,16.9764372,17.787843200000005,18.6778858,19.6712068,21.713566600000004,22.8314384,24.171092,26.2098192,30.502211600000006,37.745925799999995,41.55918120000001,45.25798320000001,50.60987520000001,53.1869966,55.415342200000005,59.051594,66.635926,72.1810108,73.564371,72.518845,72.3911636,70.64367360000001,62.25407760000001,57.523619999999994,53.002876,48.79639140000001,39.3715938,36.5085206,33.670350600000006,29.945732,27.622113400000003,26.716499800000005,24.207930200000003,22.652389800000005,19.491059399999997,15.614709,13.7562654,12.8308284,11.8247928,11.9898782,12.081094600000002,11.4016902,10.4740542,9.313226,8.0513564,6.5123571400000015,5.17449724,3.44926704,2.31459924,1.32799444,0.7073389,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Stratford,48355.209188000015,101.50883,167.007836,271.082476,418.681536,641.6484740000002,773.798138,868.360592,932.3050519999999,951.806712,860.3707720000001,860.7039500000002,939.0183900000001,1043.34031,1094.2405700000004,1069.889958,1032.364808,899.0102880000002,710.5608139999998,584.6261680000001,515.921334,459.60717400000004,433.51995,424.43265200000013,423.4358780000002,425.95882400000005,423.01142800000014,439.69815199999994,465.679048,472.126988,481.04309800000004,509.036542,547.768122,589.647618,616.435518,644.1789580000002,659.9364099999999,658.8326300000001,626.25715,613.9820960000002,616.253152,632.700204,652.775804,666.4411440000001,722.1396780000001,783.52652,782.5389480000001,866.7932280000001,929.3497480000001,1030.381008,1043.84795,1153.9986700000004,1069.01364,1082.37034,955.98552,878.0775900000001,759.5323900000002,732.02394,623.7477400000001,581.82464,579.1039400000001,544.9659740000002,518.3717940000001,530.660334,539.633494,522.5597540000001,523.14795,526.167536,519.30066,493.00916000000007,440.59969200000006,379.46622200000013,301.944438,230.908786,169.298832,130.86198000000002,84.02416000000002,60.03545800000001,34.257926000000005,12.734000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Swiss Cottage,1745.7979076000001,0.0,0.21309102,0.56582626,1.2087737400000005,1.9946405800000004,3.3510911800000005,4.680157360000001,6.518096720000001,7.78181184,11.7798882,16.927146999999998,25.276164800000004,29.6190558,33.2383332,30.0406998,28.1693582,20.9913858,16.106869200000002,13.253786600000002,13.3685226,10.553783,9.750900199999998,10.414264800000002,10.4742852,11.5174332,13.019302,14.640573999999999,14.9824042,15.3927278,15.485932800000002,15.423957200000002,15.8599062,17.2178748,17.6392454,19.2892574,20.512934,21.031760600000002,21.164246200000004,22.154899200000006,22.791947400000005,23.740749800000003,29.219321600000008,38.9739076,46.6316052,56.20054620000001,63.95569900000001,67.23567580000001,67.09679980000001,64.0407672,57.85759440000001,53.505523200000006,50.65936320000001,43.4347142,41.2946096,39.80488560000001,36.6627856,30.46880400000001,28.069174800000006,25.801617000000004,23.447204200000005,20.769580200000004,20.401925,19.3154228,17.583351800000006,17.124993000000003,19.0142602,19.202795,19.591129,20.230090000000004,17.987828600000004,15.231981700000002,13.7286297,11.961701099999999,9.898010760000002,8.724616280000001,7.61434978,5.799127240000002,4.12809424,2.53566698,1.7435912600000003,0.7070794600000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
