NLC,ASC,Station,Fare Zone,Total,Early,AM Peak,Midday,PM Peak,Evening,Late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
511,BSTu,Baker Street,1,42176.89154371562,553.0428535350601,5821.063367978163,13271.1948366068,14131.24340071468,6128.584049791201,2271.763035089717,14.266151472,21.055624444,29.01159891,44.67874740999999,64.41186665000001,84.2931124019,124.25190117058,171.07385107658,219.14137244178,279.71383742198,369.76926457428,479.212184029,578.3776072370002,644.8428634018,658.160920966366,649.4077199771659,575.3798957306892,507.6060995142892,443.0356632842892,416.4159393995233,388.2972728809232,384.919956454,374.35268735736,391.31333421516,409.4857850703599,429.12658254596,451.8627281338441,482.6676037508842,506.4707994121136,517.8923848769136,528.8317260929136,534.9678726230294,527.4465172755445,527.259914756515,532.7078916472534,543.1145310503933,554.2438135661748,580.0876005096598,618.7555351641681,655.2948829387699,719.5925261935278,785.6798459617464,879.0466714220485,947.7763727075403,1022.419316815,1061.913258157102,1152.422392567658,1198.780654943898,1261.441737529598,1313.645378316799,1366.579243711366,1327.97574216021,1264.572248552251,1170.416390061911,1066.313429839428,924.7636080594616,801.2238240827264,702.512906583543,626.3444895844882,560.136054422106,517.3017402215597,485.8068445548951,462.955601465495,433.4036421891906,405.056257414055,391.221816441714,379.507006501714,363.113866329714,341.7060482097139,318.2994430907688,295.0459053890548,270.508564021921,241.588227905404,209.9244740755394,181.7633383244846,143.0169837128431,106.136029023977,73.33438732945397,47.53240391931858,25.46191586931859,9.98668728096,1.37390513696,0.0,0,0,0,0,0,0,0,0,0,0,2.0282406,2.0282406,2.0282406
787,BERu,Bermondsey,2,11876.5383318,641.7181813999999,3576.0590204,3123.5477956,2961.2514776,1104.503103,469.4587538,14.7217402,25.5426544,42.6098918,65.0463488,90.695074,105.5399264,132.4737146,165.0888312,196.3246662,228.4578828,275.1268354000001,326.615815,361.648357,379.8221282,386.9526894000001,369.0791444,329.5214724,282.9839944,238.3708722,201.155163,170.4657702,142.745376,126.815297,125.8682914,120.0140916,116.7567184,120.4848256,121.5768068,115.4453964,108.9381422,109.1245538,106.7390448,108.5329246,109.1461808,115.8245672,119.0342028,119.2239188,114.842241,118.098378,125.8316076,151.5316964,167.2871764,186.252841,202.9677468,218.6231988,209.6383738,226.9208778,242.498695,264.161207,276.564985,292.985934,286.787286,272.2662528,252.2908438,226.4895838,192.0242398,162.4447282,139.3501214,113.9757536,97.52925300000003,87.17442220000001,80.4457474,77.0444276,72.9577462,68.88239840000001,68.6986112,68.1831176,67.81677620000002,67.66276040000001,63.1477252,61.4938004,59.5788782,54.5587894,46.60020160000001,40.80899174,30.21238174,20.0253334,11.7617944,6.9095202,4.03081166,2.03969046,0.628075,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
524,BDSu,Bond Street,1,70333.71529356297,489.2962760106,2829.811135117356,18318.23907739322,27772.86122366201,14815.457023869,6108.050557510816,11.039043348,20.50643534,34.48519898,53.766604917,66.53134539940001,83.0273242514,102.7368529074,117.2034708674,129.0248277704,144.44129892672,160.20537535832,185.95869085836,217.49926051836,245.65455021836,269.76542270024,287.93126625264,295.4719647972,288.7622929998001,295.40206420368,309.694120513276,324.8096954584761,343.789612153876,372.614165823276,407.256480760396,438.0918412302,475.6424799810001,519.076898279,572.4659738070001,605.2762346000001,631.445883393,663.5187693610001,690.3659607030002,705.037968715,741.0298335474001,791.4488089620002,842.4435038751999,882.8952550092001,937.9048180052001,1010.7261985922,1086.4696674126,1163.0803987014,1254.8743412854,1383.5275752254,1474.446712512,1587.04594919,1694.87524788,1942.4660371668,2116.0025290508,2429.167645622801,2637.7598847948,2916.4247322348,2908.131401762,2785.18246903,2497.672495698,2297.80642676,1960.326404472,1708.930757252,1579.845690752,1481.91086254,1343.867922228,1241.0628239804,1170.3058726204,1142.6877907604,1086.155425663,1041.666947543,998.8259519586001,1011.4573297386,1008.7396488326,976.6930800020001,910.3030706950002,875.9527707812,769.8940208612,643.0251846672,535.649695143128,461.3329397765778,355.6822040981635,260.5979822581635,162.4753749581635,97.62670120223538,46.20611206778571,12.611421,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
788,CWRu,Canada Water,2,15374.1642194,796.4535170000001,5426.1317072,4291.408166200002,3041.8752488,1375.99989916,442.29568104,20.1743492,34.33084568,51.22670714,79.55671848,106.31938848,132.02995248,164.169601,208.64595454,253.2216758000001,307.1195064,376.3035652,469.1402214,563.2391504,610.1255942000001,625.3757204,601.1856988,538.2548568,432.6550378000001,351.9825272,297.5281528,249.4106710000001,206.9274546,190.76221366,188.83882646,178.44619478,174.75425578,174.6608981800001,178.24506092,174.84804084,168.71072202,168.67190422,168.98516642,166.72410002,163.4795469,165.6410946,164.2793212,162.8896174,158.0259128,158.8492872,165.097789,173.283449,177.5730122,195.6873404,216.6162866,235.4411442,245.355581,266.6484014,269.3342542,277.1816934,278.9035836,279.6881146,268.3351682,261.752286,242.9816912,219.0428302,197.2105008,176.368257,155.567435,139.6683016,127.664977,114.28311744,104.55107464,100.13591444,93.80313524,88.65230814,86.81596081999999,94.21802222000001,94.27139562,84.81906974,75.09626474000001,67.96173904000001,50.40008870000001,36.04419888,29.23201352,28.17262494,22.26291534,17.62558148,13.43183458,10.54438802,3.9567325,2.07770048,0.67052908,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
884,CNTu,Canning Town,2/3,19395.28578345608,2043.74970428,6686.136647420001,5343.177289679998,3473.84801438,1414.93214806,433.4419796360841,65.77136036000002,99.48256244,153.39946114,230.81603024,278.64995572,346.9888388800001,408.0533806,460.5881149000001,474.1611414000002,492.7553666000002,528.9500428000001,597.7327265000001,644.4769398000001,679.8210753000001,698.9048181000002,668.4855573600001,588.6253294600001,502.4071126200001,436.00513848,373.8113990000001,321.97413362,275.34473272,246.23877316,234.657302,220.00893896,208.78214068,220.33609428,227.11014356,222.11745758,212.2557955,217.37613578,210.2726806,208.2898415,202.58766128,210.76436716,209.62331638,210.807927,204.51305378,204.03053692,203.56718658,204.72141128,204.23889634,224.23842388,239.32033914,247.6863828,256.63701986,282.69295626,292.2132210600001,308.14512886,320.83040906,339.8271938,330.6549701,316.0157133,291.7102064000001,262.4298512,225.00496168,195.31006386,168.21824778,150.18268978,133.39229744,118.22243392,108.61769128,103.05570314,96.55972964000003,92.47171324000003,89.44032840000003,81.78290426,77.67834531999999,69.68024164,62.70309888000001,56.26271704000001,51.92089258,44.75069166000001,37.420756384,34.368617052,27.201294192,20.090613832,13.36662033521681,9.541706951216808,3.65701818321681,1.48825596321681,0.7927198832168098,0.19673506,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
537,CPKu,Canons Park,5,3812.936270171001,495.567803962,1625.658031382,925.8119378060001,573.2416122140002,153.2518795704,39.4050052366,10.27944097,19.032032018,35.053648018,58.39584303400001,71.019448818,86.443185282,102.170181234,113.174024588,122.584612932,146.297717708,172.420118846,183.975985846,185.320693552,178.995576612,164.101288332,131.462882988,109.488074974,92.561431984,77.703126234,60.746521374,54.26899834200001,48.44589443000001,46.46429992,43.41511944200001,42.471102592,41.60680047600001,41.91457591,40.26696892,38.662581628,37.420588218,37.777604586,36.34667101800001,34.11862698,33.088979064,32.548723012,30.69894190800001,29.552718998,30.831094766,31.845112442,31.485023368,33.204931552,39.707373054,42.40361511,47.26559207,51.37093341600001,53.81100808000001,52.715240082,54.757570386,54.36929909200001,54.468741066,54.120899774,50.51813898,45.85501774000001,39.624547144,33.708116684,27.92209977000001,24.06992047,19.82264659,17.09482572,15.102304146,12.94800784,10.58220956,10.096148882,9.598201794000001,8.387945054000001,8.268083633999998,9.0711849512,8.210400929199999,7.4130785152,7.3318982122,6.3842395922,4.669941395,3.624887689,2.825726891,2.298400354,1.746892054,1.168079444,0.9312329800000001,0.6100864200000001,0.20828168,0.12817334,0.06408667,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
558,DHLu,Dollis Hill,3,5489.587015239999,423.3693407,1993.7660121,1684.3349052,986.6046157,331.89516904,69.6169725,10.243192,17.20032084000001,27.59113572,38.49527986,50.75842096000001,71.09333876000001,94.36984472,113.61780784,143.0521099,161.4164458,190.5883896,197.1312488,214.0810978,198.0624382,199.0174720000001,175.0525124,160.3455936,131.0256302,121.1971462,102.7959276,89.49359440000003,81.8369362,78.4842324,76.12798199999999,72.6830006,68.6835736,68.14036620000002,67.66311240000002,66.479571,65.13982720000001,67.02471380000001,66.7624352,64.86528100000001,63.136291,63.52031400000001,62.7277694,62.84802040000001,64.1966386,65.41685900000002,67.515973,70.2779216,71.85887840000001,77.6369858,81.81462800000003,85.58571140000001,85.74834760000002,91.74575139999999,92.74645799999999,94.81539460000002,91.4989254,91.14077160000001,84.72287380000002,78.1544734,69.41702480000001,64.2229172,56.8059665,48.8900988,42.3080052,37.82260474000001,33.73315894,30.12415364,27.43373594,24.44031142,22.24195578,19.22663526,16.67540964000001,15.02184084,13.97725884,11.68304782,10.10759046,9.657159380000001,8.564693240000002,6.921814540000001,6.095266459999999,5.55709538,4.20758036,2.769867,1.995328648,1.302053648,0.531231608,0.161177528,0.063066428,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
579,FRDu,Finchley Road,2,12897.23301155775,362.949371974969,3656.225552724601,3599.674681183969,3339.7912688132,1419.707670556088,518.8844663049185,4.583853086,9.025713866,15.2960182422338,27.2895560910338,41.9010675738338,60.3877075360338,85.81759289603382,118.6478626838,155.626731197,204.0406145316,264.0596655754,330.1609037254,387.8574596874,421.9253820548,426.2194611874,398.4613156134,349.6160802454,286.5610024794,234.872943946,196.8239924814,173.760993664514,153.429232433514,144.885325649314,141.372555822314,139.627264950914,134.0941265126,134.5698313716,137.5383777568,137.7972933718,133.6458201606,136.5667950558,138.2217295344,139.2112561442,134.4781887866,136.7506265964,138.7714645144,140.156407745,138.9965873024,145.947160296,156.0160501918,161.6411624088,170.4152984056,200.2676796662001,231.5134528424,250.8754717792,272.7571308314,293.208691042,296.5500586152,296.9283901102,300.4471916635999,304.7242809824,299.8573790708,285.9700520788,266.7390916676001,248.6665861990001,223.066944773,198.9542539196,174.7572718988,155.79802516394,134.66615464794,117.4363236178601,106.3441310260142,100.9649003922141,93.04122660514327,88.53076455914326,84.80689048103254,82.74081698390054,81.66691126050056,79.8778927841397,73.76076584813973,70.1775721729303,61.67394799268673,53.68329545268674,45.76964355497845,40.57487541297844,32.05279288437844,25.530260592,16.913528162,10.544651482,5.861355582,2.418567762,0.045316622,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
590,GPKu,Green Park,1,51295.02859803,278.80123843,1607.3667602,12961.559889,19335.4607652,10567.6372528,6544.2026924,8.01071432,13.107302386,24.132120286,31.470349786,36.41191988600001,44.026280706,58.29845726,63.34409380000001,70.25138609999999,81.09117700000002,90.54792406000001,95.46616424000001,103.7026714,123.8043884,141.521063,154.315017,168.2250104,180.9994382,193.1462928,204.2962276,222.6921372,235.2986904,258.3609368,281.490676,308.1924214,332.3785568,377.2211138000001,411.1541480000001,439.3608598000001,450.14854,470.8799788000001,477.069925,488.7273526,501.0400460000001,543.6717014,573.8496660000001,609.2398552000001,645.8085966,719.8486588000001,773.4467129999999,839.7448428000001,902.3366370000001,1019.8574468,1079.7403888,1176.4524848,1254.5405028,1425.0284788,1515.559816,1674.043074,1769.075778,1907.2001792,1912.4407552,1879.0017132,1746.2519112,1632.8235252,1443.0425468,1257.4294378,1106.3092096,1001.7086458,900.0336918,828.673587,787.6437980000001,778.6546998,768.8716714000001,765.6967492000001,770.6738548000001,794.3612816000001,807.5806260000002,805.4040742,790.9772374000001,787.3110084,747.8710344000001,691.2125238,633.3187506,584.4664586000001,513.055129,398.6852718,285.3178204,189.9720396,97.8300566,18.7812876,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
622,KILu,Kilburn,2,9037.872658253278,504.9749588628001,3214.172666661201,2491.5073073656,1935.4094617944,656.5205641589399,235.2876994103432,9.83021072,18.36742748,30.67467378,46.386365248,67.45430685000001,85.71599188960002,107.5173784976,139.0286043976,170.5766432496,205.2150735076,254.21625508,312.5639898074,349.0133521394,365.0358253378,361.7290604704,332.8347640804001,282.616055153,229.168935341,189.5072059866,161.695506508,139.2728538,121.5259382366,114.6684274126,112.9751508686,107.091928714,102.54690012,100.9019776954,102.6814088044,97.8186225044,94.72083706899998,98.95704998899997,99.569601463,98.1124004536,97.06681302999999,98.52576481160003,94.91388334359999,92.5075932826,89.962945909,93.1421489606,94.66474969500001,99.297674803,104.2471524968,115.2489830904,121.0865008124,130.8344702908,141.4287390628,153.242069978,162.7225548344,177.9954800596,187.0158082812,187.2223964892001,186.4288568672,176.5954256292,162.914910214,144.367001674,124.641748414,104.906222114,87.04986434899999,69.330243574,57.37188221578,50.62822611978,44.83874263978,42.54145987078,41.44742935978,39.53819459108,38.46873636908001,40.41229608394,39.98726687194,35.610273945696,34.305290651361,34.644528009361,29.474564154501,24.72127758497005,21.89283083158065,18.32532945283565,13.51204671283565,9.31522834883565,6.363664590366596,4.306518356000001,2.300755956000001,0.4092400560000001,0.10615076,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
