NLC,ASC,Station,Fare Zone,Total,Early,AM Peak,Midday,PM Peak,Evening,Late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
511,BSTu,Baker Street,1,34382.90342807716,1069.988449657921,11511.57678630792,11675.24960204075,6486.305758649431,2579.640835097328,1060.1419963238,8.4136868121,22.2861846941,43.32460276848363,72.39115197775743,124.8587919269574,187.0231924287794,266.2588976147794,345.4319414349634,443.0463492318177,537.8774330078178,688.2734965487715,849.8457983139714,1061.686483202004,1212.451876260486,1294.131736088689,1304.937299960313,1241.756957519113,1097.985798579166,946.2747557734161,833.3088018223531,721.9363767104131,655.9068605454132,588.90382950276,559.9177561251602,543.16678097322,525.53176810266,487.8142802756601,477.57468460366,481.34060029574,486.8088425923399,480.92212094326,485.5643650776601,486.83755551886,475.0325052255201,449.14315023252,434.3751765012,427.01087507098,420.1978384357801,408.9624211527801,406.38646866678,413.03063078398,412.9633586478,411.2620356518001,434.6593204047999,457.8443390008001,476.916852064,496.1341356398,527.2834878844001,563.5043165972,587.42276431102,612.5795322530199,620.28640278562,612.01958962162,564.5734370916199,517.0081246077999,450.732776792532,393.442555830132,329.180345527532,276.775890897732,236.291573482732,208.2894174224,187.8818920638,174.8204105098,164.9478005352,158.7565904672,152.6849927992,147.2333086778,149.3360568838,151.3927707014,149.7350795484,142.950307772,132.996404202,116.628810418,96.144098848,75.0702473716,58.9577211412,46.5345424172,35.2281368332,23.9120141372,16.2130578096,10.14625834,3.784788,0.0,0,0,0,0,0,0,0,0,0,0,0.149252928,0.149252928,0.149252928
787,BERu,Bermondsey,2,11530.63073622,475.90261442,2326.278527,2386.002191,3166.595807799999,2009.8368688,1166.0147272,1.0552835,7.114208380000002,20.40251798,36.72834038,55.02319470000001,87.32742008000001,118.457914,149.7937354,181.755144,213.070372,231.1241528,250.696334,256.305097,249.4199830000001,230.9597098,202.796055,168.098384,135.3629604,111.1479462,95.54238880000003,87.9769684,82.47909920000001,77.0314724,72.8104596,72.3374966,72.38275280000002,71.06612100000001,76.21710380000002,80.9537598,82.4844162,83.0657896,85.31934240000001,88.94486780000001,91.59543780000001,93.47194980000003,97.913407,103.062387,108.7077702,114.67681,125.3971058,137.5626784,148.4699304,158.6376064,173.4374586,189.428218,203.6162168,217.9222292,243.9671954,263.9188384,288.7714764,303.3931914,314.5425894000001,308.4229902,303.2738692,274.1681492,255.1708442,234.5728044000001,212.5627334000001,186.2365506,176.2523398,162.6108462,152.9170800000001,147.3206326,148.4496914,146.0642054,146.6375948,145.8813186,150.3310716,152.0793016,154.5909954,151.0116488,145.091113,130.1151978,116.0956462,92.1039958,74.0897762,58.3287182,42.1025704,23.646286,16.0626314,8.490896800000002,2.2059496,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
524,BDSu,Bond Street,1,73754.53340304493,3236.311194777612,24798.88869089313,26486.40892492112,14251.33976188559,4155.6787965612,825.9060340062707,4.49295503,33.2086343356,89.5826386436,192.3843616376,361.1026221476,603.3321374075999,838.1645789888064,1114.043266586806,1379.226952612806,1629.444395490387,1833.561005510387,2088.286967823581,2354.937427033581,2573.329866921581,2600.6973050036,2532.2331898736,2362.6691064116,2084.5210173162,1779.0029188762,1580.9785380196,1440.9346721836,1334.2921785396,1232.219133851,1183.6318133396,1173.4709060566,1171.308215871,1168.709299399,1191.732229613,1205.9271605084,1199.6238339354,1154.5004741944,1117.0956719124,1084.5507827244,1043.1599653948,998.0522388501198,990.6463862813199,982.93061642536,962.10777191136,942.25216089196,948.2620148963441,968.459343477744,975.674598322904,998.213812538904,1018.653643801904,1045.0999320852,1066.568422448,1092.018524563678,1153.322024937678,1221.906076060078,1302.649226142078,1349.064826713278,1377.7009352684,1336.9021464184,1257.19202833,1105.8010945504,943.1145243684002,790.6300367924001,638.7778633404001,511.1048080268921,417.815504308492,357.47090089572,300.79994397412,255.94073535292,222.052803777228,196.138428122608,172.25944554974,150.94199582334,141.74633059734,133.22217451654,124.64019187116,110.33439476406,99.09358412211401,83.06758071531401,66.21209095796459,52.2572240119646,43.34925766613416,38.78069095208015,29.33260207408015,21.73853800142955,14.51049293342955,9.36721142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
788,CWRu,Canada Water,2,15361.62576688,462.4396111200001,1992.7733866,3322.490619759999,4934.3809012,3063.50708098,1586.03416722,1.53896962,7.729206656,17.864503996,33.664962996,56.779660236,89.19425467600001,116.11533344,139.5527195000001,178.9127279,206.67826426,222.8638906,232.7056294,239.3350854,210.2462632,180.51024466,145.8968302,117.47638546,93.74290866000001,84.63894626000001,79.7662106,84.95886634,90.3329454,92.073982,94.71187160000001,99.59233020000002,104.97035372,107.593032,115.8994923,123.9614759,130.7062541,130.3648427,134.21372238,135.75771918,137.63560642,136.45602142,142.08893916,149.11969388,155.63324238,160.01973354,172.87659314,184.5651874,195.5041504,210.9577814,232.4967828,260.5649268,284.2716714,320.1698476,351.8055976000001,401.9399656000001,437.8902126,485.6729862000001,500.1336722,520.1947628000001,495.1634940000001,464.6482992,411.9254652000001,374.4675374,326.9842912,294.1593828,267.777366,253.059056,240.31063526,229.99501546,224.27116626,219.41153346,214.53593506,210.06231094,208.47285114,212.74786426,210.77633366,204.06355986,191.81187352,176.20635524,150.14446052,125.1594011,100.36973036,80.83798404000001,57.90369052,37.66529472000001,22.51212034,12.03946028,3.7960388,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
852,CWFu,Canary Wharf LU,2,60895.18406956786,3645.93963722331,28101.91395729479,13141.29633710176,8634.24779471959,4613.650349013617,2758.13599421482,31.6948036929,91.25517515210001,173.5782995853,277.3387964493,437.9947006643001,645.1473355466001,884.7980284161999,1104.13249771661,1371.725306147086,1671.917731243972,1882.386667248572,2234.357231243983,2589.252649426973,2987.043179835832,3054.208546994366,3162.329084137566,2920.154770941756,2590.613074748551,2001.920694992768,1636.005020333364,1229.275721854236,959.1940916276363,729.6486101440419,634.1410116422885,566.4275898724728,523.8176659612213,472.5448347020213,469.4073335700215,480.0748072417492,474.5330982853148,458.9779324366934,465.4547407338934,469.0834207392934,469.7613550879657,457.7028099242917,459.7248250568918,456.5685182964917,452.7620633458673,444.3043716918672,450.9939491089225,468.4795058399226,490.0771439351225,510.3051584300642,548.0357775734642,593.9697219195173,636.4974603839333,653.4248194044144,713.8113750350973,735.0085440144973,790.9559550896972,792.977500173281,828.4955976546,782.6236905989347,776.8016839654995,686.6335592033596,643.0478872767595,563.1500686745215,514.5820161410488,442.9135284331721,412.0141461162885,373.8581285694053,354.0559293471934,336.2273787796807,329.2061937588747,323.3413864276668,321.2611078802253,318.0882152919685,324.952249593571,339.2796788761889,349.4665127509851,354.1228155466727,349.8563819179237,318.3013756535136,274.3804556634972,227.8239087433399,172.4566526072313,130.7186581419523,101.1890846574093,68.53489279192566,39.314320226118,24.41518395386395,8.27607268419848,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
884,CNTu,Canning Town,2/3,19134.69191015,457.2571359,2089.5611329,3866.5731657,6245.675021900001,4055.30624612,2420.31920763,3.319195896,9.179468468,23.125265148,40.97747480800001,61.920771668,83.55302273200002,107.26171298,127.9202242,161.70350156,191.97298804,215.18128674,223.68050262,229.41115932,208.37021738,182.8401747,159.4871869,146.28614892,129.59238034,122.54351926,118.49206712,117.56846534,112.22664442,108.05136966,104.18497376,103.8264173,103.0955773,106.11602722,110.6497045,118.26454574,125.67479654,130.1665494,138.15224374,147.94288054,155.42464046,157.9851474,166.82271962,178.45656626,193.46307292,201.22946246,218.22661894,238.99791894,254.59574924,273.8097441,301.6413299000001,333.8958379000001,376.91376186,426.3099092600001,469.8317731999999,534.5546664000001,580.4135504000001,610.4714134000001,629.6956882800002,631.20872278,592.7183737200002,558.98008778,500.6812369200001,447.9489700399999,409.62552362,372.63650252,342.24223334,333.9933044000001,325.3113850400001,313.6033673200001,312.7475193400001,309.6803237399999,302.15390444,294.5446853199999,290.818527,292.12685034,288.321855,280.00892544,267.76122822,248.408969466,219.8269236260001,193.224973606,169.507108486,145.719619986,116.72362146,88.0538011,58.97685718000002,35.08272456,13.75775236,2.8179968,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
537,CPKu,Canons Park,5,3721.488556645,42.225396056,411.736603628,680.876631644,1410.107733286,812.6995769920001,363.8426150390001,0.06911306160000001,0.2759240316,1.0059476616,2.5583689836,4.2773898356,7.936238954,10.808033872,15.294379656,22.066577254,28.764754422,36.845967282,43.14355543399999,50.95903670000001,49.91724560000002,47.563725408,39.238033268,33.454712032,23.861113472,19.332834872,16.589047884,16.043010554,15.66315879,14.598315684,14.731260258,14.751271668,15.330323198,15.535118894,16.69712528,17.476177178,18.475235258,19.785670918,21.12933731,23.69757725,26.274231298,28.368550908,31.06952958,34.287615942,36.918856516,38.96510473600001,41.89326639600002,47.15939304400001,53.31604755400001,56.96433381000001,61.74611962000002,67.91987040000001,73.61156158,83.91690872,96.01955373,113.55325062,124.85819318,138.84928784,141.99766574,150.679739412,147.130126832,144.120257312,127.45131792,119.50820798,104.113538648,91.621492928,76.586440052,72.65198101600001,63.02472557600001,54.990404636,48.881982928,48.74380323,46.15286687800001,43.796884398,42.627248722,41.95713331860001,41.7118614006,40.3420577194,39.86508394339999,37.94260321940001,36.1299305708,30.8280517088,27.340021916,22.098666112,17.221565532,11.955874332,8.845992266,4.421336599999999,2.476065,0.7063714000000001,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
558,DHLu,Dollis Hill,3,4945.492936021999,88.094980792,657.1830460000001,1135.8192,1634.129148,912.76476126,517.5017999700001,0.22408526,1.27659446,3.91952418,7.109349192000001,11.98062676,16.07589422,21.63615642,25.8727503,32.0421545,35.9097155,43.21166000000001,48.10703060000001,58.2064604,64.24986919999999,71.5332626,71.16236079999999,69.9850714,62.6187106,54.5151842,45.64156620000001,41.62402040000001,37.6815288,34.1099348,32.6676756,32.4634092,32.104801,32.447408,33.7263996,35.8292608,37.44671700000001,39.389392,41.769464,43.7706854,45.7201494,46.3624758,47.9541428,49.2586094,51.9019192,54.270518,57.65591300000001,63.504158,73.7412194,80.3768038,90.0425946,100.0963408,112.4554604,115.6776344,131.6781266,140.9613966,152.5156394,157.6747548,163.1307186,155.8733216,144.8236232,135.9834818,123.2586498,110.373677,97.80563599999998,92.2309866,81.14308494000002,74.64464134,71.99575202000001,69.62766934000001,68.08894920000002,63.71751574,62.72182714000001,59.19514626,61.21987568000001,59.17931866000001,63.98448444,59.71328206000001,58.79821068,54.11334048000001,50.1140122,42.39634634000002,36.74044166600001,31.182370646,24.323913506,17.196649546,10.185450546,6.6854998,2.8884794,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
579,FRDu,Finchley Road,2,12174.26864774974,379.3874618773334,2618.636180159,3108.3100276173,3398.549805835,1859.49501768075,809.8901545803465,1.3206663226,6.764653063966682,15.83761897522668,28.45189488242668,48.79478179882668,68.96978240942668,90.66608077806,118.5819836468,157.669971527,192.6345744812,234.2432565806,279.3342530614,301.4184101414,300.4486411270001,278.1469246118,245.4506887818,197.565780277,164.8326396566,137.4981573946,129.3928825186,119.5974148506,119.6889923506,113.8466471676,111.1563206488,107.8506859358,108.8129625483,104.7818312109,106.2775323193,109.3141739795,111.7565266139,114.4490423694,118.7121827968,122.809917691,123.4818537148,123.4596302608,125.1781634764,127.2466235114,129.8330159074,135.3460051126,146.6293547498,159.8292724222,175.5666909112,186.9149469378,205.7702401304,220.4545312392,233.5974892552,242.7518297174001,261.1103848108,279.0664021282,298.2493912794,315.5533088874,331.3529461191999,334.285537363,318.835064232,292.842933742,270.4499870612,239.5996368842001,213.0411620272,187.76256567169,171.32972349969,155.46531090809,143.77881449309,133.36164053709,130.79230825884,127.83573738344,120.57900746184,118.63704133664,117.31206921894,117.1055136037,114.3113579379,108.66753618824,100.1813727517954,90.05352194375216,76.10653801666857,59.79613047986856,46.50909039488928,35.72808484253393,25.43950626227713,16.14998518136072,10.95824178936072,6.283554688,2.5997205,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
590,GPKu,Green Park,1,57980.970628328,2887.431116368,22355.9308632,19903.7291614,9238.052026600002,2813.062666780001,782.76479398,5.168360312,43.87774885200001,95.01063135200002,199.373583152,345.35296576,519.70312124,722.0336562999998,956.9110494,1205.1826956,1450.7232822,1677.3493962,1901.5369694,2146.4849058,2297.3936986,2318.8381316,2268.9361156,2137.0104148,1898.8893898,1624.024629,1429.5612346,1279.5848358,1148.9084766,1042.4325086,987.1228486000001,957.8776984000001,951.2933892,927.8380254000001,928.8045463999999,954.7028956000001,920.8898101999999,856.851439,823.8749596,767.9194822000001,691.6339849999999,659.7173962,648.3129374000001,635.5798418,645.9819292000001,647.9487160000001,658.8957308,675.051258,692.0458560000002,692.9629340000001,707.4976614000001,714.2979894,722.6331332,718.1277758000001,741.618958,769.8035012,813.1245461999999,835.5505432000002,859.0579794000001,846.8730292,817.2896038000001,740.7905132000001,658.884454,558.7778842,454.7889312,356.358075,285.1808892,228.7616864,181.8403978,154.4812938,137.2296,123.1017068,112.2184194,111.60856332,108.71521966,107.14656246,102.24984366,96.59247346000001,90.88682282000002,83.11848156000002,70.82190046000001,60.53807768000001,52.640991,43.20033993200001,31.21242185200001,22.675756152,15.007964332,6.673158612,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
