ID,Complex NLC,From NLC,From ASC,From Station,From Node,To NLC,To ASC,To Station,To Node,Movement,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30101>30110,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // NB,Enter-Board,1530.2994543,7.856893000000001,64.4931378,602.8736308000001,460.1097818,242.1310152,152.8349957,0.0,0.1575832,0.54159458,0.77719972,1.16192918,1.63522482,1.82533464,1.75802686,2.03992972,2.28676112,2.31391036,2.82209314,3.22517542,4.05685462,4.529549820000002,6.185876340000001,7.59691394,8.89800806,9.91321466,10.6248506,10.8261198,11.6308136,12.7527586,14.0661938,16.389433,17.69337640000001,19.57618900000001,21.4553904,22.3225798,24.0440668,26.3798302,27.56065820000001,26.838839,28.675124,29.0530972,28.60620620000001,29.2655918,31.2261074,30.9742672,31.9452134,33.78103839999999,34.1435598,35.22747039999999,38.43970640000001,39.716448,41.6061486,43.1184908,43.001234,41.2915058,40.2841276,39.5781516,36.9035792,35.9856456,34.7131912,33.7941154,30.117144,29.5533644,27.3485094,24.859462,22.63662,21.26897,19.0189686,17.2750342,16.76258540000001,15.6579104,14.9076768,15.51292,17.328994,22.4757576,22.816597,23.577308,22.4491412,20.0188362,12.9671016,10.19799948,7.28285216,4.92468934,3.17826674,1.72521734,0.92117186,0.30005718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30111,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // SB,Enter-Board,5681.016740360002,10.90875028,191.18697738,2806.4703534,1679.686099,687.2241713999999,305.5403889,0.0,0.16986868,0.248514512,0.5735659720000001,1.129259932,1.831583792,2.824746212,4.13121118,4.68126332,5.63857728,6.67730962,7.98463252,9.41334212,12.29952092,15.083611,18.3317054,21.772292,25.05506440000001,29.1854988,35.06416,41.7510934,48.5017728,58.3029308,69.66112199999999,81.44046879999999,90.4708378,103.9777478,115.556327,123.182735,129.404897,138.841572,143.064976,142.97705,142.768892,142.874576,136.765681,134.784423,132.836931,133.277589,130.749301,133.981868,138.53119,144.659604,148.106768,156.873774,163.303168,165.302304,165.963034,163.7262500000001,154.240642,144.0321632,130.5593352,119.8992552,112.6261312,105.5628252,97.597217,88.94269700000002,78.906875,70.82788500000002,64.032677,58.66247120000001,54.11647120000001,51.96049920000001,47.4494978,44.2919518,41.9866846,43.06594000000001,42.9805216,42.47871900000001,43.2488278,42.295921,39.0798856,35.8668126,30.7305518,25.927221,19.67407206,13.52506606,7.44537546,4.62735826,0.64057826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30120,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // EB,Enter-Board,3875.1638603,43.34210050000001,222.7885604,1592.9860738,1067.6990038,580.0896056,368.2585162000001,3.395234900000001,3.988086260000001,5.563196400000002,5.548114200000001,5.0547244,5.310285200000001,7.10620524,7.376253900000001,8.570097200000001,10.0743806,10.8427038,12.0343428,12.915532,15.5412052,16.795051,21.4651764,23.5335712,26.70724340000001,29.3174244,34.9918324,36.8658884,40.680842,47.1018418,53.14958040000001,55.692044,59.79629799999999,65.6654092,69.48778320000001,68.31155199999999,68.97156559999999,71.77539959999999,68.73433759999999,64.87306860000001,67.64422780000001,70.02067100000001,69.753904,71.49068600000003,73.79120300000002,75.302651,75.57206500000002,73.99793000000001,78.8818,81.1064868,84.31883880000002,87.6822248,95.69571480000002,96.7984868,98.94412880000002,97.60026080000002,97.54376480000002,92.4131608,88.70276080000002,84.52001800000002,81.09343800000002,75.425044,71.2800014,65.67416840000001,62.6889984,56.53454240000001,55.72729640000001,50.50837860000001,47.98851100000001,43.664299,43.73651100000001,37.92883500000001,38.5633414,37.8765,39.198224,37.6164472,41.95823720000001,41.36095,41.58460460000001,39.388703,40.58505220000001,36.2098208,31.0986222,24.8133702,18.2267018,10.0481954,3.6540948,1.4306926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434139999999999,0.09434139999999999,0.09434139999999999
30101>30121,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // WB,Enter-Board,2786.288606800001,39.14984494000001,143.56501266,1301.3589654,767.3298352,343.3138925999999,191.571056,3.81433726,3.895280440000001,6.921499840000001,6.268131700000001,5.562421380000001,4.592406100000002,5.08428516,3.01148306,3.23631582,3.72472608,4.80232602,5.63944678,6.53333268,9.02015554,10.45377254,13.8542352,17.9588882,20.5074694,22.22056640000001,25.613778,26.89858760000001,29.3361728,33.7330474,39.02898840000001,41.53354,47.086705,51.04963840000001,56.5521064,56.11168300000001,61.33149100000001,60.5529042,60.3479336,58.02708860000001,59.67802560000001,58.30516160000001,60.5168436,60.1468866,59.5234166,59.67444500000001,61.22487780000001,60.01924080000001,63.08619180000001,66.70657779999999,70.88741180000002,71.60556500000001,74.765364,75.02070400000002,74.2378108,71.0800954,70.5994484,65.9263844,61.4976984,56.25179240000001,53.82613240000001,47.3962094,45.1226306,42.0264278,39.338179,35.61181840000001,34.7789118,31.3174238,28.010166,25.9299486,23.7935098,20.1596254,19.69053700000001,21.2527348,21.4046102,20.5449762,21.889364,21.6225292,19.9367928,18.3819918,16.74432040000001,14.4489404,11.35158206,8.43075136,10.92555936,9.00916956,6.96728676,6.0518771,5.265915000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30122,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // NB,Enter-Board,1692.191635952001,10.144582198,54.703043904,592.5494656000001,478.8356876000001,293.3642292,262.5946274500001,1.182762408,1.484191728,1.640625988,1.071132848,1.10116434,1.22503622,1.21034296,1.229325706,1.264125686,1.389647266,1.537750306,2.032356646,2.94437504,3.65615152,4.55732608,5.632473940000001,6.861345340000002,7.68401354,8.10985734,9.0336212,9.8327908,9.907575,10.4648068,13.4734686,14.8674346,16.2335496,17.8054302,19.4359106,20.6880738,22.6156014,24.6690098,26.9175328,28.498832,29.3593048,30.2363742,29.8765942,30.32939420000001,31.0134364,31.9242644,32.7649962,33.5390276,33.907314,35.6451196,38.543624,39.7462036,41.535358,43.81100920000001,44.48159800000001,41.98374039999999,40.8014756,40.90340740000001,39.40165220000001,37.4686506,36.8897832,37.39732600000001,34.41548340000001,32.843786,32.523248,29.9907346,27.1025342,25.9694302,24.0056064,21.1311536,20.1551232,18.7356228,19.4552984,20.3724512,21.0792406,20.1659746,20.7522776,19.938005,18.5186954,17.519561,17.4263856,15.691557,12.7088638,10.03457328,7.083068440000001,6.39066164,6.33571484,6.978411939999999,8.13518146,9.3052903,8.8667183,8.7809263,7.280687510000001,5.33550251,3.765684310000001,4.45101411,3.09870315,3.99968684,5.19133744,5.50594068,3.92267396,3.17602612,2.23550432
30101>30123,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // SB,Enter-Board,7505.476922660006,46.7059089,396.2507624,3469.1461088,1935.8514328,966.5758182000002,690.9468915600002,2.79823648,3.48718468,4.29115988,5.15733358,5.34470198,6.241971700000001,8.690061300000002,10.6952593,12.532385,15.2229016,17.0688928,20.7203698,23.32239700000001,28.6877536,31.910319,39.2811852,43.75166540000001,49.945365,52.18191040000001,61.62561760000001,70.20375959999998,75.0094646,82.25958059999999,99.625266,108.714644,115.18994,132.877748,147.365992,148.28631,154.485264,163.5594,163.911128,160.930246,165.610082,164.854098,163.30372,161.989704,163.104062,164.630568,166.155326,166.828432,171.448042,178.392386,180.410946,183.3566,187.039406,186.23206,182.611606,175.883128,170.67506,162.37125,153.586306,142.096894,138.016262,130.182602,123.8002588,112.2631848,106.7272328,94.167152,90.03015400000002,80.84907320000002,78.151914,72.411726,71.3631168,64.5095208,63.5730038,64.668527,67.86121299999999,65.41706860000001,68.48042059999999,68.34987360000001,64.9775202,57.94300520000002,54.08060440000001,47.8104724,37.8218438,29.5541762,22.79909992,20.86323592,16.20190392,16.01858462,15.32910722,16.862482,16.0306514,13.0865224,10.306531748,7.957200148000001,6.467564968,3.754356268,3.774410928,4.41231602,5.41889332,4.24655538,5.29314808,4.194872419999998,3.49446988
30101>30124,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // NB,Enter-Board,3099.80372014,17.73039566,101.55718868,920.3320934,942.481477,672.6761366000001,445.0264288,0.5708491200000001,0.92629078,1.58815162,2.13920038,2.57313352,2.89674054,3.49249574,3.54353396,3.9725212,4.266266400000001,4.72474032,5.281751540000001,6.060323780000001,7.279173780000002,8.455477380000001,9.71675098,11.4716205,12.4525736,13.2183182,14.657671,15.5954416,15.8303148,17.6837976,19.595874,20.4643318,23.162147,24.4699178,25.6115868,26.3701314,29.9263614,32.6517774,35.794517,38.57833160000001,42.3946868,44.4256268,45.86666220000001,47.92169300000001,51.5621838,54.21313199999999,56.64663000000001,57.68780120000001,61.6732432,64.5391736,67.66673060000001,70.2709406,74.8957,77.74464,81.91144200000002,81.451952,82.384026,82.4881172,82.31669920000002,78.2531172,77.0467272,77.03803040000003,76.68008520000002,71.640242,68.06411800000001,65.61426060000001,62.7096774,59.0544642,55.16244459999999,52.63740599999999,52.2910194,48.1351526,43.16831920000001,46.22345600000001,47.97557660000001,44.9432674,43.65113820000001,45.5819914,44.6276968,41.2108636,38.50060360000001,38.4008116,40.436125,35.205767,28.34994736,23.32452856,15.70993656,4.84441456,0.23933716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30125,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // SB,Enter-Board,3222.976804,20.3867569,195.8047991,1371.3155504,943.0332647999999,475.7528622,216.6835706000001,0.0,0.56919346,1.06406456,1.6114419,2.5153574,3.612956000000001,4.92547314,6.088270440000001,7.283959300000001,8.770804400000001,9.853244,10.5337234,10.870522,13.5016216,14.648751,18.726935,20.6664806,24.3021718,25.99872,30.647866,31.31019280000001,34.8176732,39.034137,44.99115060000001,46.81090560000001,51.0220438,55.32066700000001,59.410353,57.5610846,59.975543,62.49245579999999,62.30128660000001,58.49042120000001,61.1195,60.775142,60.40184,60.52856679999999,63.33844620000001,63.1751312,65.14319379999999,63.01591379999999,67.8512538,68.9866868,73.4419618,74.89917779999999,84.3311698,83.25780499999998,87.76056,86.54689880000002,89.01368480000002,82.8320068,82.04429379999998,74.5308498,71.537803,64.93526899999999,61.34374620000001,54.72537,53.109096,47.79614460000001,46.07293260000001,41.5088754,38.9292846,35.47613180000001,34.5675572,29.5808344,30.0618434,31.6578664,32.2669258,30.12442080000001,32.6128128,34.5028846,32.658644,29.8667244,25.3379654,18.1930862,9.5792534,3.807779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30101,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,EntEx,Alight-Exit,3474.756559799999,25.5703224,396.298184,1703.9765424,699.0083942,418.553288,231.3498288,0.0,0.16066672,0.5662455200000001,1.16180736,2.40009096,4.81522056,6.712342040000001,9.75394924,13.0775208,16.32107580000001,17.38165020000001,19.1478374,22.3245208,26.92853340000001,31.00521760000001,36.314537,44.3008346,51.27620320000001,54.30105,63.91920320000001,69.8492858,73.1249198,74.76756180000002,78.473539,72.97479500000001,73.72212900000001,73.703086,71.86634600000002,71.063815,72.738173,72.997551,73.091993,75.28391900000003,75.11714,74.33888600000002,72.11963399999999,69.90960799999999,67.88451800000001,66.60586400000001,65.73635139999999,65.86948939999999,65.28910139999999,64.0782354,63.3706014,62.473086,60.43712260000001,60.1384486,60.60037940000001,59.99508680000001,60.86471880000001,61.2833502,59.4371702,56.5131804,55.10723400000001,51.76402520000001,50.394592,49.07545,47.20031300000001,44.990222,41.41260980000001,36.9175886,33.27335540000001,30.58334260000001,27.16518060000001,27.0433144,26.6344816,26.7305636,27.52686640000001,29.8478608,30.6262188,30.0924084,29.2467308,26.6554702,22.7527814,18.98465160000001,15.5007448,11.6092044,8.070261,4.9930754,2.3488944,0.6215268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30120,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,H&C and Circle // EB,Alight-Interchange-Board,24.34577163,0.09511950000000002,0.5378619562000001,6.097266522800001,6.595696913999999,4.806878662,6.212948075000001,0.0,0.0,0.0190239,0.0190239,0.0190239,0.0190239,0.0190239,0.0,0.0028822386,0.008741947,0.0123606366,0.0383658966,0.045300926,0.0424186874,0.063978299,0.0644240794,0.06500483340000003,0.07010976940000001,0.07526067580000001,0.04901396700000001,0.05856056100000001,0.069396653,0.07820051160000001,0.0929326272,0.168147666,0.205340418,0.2465346920000001,0.26322202,0.287867142,0.268363656,0.2572428920000001,0.250644658,0.2602008,0.2488823400000001,0.262772672,0.2747696060000001,0.29958074,0.33873422,0.35839112,0.357180168,0.3819481700000001,0.36442707,0.3512500220000001,0.352676098,0.37180069,0.361590474,0.3514183,0.481828454,0.526256678,0.656211922,0.6818907100000001,0.8238398040000001,0.679722458,0.6584566,0.4822193320000001,0.5204614919999999,0.360105202,0.368386964,0.341154614,0.4318881720000001,0.350618224,0.3581665080000001,0.322296328,0.413277842,0.372837182,0.369992286,0.389599008,0.728556332,0.7252146700000001,0.762213734,0.7965724059999999,0.7636778059999999,0.410801245,0.314009653,0.562694759,0.514358471,0.469369255,0.451520376,0.41044944,0.03206626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
