Station,Direction,Day,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
Kingsbury,SB,MON,5289.4950451500035,15.555156600000005,39.01532260000001,69.44264460000001,101.4368006,135.55252660000002,169.46488000000005,185.10762,192.234332,203.522128,186.233894,197.509516,184.393378,184.179612,160.911991,160.14301500000005,129.757425,124.347471,101.075564,96.368871,83.81951900000001,76.23898100000002,66.51791899999999,66.03734399999999,64.39871200000002,63.04596400000001,61.70952920000001,63.08190060000001,61.60119460000002,59.55800060000002,58.60886060000002,59.00992640000001,59.0028296,58.089491599999995,57.78424079999999,58.29309960000001,57.773157999999995,56.44674739999999,56.602273,58.0325792,59.16159520000001,71.96671780000001,88.6063618,95.4483502,95.69687480000002,95.78324940000002,80.89149200000001,69.59889000000001,62.755269999999996,63.035303000000006,57.83388860000001,60.72306860000001,51.34897800000001,48.2149704,39.68997320000001,38.342106799999996,30.964375399999994,28.2576856,24.0899366,25.037405,22.6527942,21.671828,20.5067576,21.2473676,17.9914758,17.727245399999994,15.591970800000002,15.525692,12.05712786,11.196853460000002,8.82233798,8.03186892,6.304226979999998,5.76329632,4.7287336600000005,4.06023276,2.98537491,1.78348845,1.00649385,0.45532651,0.03364149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Bridge,SB,MON,25461.11342099999,10.5191368,27.001574800000004,44.6260848,73.63113879999999,130.9770588,186.09575800000002,264.203114,360.421744,459.06827000000004,535.71472,612.7565639999999,686.8017440000001,750.1171240000001,766.469224,761.752244,738.430194,658.9350079999998,550.3575880000002,467.40297400000003,387.91646,309.931282,261.257296,227.896786,207.93645000000004,196.96353400000004,191.790944,192.497622,199.64259200000004,203.43783800000003,206.972938,215.54402599999997,218.873054,223.520306,219.938488,219.44346800000002,218.455154,221.31496600000003,216.43591400000003,226.504972,239.357348,261.975712,275.25755200000003,307.38576,337.87016,376.522114,406.7856900000001,461.07505,531.1022820000002,588.020626,654.61271,692.677346,718.946914,683.1183540000002,644.348038,557.721714,492.9776700000001,419.09227600000014,367.94688800000006,325.32169800000014,299.6903180000001,276.77993000000004,252.816456,236.737746,223.313738,219.512054,215.487616,213.171252,212.145968,201.758434,187.810288,175.864486,164.43014399999996,143.27673520000005,122.88233600000001,103.0704,77.27376559999998,53.16312440000001,37.4908122,24.318299399999997,14.1853154,8.8774098,3.385537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neasden,SB,MON,3497.2322910999983,10.838993,17.8699118,29.552959800000004,39.5776152,58.37321800000001,79.2806436,96.114892,116.51013600000002,124.7645952,135.1655792,135.73805520000002,143.0273,132.55472079999998,133.3987428,122.14322880000003,114.1871348,98.31008879999999,89.11862320000002,78.51205560000002,67.48521159999999,60.0606416,55.39746160000001,50.264586400000006,47.465365399999996,44.8398854,40.4631124,36.9886404,36.9068068,34.5767814,34.4676934,36.43281300000001,36.83945739999999,35.92855160000001,37.092215,37.384244,36.391276,36.29799920000001,36.97203740000001,35.7445052,35.4211742,36.0473828,35.087645200000004,35.64040040000001,37.7618452,41.108132399999995,42.75083480000001,49.537526799999995,53.4437332,54.807269999999995,52.96794040000001,52.43809880000001,45.354905,39.467976,34.0959766,31.741306599999998,26.5258288,22.9616238,20.489314,18.0541372,15.154639000000001,13.378174599999998,12.32859766,10.97178606,9.93998446,8.372848340000001,7.520784860000001,7.3395984000000025,7.11566266,7.14399826,6.924716299999999,6.513236580000001,6.11895418,5.55328626,4.44416762,3.45942882,2.81572498,1.80813358,0.8921552400000001,0.5065052800000001,0.18907676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Greenwich,SB,MON,7917.703118700002,17.915451,24.0597546,28.7156994,41.35010800000001,58.03045600000001,53.071339,77.1681054,97.04930259999999,107.222203,119.972815,130.881021,125.512537,128.313999,123.330979,110.752033,100.4254278,92.3044866,76.61464860000002,70.46455320000003,61.89922720000001,60.88855760000001,52.63671980000001,50.883958200000016,53.33431060000001,55.387425199999996,53.373484,57.156356,60.3042336,62.4590856,68.16611979999999,73.4716598,81.47651680000001,84.4912408,83.91862280000002,83.43940600000002,86.24171,89.83630600000002,89.2523368,91.1501728,103.2667128,102.6469248,103.5628228,122.093826,148.453422,161.386328,177.32113800000005,201.790176,217.33314199999998,233.04862999999997,238.273964,276.47276600000004,269.112204,264.491942,234.997346,222.40026200000003,177.19157600000003,161.69587600000003,133.54413000000002,126.43643200000002,116.58823800000002,108.79466599999999,101.2172692,101.6935632,97.7782152,90.1462572,83.55944380000003,79.84679460000002,76.02268260000002,65.72927460000001,56.51768660000001,50.518206799999994,41.218396000000006,34.48982400000001,30.9758248,29.568656199999996,25.675025,22.617434000000006,17.43375594,12.89144414,7.74503674,5.09222714,2.32886894,0.8123389999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Queensbury,SB,MON,5029.166484749996,23.7655754,53.932585399999994,83.9989374,136.03039740000003,196.106957,224.749764,248.31726400000002,257.728072,239.27055,215.420086,210.83016400000002,201.432862,184.327582,185.606454,158.296042,141.05827000000005,116.56065,104.59666259999999,83.01022459999999,73.87877259999998,69.04585660000001,61.22274460000001,61.76784880000001,59.17968800000001,56.32353000000001,49.92634720000001,47.70179160000001,47.32451740000001,45.706897399999995,45.13199240000001,46.3656586,45.78538300000001,42.33942580000001,41.2151506,42.7388996,42.344846800000006,40.646562,41.2877392,41.168203999999996,40.4056626,40.224064,39.42754000000001,39.9402918,39.059303,40.147861999999996,40.2753232,43.897049200000005,46.6281314,48.0326614,47.5012534,46.45669620000001,44.3714942,41.4466422,40.1706626,35.17070579999999,32.224476200000005,28.974482000000005,25.158097199999997,22.9713,23.013398199999997,21.5534868,19.1833784,17.6906462,14.972031,12.55205346,10.42182926,9.439001660000002,8.28439246,7.57574106,6.9601852000000015,6.8096250000000005,5.7276063200000005,5.001780720000001,3.6880905,3.0911392,2.03067097,1.46225985,0.56188705,0.4252986700000001,0.09732837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southwark,SB,MON,3537.5804218,0.93210554,1.5673862400000005,2.93763164,7.56000164,12.30595044,19.3187057,23.5455904,31.501612199999997,41.9973402,47.7752374,56.851122600000004,67.63443720000001,71.19076,65.24361,62.58766200000001,52.89834400000001,43.9178276,35.29050080000001,31.509347400000006,27.52051520000001,23.9901888,20.379805800000003,19.095132999999997,19.1676408,19.9426674,20.1725942,23.1034682,25.775069400000003,27.005601,27.766823,31.316464600000003,32.218678000000004,33.439876000000005,32.630670800000004,34.184339800000004,33.0684698,36.18125379999999,37.16762620000001,42.5484184,47.67652740000001,53.4415454,55.769586200000006,65.1649994,75.8313784,86.91047800000003,95.902318,107.77168520000002,118.12285,124.962696,132.06766000000002,136.597024,133.733944,121.15780800000002,104.72996060000004,84.3505052,67.70044320000001,56.401259200000005,48.79347580000001,42.9375806,38.1358156,36.028553,31.631026600000002,31.2452586,30.7329084,32.348069800000005,32.625385200000004,34.345871200000005,32.304155200000004,34.61504000000001,36.0365718,33.8409526,31.3160792,29.0563364,21.79717794,15.40227014,12.24774914,7.726642300000001,5.27299172,4.24671218,2.50499118,0.58411858,0.27154322000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. John's Wood,SB,MON,7499.165037359999,3.1328074800000003,4.5086854800000005,7.411522080000001,11.66874448,18.66578,26.269058200000003,36.8306832,51.8505746,67.7832302,96.37611700000002,125.426637,170.17534600000005,193.61528,219.880328,213.088898,205.731928,172.260099,152.595957,128.81049299999998,116.700459,103.062185,97.25191,90.06385600000002,84.37931680000001,86.28016880000001,87.95605480000002,90.02097680000001,93.2743108,96.39038199999999,97.400656,98.797048,98.743727,98.993709,96.495065,93.70323100000002,91.5385382,91.2500592,93.1435282,101.4450422,115.65950819999999,127.82463500000001,140.484353,161.346082,165.880944,178.42880599999995,179.359514,203.193686,199.45995,219.15777799999998,203.94402,211.95240800000002,182.14096,172.56856399999998,140.464676,133.702078,108.267698,97.99901599999998,82.23919079999999,76.50981280000002,65.73952980000001,62.74707040000001,57.048353399999996,54.30000980000001,48.75603580000001,44.4639322,39.035773600000006,35.5141006,31.402248200000002,28.106666800000006,24.9685012,22.793765600000004,19.324682600000006,16.466298700000007,13.309532240000005,9.44204272,5.973367120000002,3.2845527280000004,1.300109828,0.993143688,0.47654540799999995,0.16270260800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanmore,SB,MON,4742.9766523,16.9190226,22.7531558,41.228181799999994,68.3976578,83.4609458,96.9883952,122.169002,137.659222,156.904406,179.914856,203.181672,215.83036800000002,210.04482799999997,190.103914,165.62627399999997,138.645566,115.46643480000002,99.1023988,86.1397808,77.62029480000002,67.4496636,57.77575480000001,56.858349800000006,54.00238300000001,50.1250276,52.60189360000001,51.58854660000001,49.76363680000001,47.7533256,46.894255,45.7269662,45.145811200000004,45.034738,44.5470474,42.8440948,42.403295799999995,40.977077799999996,39.347773,39.1024346,40.40743320000001,46.3308222,50.0756422,56.60224100000001,64.594052,72.11902400000002,72.683766,84.189892,87.28215,91.5262552,86.17369020000002,84.54911120000001,73.05811240000001,65.04647320000001,52.8224374,48.6002954,41.9481936,36.3353724,30.606976,26.206086199999998,23.3010976,19.437932999999997,16.3179762,15.2667268,14.839503200000001,13.065122600000002,12.667019600000005,11.447293260000002,11.41997206,9.23450486,8.22323326,6.81851926,5.8731346,4.37342396,3.81658564,2.9448782000000002,2.0621926,1.4104584,0.77694124,0.42365876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swiss Cottage,SB,MON,6811.875864000001,4.3893762,7.5643884,11.6582504,18.234066000000002,24.17829500000001,33.6945958,44.5659076,63.15026760000001,82.59084000000001,115.25852600000002,147.22956200000004,190.35925200000003,212.77128600000003,231.52395600000003,224.767612,215.629578,185.72558,160.00963000000004,135.93421,127.73251000000002,113.40859000000002,102.165111,98.3328078,92.1424688,81.69716880000001,77.4447308,77.3419698,78.33570499999998,79.39386999999999,79.128438,78.34807920000002,78.01454720000002,75.5308152,72.97121320000002,71.0624952,70.192194,69.02265000000001,68.853234,73.468728,83.424198,90.69281,103.269122,116.33436,125.151456,131.932654,143.723042,156.02497,166.115362,167.249412,164.09533199999996,158.00675600000002,148.280596,135.115348,127.273904,117.357812,104.51042200000002,84.45617040000002,70.9885684,62.70209340000001,57.28666340000001,50.269259399999996,47.8551396,46.162748799999996,41.71494220000001,39.074604799999996,42.026472399999996,43.2310708,39.859486800000006,37.893144799999995,32.6943544,25.8221632,20.1119708,16.8348722,13.36946046,10.75880826,7.2083788,4.7948390000000005,2.7305424,1.16951974,0.29325374,0.1872748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waterloo,SB,MON,26588.514841600012,8.650984,17.572940600000003,33.8209936,84.73164759999999,137.9505476,204.1238496,282.2534070000001,386.020474,473.537872,566.465066,678.9402299999999,772.52939,814.84535,815.1359180000002,776.198224,689.160266,588.5451519999999,484.20384800000005,399.91515400000003,344.171262,296.375316,255.517556,234.97452,222.940792,215.762276,198.28379000000004,199.68575600000003,207.017256,211.288914,211.211418,228.115014,238.273446,244.257444,241.95858,249.650324,253.097858,256.714296,250.901932,261.45468,275.037356,285.442092,307.218076,340.626762,367.082942,413.438286,469.46874,504.94226,571.900314,630.943342,682.4011019999999,692.82683,722.7456420000002,691.822778,650.752526,555.7158820000001,495.150694,401.561402,334.964304,287.169708,276.003832,251.40269200000003,248.91558999999998,245.88547000000003,236.636386,225.78597,223.403562,232.35474800000003,243.23041600000005,250.728764,245.51529399999998,236.19082200000003,209.68832800000004,185.242192,153.53563799999998,124.37507079999999,99.12629400000002,78.02614759999999,47.98891472,29.89010472,18.02105792,7.94393472,1.15883112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wembley Park,SB,MON,9118.211633280005,17.949287260000006,27.42844986,40.57921886,65.94783760000001,95.6523036,122.90070959999998,155.70390500000005,190.24098600000002,204.088212,227.81656,249.287446,268.690598,283.5795540000001,300.816456,274.548202,260.898894,245.60527600000003,214.249414,175.36443880000004,164.6484948,141.9755368,110.6570268,103.7556328,98.9062508,93.2565808,93.1082488,97.3840548,95.1905368,102.8800952,103.8637332,105.6118362,107.69525220000001,106.57807620000001,104.373281,101.387129,100.71863,99.097254,100.163234,105.4929972,118.0938072,131.01442120000002,145.76789319999997,158.97577119999997,173.471358,170.65272600000003,178.15160600000004,183.300928,198.815034,193.192478,205.843,196.223734,182.99904400000003,151.42128,136.44543000000004,108.79928400000004,91.919642,76.27785100000001,67.19071559999999,60.58386899999999,59.58486960000001,56.61470960000001,55.244972600000004,53.86123600000001,50.8869666,45.18071400000001,41.868682,39.848024,38.20585000000001,35.3599596,32.642545,28.9873466,23.761429,18.8152502,14.7121702,12.6965536,8.912120300000002,6.680891900000001,4.5210607000000005,2.3031911,0.29158829999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,SB,MON,3716.9031593769373,1.3815277,4.988799299999999,7.624040300000001,28.1882403,46.3645383,53.436891599999996,70.62998,88.26265300000001,95.956717,114.342483,141.03670400000001,150.657902,168.005014,161.59533000000005,148.083076,135.952726,118.5248692,90.8591864,78.1566604,63.94172440000001,48.51198900000001,42.12299520000001,37.6605646,33.2126624,29.715270000000004,31.220294600000006,30.8274924,35.44517420000001,37.899046399999996,43.5809534,40.1627902,42.194359000000006,38.655919,39.92743300000001,34.58872,35.94488600000001,33.295790000000004,35.8249328,32.3035616,37.657613399999995,39.736348,46.067534,46.97681600000001,49.4849632,48.71005940000001,50.060520200000006,53.41820420000001,63.0233662,70.2461502,79.06425259999999,83.32083920000002,81.53572820000002,73.85505500000002,69.6161998,54.03413520000001,42.3343532,32.018676600000006,23.425881000000004,16.4259948,16.778202800000006,17.8847966,16.7129124,16.6097592,16.079846200000002,14.905116199999998,12.7859477,12.4518541,11.417648300000002,10.4786663,8.95528656,7.529610359999999,7.14383248,5.086153072,3.524991512,2.4426231119999997,1.863864705424,0.6261321774240001,0.648468785424,0.28416876338712,0.21657750338712,0.21654280996312,0.16357061796311997,1.796312e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Hampstead,SB,MON,7645.740889220003,3.4119554000000005,5.5775082000000005,12.647131800000002,27.662393800000004,37.8087638,62.6043078,91.85280300000001,125.6914994,163.3187294,221.60827400000002,271.01836000000003,331.4985020000001,369.4428620000001,381.62563000000006,364.65961,334.29537999999997,276.76133400000003,223.69242200000002,182.17851299999998,151.250251,124.02699299999999,105.02713100000001,92.195529,84.324246,77.674498,73.999966,71.850224,74.28329000000001,72.971676,71.10913599999999,68.83516759999999,70.7129104,68.2406864,67.0248884,65.09037839999999,66.22609880000002,65.279228,66.097502,67.12843600000001,72.2603952,74.45796920000002,76.4657712,86.9966172,92.9069852,101.459593,114.992641,124.518799,128.512277,140.57052900000002,148.67858,148.151236,147.304468,144.761752,130.815782,115.72818000000001,98.0723008,84.47778559999999,65.865351,55.166154399999996,43.7406784,36.8574558,30.866998,28.700098999999998,26.319770200000004,23.43102380000001,23.724523600000005,22.85818020000001,21.0413828,19.482878600000006,19.493471399999997,16.979828,16.1273008,14.7220354,15.828253,12.9753367,11.706330299999998,8.241879524,6.530385924,2.095957924,1.0894278240000002,0.060309624000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,SB,MON,20936.9754177,4.589102800000001,13.1286262,19.1219996,32.1198916,47.434544,78.6720168,96.5619574,154.36810800000003,182.41883,227.066746,246.02797599999997,317.785188,341.6286760000001,404.398322,406.635894,430.73242400000015,372.823116,327.1774880000001,253.53009,219.51427999999999,176.47816000000003,162.6579,146.450918,149.31752600000004,152.458786,158.04370400000005,171.262546,192.483478,201.90881399999998,213.790468,221.422842,233.299998,232.953784,237.104348,236.456438,251.78455,250.259194,259.793202,274.983812,300.870152,320.1935660000001,353.1614100000001,386.27814200000006,413.92753799999997,448.06995200000006,470.76577800000007,515.1332639999999,581.959812,658.5486760000001,689.717708,739.8773480000001,741.092788,701.7606599999999,625.36294,576.602392,482.00567199999995,411.619626,340.6564620000001,293.583082,247.5542820000001,231.356344,213.57522200000002,202.05056399999998,189.71630800000003,175.78266000000005,163.363136,152.766088,153.112804,153.41106399999998,151.887314,142.311331,137.988401,121.00718020000002,101.91370620000002,83.6177522,66.5772342,44.78866860000001,27.31941766000001,15.87774766,7.02526766,3.921510660000001,0.21870226000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willesden Green,SB,MON,7103.605800270001,13.846694500000002,21.8279625,39.3376105,53.3779978,69.7060272,96.089562,120.578102,153.969854,195.440226,229.560748,263.908092,299.0202480000001,310.160932,307.25007999999997,292.95794400000005,276.08279400000004,244.941412,211.43358000000003,179.65529800000004,165.32076200000003,138.55175119999998,126.17970919999999,117.56418319999999,115.10832920000001,104.1381712,98.948004,91.69032,89.95257079999998,86.7640968,84.4482868,85.1877598,84.09975179999998,81.43807699999998,79.820895,79.441937,77.266448,75.909818,74.35520000000002,74.977772,74.192364,73.371274,72.632648,74.53463599999999,75.900878,77.11069599999999,77.84459480000002,85.91616959999998,89.21343759999998,91.8702776,92.9931276,96.3164408,93.409522,88.95558400000002,79.93615600000003,75.106992,66.22580680000002,56.392712800000005,49.29619339999999,44.2647544,37.08656360000001,31.225128800000004,25.947308400000004,21.414579,19.0535912,16.480857,15.5157692,14.5010828,13.4177108,11.4479686,10.6149892,8.9780062,7.585727400000001,6.22787734,5.5868352,4.45370516,3.3416794600000004,2.1626459540000003,1.5231148140000002,0.852391954,0.299660394,0.095334894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,NB,TWT,8325.4489755,0.9233876,1.6034795000000002,4.3693917,7.4117074999999994,11.573335499999999,14.996153099999999,20.567324600000003,25.947674,42.1311602,59.52913820000001,82.94176700000001,100.6204956,112.87166,105.74446940000001,97.03316540000002,77.45708219999999,62.208782799999994,50.684749200000006,48.39499179999999,46.1831888,50.20956200000001,52.3743274,54.772483400000006,55.8876582,57.3316292,57.9277482,59.232154599999994,60.869336200000006,64.8296454,66.5095934,68.44012640000001,71.607214,74.486378,74.827966,76.379786,79.052828,84.804002,90.105042,96.691082,109.183574,120.033982,130.64698800000002,148.292212,162.70910600000005,189.32138,197.885152,221.943956,227.04723399999997,241.16155,229.095346,242.797552,237.11146800000003,244.13171200000002,233.69862200000003,232.05621200000004,214.704344,194.36649,176.07332800000003,162.41269000000003,146.861598,137.54211999999998,130.39838,122.12602800000002,119.87790400000002,117.258225,115.332501,118.74719100000002,124.377499,128.42838100000003,122.4969632,121.0243992,115.73077120000002,106.3246912,95.2018952,88.17186740000002,78.3488444,63.12677040000001,42.6103764,25.680966400000006,16.104793,5.472246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermondsey,NB,TWT,6604.5754572000005,3.3564792000000003,8.5776638,17.053773800000002,29.0978878,43.89297000000001,58.6776686,83.424716,103.946846,134.524948,157.33366800000005,198.12168799999998,225.000796,265.29366400000004,265.11629,274.22165,252.584306,232.72777200000002,181.9609,156.38829399999997,126.375582,107.422224,86.515201,82.6316022,80.148273,77.357373,73.405389,70.31147200000001,67.7230114,65.5110982,62.46733420000001,60.23260340000001,59.24438840000001,59.60718980000002,58.45130220000002,58.07921680000001,58.895726,59.929701,59.577503799999995,61.7396468,65.60543620000001,70.57821779999999,72.9382238,82.300837,88.815446,100.67739,104.216231,115.941647,119.134556,128.59078799999997,125.936982,133.151285,129.34211900000003,130.97198799999998,118.971104,109.143294,94.32791999999999,80.08657480000002,61.6020076,51.920807,45.63104499999999,38.5467676,34.93154680000001,32.3906268,31.0934386,29.196026399999997,28.2492798,29.1166086,28.9598212,27.3309536,25.4171264,24.679958,24.4365654,23.600952000000003,20.195877399999997,18.210210400000005,14.548030800000001,8.468778599999998,4.238494600000001,3.0976196000000007,1.0550560000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bond Street,NB,TWT,18933.242425779998,0.068595756,1.386815956,11.807283956,24.294663955999997,44.840371956000006,65.19758820000001,95.91356800000001,111.477954,138.110228,150.81880400000003,171.52324800000005,177.06499800000003,199.17981799999998,187.771696,176.96883200000005,153.329172,133.33742999999998,100.889976,90.50771,86.90164200000002,91.6258592,91.51907320000002,96.0462402,99.66756320000002,103.2976032,102.134552,108.400448,113.650866,119.747653,122.318905,128.832991,134.841901,141.894384,149.53247800000003,161.325184,175.598102,188.557174,199.16775,209.154652,228.937306,250.164196,260.72684000000004,286.893924,326.316162,361.752934,395.843582,453.6745580000001,504.418198,561.073222,583.886286,624.60425,636.52909,650.054302,616.5380279999998,585.2521200000001,535.334108,483.88247200000006,421.555392,390.63900600000005,376.12814199999997,356.35579200000006,346.98830000000015,339.72776,325.1862260000001,317.4194040000001,310.442492,314.73291,318.1155500000001,319.7574800000001,308.641796,287.659192,258.02822599999996,223.539886,190.22182400000003,153.57546100000005,129.548179,101.064681,68.229201,38.129893,24.583694,8.386586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Water,NB,TWT,24363.503563000006,8.5101808,21.595362800000004,51.75594080000001,105.6201368,165.6771314,230.19463599999997,318.52908199999996,427.25200400000006,525.354908,641.395294,779.540194,886.8742460000001,955.827226,945.785896,910.82447,820.3052700000002,715.2486299999999,601.6959760000002,526.4427059999999,449.673466,392.157406,345.17029,310.48199,310.528996,307.4976880000001,299.2717820000001,303.60471,305.69885000000005,297.51417599999996,286.472868,285.008934,277.209398,266.242132,257.484956,252.642512,250.64231400000003,250.984222,249.367596,253.37264,266.84924,278.26457400000004,285.55257400000005,305.98190800000003,313.912862,335.63008199999996,341.48214,365.49070400000005,379.55618799999996,417.658758,418.024422,443.269088,434.21852600000005,436.05784400000005,394.19852,368.395126,326.530898,295.543724,241.19631,211.749868,183.90448999999998,159.24611800000002,136.66874199999998,126.984432,123.79055800000002,118.25529399999999,111.13579399999999,113.761568,119.40703799999999,117.12365400000002,114.922652,111.767218,100.740689,84.1655944,68.3884194,51.069815399999996,35.57821488,21.71229388,11.23373248,3.97770748,0.6499654800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canary Wharf,NB,TWT,38584.13205460001,10.9649082,22.1274182,34.6293476,56.6490436,83.0462892,108.47962140000001,144.0648534,190.919552,233.730236,283.259966,346.130726,434.555184,517.7538059999998,569.822586,576.99058,575.16572,507.021126,422.517012,356.273686,319.244432,278.001124,255.105,242.103806,238.37553599999998,238.35525400000003,238.69664200000003,246.24937000000003,258.624562,267.33375800000005,264.262252,265.714266,274.04474799999997,279.491398,279.62077000000005,293.571126,307.51098199999996,320.846046,330.220416,362.449694,390.788054,420.56842400000005,447.74133600000005,532.217436,611.0530660000002,732.9460820000003,863.9273019999999,1128.7089540000004,1337.40296,1579.9270800000004,1730.7497400000002,1894.57888,1858.17852,1821.59648,1664.2491200000004,1525.7148000000002,1294.72344,1122.9397680000004,900.2577279999999,750.2379720000001,613.0813420000002,529.067082,434.97947400000004,392.523448,347.30756,312.4767980000001,283.554398,273.78920400000004,255.689694,230.00285,218.699362,206.81134,182.416656,159.808872,140.463174,117.326254,94.0275994,65.15479739999999,42.1659374,30.4263234,11.9299034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canning Town,NB,TWT,26192.281902999992,47.232976,100.705756,190.448816,288.594464,364.288078,472.63351200000005,561.964732,631.771732,646.700438,709.814666,741.9599860000002,809.880586,809.5405260000001,873.9818220000002,874.0865300000003,858.8269100000001,744.4287899999998,677.6193220000001,570.583572,480.895288,394.841298,342.31771200000003,310.153472,300.164752,285.45853999999997,274.49277000000006,292.741956,283.65870600000005,282.2007660000001,271.106652,275.73726,265.383086,271.652784,260.762558,280.546984,269.9595,276.79303400000003,261.04227599999996,296.517942,285.53456200000005,301.2739140000001,323.92644,354.875678,372.35672999999997,412.628026,448.51475000000005,459.084794,490.23411400000015,475.15560200000016,480.91665,464.45731800000016,455.700908,420.096304,409.031676,361.13389400000005,318.89902200000006,278.421976,245.82717599999998,198.469238,176.50683200000003,155.84915800000002,138.625226,122.6647,118.889305,109.0091618,104.404397,95.3871298,91.38178179999998,80.41263880000002,73.9531844,70.33071120000001,66.47826520000001,62.086351199999996,57.331187199999995,53.88362020000001,43.048688399999996,30.621779600000004,19.408431600000004,11.3094796,2.6705522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
