ID,Complex NLC,From NLC,From ASC,From Station,From Node,To NLC,To ASC,To Station,To Node,Movement,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30101>30110,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // NB,Enter-Board,1665.4478537,8.78417216,91.16589578,542.5312905600001,588.0367415999999,279.41267,155.5170836,0.0,0.2223336,0.5927946999999999,0.8373610999999999,1.27702412,1.61171802,1.89478422,2.3481564,3.1001583,4.044733620000001,5.488259120000001,7.052493920000003,8.892381440000003,9.58909954,9.5544946,9.7769266,9.09979526,7.89009326,8.09499446,8.58246566,8.50463986,9.137845,10.5880806,11.6105502,12.8646861,14.3316635,18.9090419,19.5337521,20.5257913,22.0625458,23.16138380000001,22.182099,23.2724836,23.216133,24.3188894,25.3239984,25.03584840000001,25.547726,26.9739856,26.5995202,29.6021682,34.95060120000001,39.65659440000001,44.62126300000001,48.3232786,49.88566820000001,50.9321084,51.5340904,52.12333900000001,51.3400194,52.31409240000001,49.7905792,48.19238720000001,46.811151,45.623871,41.1661568,35.99857420000001,31.0943058,26.35359200000001,22.91997,19.9279356,18.5172614,18.6416244,17.85705220000001,20.129156,21.06409,23.5232582,23.3858502,22.8454734,19.9227501,18.8291693,16.8540927,15.5287509,13.6906491,12.6262986,10.54975706,8.98885414,6.390499340000001,4.838977540000001,2.899867540000001,1.55194388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30111,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // SB,Enter-Board,5346.483004000001,23.04637694000001,324.9705986600001,2249.384311400001,1678.9257244,687.5587772,382.5972154,0.0,0.63560032,1.21759348,1.66082254,2.6469666,3.8587898,5.410110680000002,7.616493520000001,10.99854906,14.1563336,18.8149938,21.9635966,26.973285,29.9861276,32.08582,32.9624276,34.14081040000001,33.89754480000001,33.64982060000001,35.3412896,37.87528860000001,41.60646540000001,45.71199980000001,52.5332056,59.1685856,67.30123560000001,75.84009520000002,82.74507880000002,90.183116,96.54722,97.90408199999999,101.5114808,104.224764,102.324012,103.953048,108.7921368,110.0231548,112.9960808,118.1793708,120.7668908,122.311294,126.384308,132.99426,137.507138,140.789312,146.2811960000001,150.594986,149.374448,148.1738020000001,148.178958,148.769458,141.92227,134.05539,132.370038,127.3673812,111.0484852,97.9481418,87.5571392,72.45091640000001,60.58370920000001,55.11260920000001,51.2440576,48.59536080000001,46.25857720000001,42.4256882,39.9999442,42.42992,42.95271339999999,44.0300078,44.54163079999999,46.1212528,43.7536556,43.0463476,39.7467406,38.15888020000001,32.14340720000001,23.8879476,15.3381016,9.2443566,2.584887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30120,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // EB,Enter-Board,5344.998888180001,95.1883386,510.0423386000001,2016.3051824,1484.0644578,731.2752686000001,508.1233021800001,6.5232208,7.477750200000001,9.158982400000001,9.756505800000001,11.4044274,13.2985864,17.446131,20.1227346,22.3555366,24.740516,31.5949856,36.52813760000001,44.76786120000001,50.5754226,53.95834720000001,53.2548232,51.43019320000001,47.57199680000001,45.61711780000001,47.6474008,50.3795476,53.812758,55.903379,59.7023274,60.3420284,61.7088814,65.187485,69.13177100000001,71.10327400000001,74.52604600000002,77.97846,81.31468199999999,84.65819400000002,86.305953,88.02217100000001,89.523222,92.177188,95.85428,102.487428,109.536692,118.327844,121.442599,123.2325638,123.6464078,122.6402226,116.1234146,124.1820396,126.4501028,126.1672148,128.07313,137.774478,131.51938,126.442276,123.711579,118.1629362,102.8176842,92.3467742,85.85226420000002,76.74299599999999,67.7999142,61.97735220000001,55.89741679999999,50.9583736,48.0485148,46.23110740000001,46.880296,48.86965740000001,49.67060180000001,51.76055320000001,52.03246040000001,51.91863680000002,49.3153678,49.5694406,50.39221060000001,52.4233654,47.53380120000001,41.3419424,30.94468040000001,19.240707,7.874631000000001,2.6742682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36707906,0.36707906,0.36707906
30101>30121,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // WB,Enter-Board,3131.312504200001,26.10129056,233.01619344,1242.7392778,948.4029764000002,429.8839426,251.1688234,1.2676284,1.5613445,2.06901642,2.39037014,2.66754146,3.17745752,4.80595482,8.1619773,11.29137744,15.433809,17.698203,19.3057526,18.8048272,19.7688936,18.909495,20.6685332,21.9970214,23.60351480000001,22.1573824,23.3773838,24.70480580000001,24.97751400000001,25.3268696,30.658429,32.1057322,34.1308946,37.60117580000001,42.49410720000001,41.98282560000001,44.56647880000001,45.47355440000001,48.943593,48.8970356,50.288113,52.48596,56.46462339999999,56.96085520000001,59.95937320000001,63.86564840000001,66.401501,75.19387300000002,84.1154032,94.10732840000001,101.0335834,105.7698374,98.51900840000002,94.10912220000002,85.59947700000002,79.555598,77.93528,77.671109,75.57010600000002,70.12985400000001,65.4541346,62.73970660000001,55.34974320000001,49.7956192,49.838254,47.9454424,41.2810998,40.3075364,36.08442959999999,32.3680904,29.778271,27.0533492,25.380719,25.1363244,24.9148072,24.340682,24.137291,25.2171112,24.94522820000001,24.2089752,24.0239666,21.7160816,18.1492356,14.08861988,16.04746448,11.55818068,9.04614308,7.156935880000002,6.532908000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30122,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // NB,Enter-Board,2153.26062176807,7.301087280000001,151.97587322,671.1039518,690.9735964,343.5579786,288.348134468072,0.1709605800000001,0.3663358400000001,0.5272129200000001,0.7766370000000001,1.03643904,1.23744406,1.28484394,1.9012139,4.525287420000002,8.95228318,13.64041118,16.83902744,18.4669382,17.74351,14.739624,11.4722136,10.3606622,10.6641792,11.9468892,12.6248476,13.6009628,14.4792198,14.7982734,14.9246928,15.738251,16.2887698,17.8554336,19.7314912,20.8300004,23.4373736,25.1368682,26.235366,27.13414280000001,27.1757558,27.3730866,28.3501034,29.0515148,30.5372454,33.2567684,34.21949,43.0617914,50.7096854,55.985232,61.1924332,67.35586520000001,63.7474412,61.72341460000001,60.341335,57.93181580000001,53.2881624,53.96465300000001,53.5955902,53.60656120000001,56.7192312,56.14785360000001,52.55167300000001,47.33072120000001,42.41612120000001,34.2581892,31.5899652,28.07816320000001,25.514042,23.8624526,22.3570966,21.5661546,21.6073786,22.5225008,22.4551934,23.1208044,22.3411814,21.4932976,19.9952598,19.847166,19.208069,18.4390286,15.9880604,13.6649594,9.96703758,7.23537278,7.500112380000001,7.91952078,7.99895558,9.1359794,9.655949099999999,8.639916099999999,6.696118662000001,5.478298862000001,3.628056062,4.864227362,3.890791962,4.997016260000001,5.60830896,5.655766196,2.938898234024,1.781201434024,0.658780174024
30101>30123,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // SB,Enter-Board,8874.351353992,114.0882785,826.9751352000001,3314.8055582,2594.59249,1188.3180592,835.5718328920001,4.2061068,5.27471614,7.29271554,10.70812574,12.13413934,17.06289834,25.563551,31.8460256,39.08968220000001,44.2755208,56.14893980000001,61.96302900000001,73.355581,78.7062494,83.93675940000001,81.61281640000001,80.25785320000001,73.7560892,73.75101000000002,80.1216048,82.14154380000002,87.74657100000002,92.908423,97.34991300000002,96.92460420000002,101.3850952,107.545808,115.072226,120.585288,127.839118,132.557456,136.281782,139.782536,141.2175319999999,141.42575,145.850152,148.194812,153.986356,163.798932,173.818386,186.580868,197.699166,210.379354,213.733886,219.638518,218.474666,225.89038,224.376616,230.292492,230.077188,235.234504,227.13222,218.161126,203.8295,191.227932,170.257348,152.37041,136.253798,123.75261,109.590138,100.06113,91.928724,84.59779,79.46938279999999,77.3454048,74.9936708,77.5638958,80.39110500000002,82.77470420000002,84.5105802,85.90211740000002,81.68375959999999,78.37242520000002,70.42228399999999,61.53699279999999,48.79718260000001,37.13282279999999,26.419107,21.0218832,18.4489812,17.3855454,17.288238,17.0381352,17.0161382,13.3067398,10.136129112,7.270431112000002,6.862883512000002,4.710439512000001,4.880037032,5.87374924,6.5382407,4.518233178,3.153920418,1.848078498,0.7220537779999999
30101>30124,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // NB,Enter-Board,4364.316635400001,39.39584506,194.33472494,1021.5294108,1685.203022,856.0349862,567.8186464,2.50459812,3.59159382,4.50368928,5.783148000000001,5.359388259999998,5.654949680000001,5.63187978,6.366598120000001,7.465328200000001,10.10968074,14.2348354,18.79979,21.2559922,22.150695,21.1072884,18.1597308,15.8551188,14.8647164,14.5651232,15.7664258,17.0823794,17.5655332,19.1766992,21.3140064,22.483047,23.0509698,25.305543,26.6976878,28.3856166,31.3962584,34.9295296,38.98781320000001,41.27889020000001,43.028913,45.1810028,48.623896,50.44922020000001,55.1663228,59.41351960000001,61.734791,65.73195380000001,69.76800859999999,81.3498426,93.42796659999999,106.9697,116.8675788,125.9106668,136.3370008,138.9256408,141.3301128000001,147.395764,157.285776,153.694704,155.77727,158.1560160000001,146.552792,129.642486,111.057004,97.223566,79.07549920000002,70.1161306,63.065488,58.5192952,52.5400184,48.6736602,46.8871718,47.14282600000001,52.0918408,52.497855,51.292222,53.1142794,53.02329879999999,49.710394,47.7010986,53.0185286,53.1809814,50.77491980000001,41.07422572,32.94513772000001,20.08340172,9.05736252,0.34494112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30125,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // SB,Enter-Board,5455.108987000003,69.0875118,680.4261292000001,1788.430333,1930.6630572,710.9865604,275.5153954,0.0,1.02307872,2.298491,4.033487800000001,8.245511,12.7405104,18.16589508,22.5805378,28.49306380000001,32.4430526,40.5598864,47.164993,60.95708520000001,68.54053920000001,74.56378520000001,75.964752,71.644442,66.1099418,58.95193500000001,55.032653,52.2714338,54.26942579999999,49.8828978,54.2093502,54.09376620000001,55.08139660000001,57.03473660000001,61.0780656,61.67120120000001,65.5662032,66.31614400000001,69.73698399999999,70.85158200000002,73.804902,74.08717,76.085704,75.89284800000001,79.929484,83.50048400000001,88.45765000000002,97.510588,105.22186,125.698638,136.177818,145.429586,164.411154,178.313734,175.956064,179.385158,186.420856,174.878264,168.814924,158.51116,149.416354,131.465226,117.6605772,101.4276372,88.8669232,74.68289520000002,69.1414972,60.294359,53.82060300000001,47.75412960000001,45.1744996,41.2361646,41.6369672,42.4311152,44.51976939999999,45.692543,44.5735686,43.80464,39.88791240000001,36.027028,27.2875664,20.26510780000001,11.8054208,6.1716084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30101,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,EntEx,Alight-Exit,3708.475690499999,69.77796169999999,883.6275858,1557.9105928,621.516888,353.5196644000001,222.1229978,0.0,1.3417653,2.42248964,3.04690538,6.780618580000001,12.30983298,18.57696508,25.29938474,33.942691,42.6313548,51.0540204,58.845299,71.52587700000002,83.987037,91.525123,98.231143,99.010187,94.0919542,82.98058420000002,75.8023152,68.58589119999999,66.1757892,64.381962,66.16340939999999,66.8750594,66.74902940000001,64.918542,65.23394520000001,66.8864918,68.85428780000001,72.58195699999999,76.5955004,75.6123812,75.30003719999998,72.6033132,66.9684812,63.2676118,63.16355780000001,59.83039480000001,56.46172980000001,55.57554200000001,53.7757358,50.99578380000001,50.3541594,52.80221760000001,54.275939,53.7908796,53.812043,54.7716324,54.0739822,51.58853060000001,52.17737880000001,51.94059900000001,49.4102218,47.2232636,45.6502004,41.63299840000001,38.0508398,35.7306768,31.8161462,29.1159432,27.6181228,26.303948,25.1687468,24.7051478,23.3725772,24.113985,25.8905324,28.0476438,29.555211,29.4522818,27.98319960000001,24.427947,20.9901284,17.4298882,15.21751906,11.87117832,8.541893320000002,5.084377920000001,2.55547972,0.96624966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30120,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,H&C and Circle // EB,Alight-Interchange-Board,29.3334851928588,1.9477776588588,1.281560554,9.2471064276,4.1278502184,4.943115363600001,7.7860749704,0.0,0.3742772600000001,0.3742773121717601,0.3742773121717601,0.3742773121717601,0.3845415261717601,0.01026426617176,0.05586267,0.05586267,0.05586267,0.07313315000000001,0.08637062400000001,0.098612878,0.101767487,0.113315258,0.106657592,0.181635978,0.142066412,0.138911803,0.127364032,0.106487004,0.05719236600000002,0.139755202,0.156271802,0.218911662,0.450329502,0.51157164,0.47391542,0.533256466,0.5443700220000001,0.401745514,0.43751628,0.422022612,0.411371166,0.46177267,0.454000582,0.349270424,0.413369992,0.493755472,0.4997204120000001,0.4747846420000001,0.4507548872000001,0.3444143942,0.4405462942,0.3971967422,0.4895526882,0.4838154908,0.4783723238000001,0.2366487438,0.1624740678,0.1476116998,0.19484317,0.261769196,0.421008896,0.463041104,0.391516096,0.5362091500000001,0.478138166,0.471112366,0.416484526,0.4034210560000001,0.2947421840000001,0.4066035020000001,0.3184673960000001,0.3218689124000001,0.3327524624000001,0.4421035544,0.5212120884000001,0.5492463644000001,0.8070601279999999,0.770692542,0.7163429940000001,0.6724686,0.70815953,0.76300679,0.853047832,0.73978677,0.58383627,0.4560332700000001,0.13997073,0.02642315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
