NLC,ASC,Station,Fare Zone,Total,Early,AM Peak,Midday,PM Peak,Evening,Late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
511,BSTu,Baker Street,1,31741.01430220099,1008.447182747531,8756.604589901845,12437.9735583265,5481.3434600674,2501.02688529729,1555.61862586042,14.700867500342,29.128891493542,48.981168177712,73.2171028816798,120.3763537205958,175.9214253820454,241.3583543281378,304.7630192634758,378.2376401312982,438.4373602373223,531.7811449990866,629.3658467365942,756.5516980534861,855.3677767889841,915.708136831117,940.1633882670567,930.0728207502567,868.2621627342706,784.7419928423826,727.9146215299896,667.914492469814,626.735505585874,587.6900871040186,575.2217788307787,573.0209211460984,567.4174763705987,545.7533731183775,542.6512287351349,552.7281409025088,564.8499071409167,562.1561392149288,565.8152568278399,557.013785541124,534.2067894829933,495.2901488313852,467.3231411569044,446.6237974887545,437.9855777203073,427.754679551104,423.3786582668834,428.0608513555323,426.2562393689322,421.8090075009443,440.3165746147444,458.9633154329649,470.0260375137649,477.4361163353979,484.3725574688329,484.8397015642329,479.309191401433,472.6674761546087,467.6684780809358,456.8449284065098,433.2404607209098,412.4366227218789,383.53857426593,349.180620293476,311.4598007684426,273.3913127371626,238.0987340503268,211.7111314182998,190.4530814864506,175.50912173151,165.118594260952,156.3241936348188,146.4526917191152,140.4709999756584,142.8566032210772,142.2836212391152,146.307607803737,147.3060623114406,146.2072040692406,138.8961462426218,128.618620526896,111.6402697162741,100.8549013102741,88.20995487027413,76.66001114027414,61.31357453400001,51.530087534,38.57766522000001,29.66622158,20.12708888,18.37114386,14.19386868,12.57873014,10.1402731,10.503556966,8.958355558000003,9.119701598000002,8.225326788,9.073698808,7.932074162000001,7.772545690757601,5.868862570757602,4.6814509607576
787,BERu,Bermondsey,2,11455.363143221,471.064295353,2044.4660704,2539.3740004,2941.1614092,1886.0982404,1573.199127468,1.689449881,8.538549681000001,21.821785481,38.69963425,58.15658166,87.34844580000001,113.8303572,140.9794914,163.5032706,183.7858752,192.978349,209.3847038,217.9003526,219.0844616,205.3967286,185.9021858,155.2942402,122.8849142,99.37459860000001,88.9763902,83.30031120000001,80.47998820000001,76.8318016,73.9436282,74.78280800000002,75.8522936,75.16058200000002,79.341039,83.053818,84.9394432,88.8504762,93.31836960000001,96.32367199999999,98.5471388,100.3466576,104.8358064,112.7499552,122.2721608,131.2584758,142.1786262,152.8773998,160.378019,167.5560414,180.1954886,195.2968948,209.5380098,223.4030086,243.708355,252.819052,264.823259,268.5770662,273.6496402,264.0425202,263.9975624,247.8151844,233.4908566,217.1905958,206.8448438,186.931935,175.3245142,165.4302818,155.4071186,143.1067832,136.8736824,129.0218712,125.4349362,121.6835374,122.8481408,127.5030188,134.3535578,138.2378478,139.5345946,135.9985774,132.4340452,117.3285588,104.1534722,90.30105879999999,76.09293448,55.33956678000001,46.83512782,38.17734802,29.3889496,27.12678532,24.04973686,22.41226094,16.95987756,18.30283132,13.85655644,15.7443442,13.1756082,14.4596117,11.65665082,11.72902228,8.159940296,6.420550576,3.466692856
524,BDSu,Bond Street,1,61263.93293320331,2949.951402320126,17408.78759913935,23626.54365273986,11262.35378489576,4665.225713564823,1351.070780543398,5.428926278,31.6454399574,84.58035435389999,182.0831631543,341.9674871223,558.7201614671592,755.1331454677834,990.3927245192833,1174.455981673884,1317.25556727305,1394.249957549191,1488.425493311967,1553.961723169967,1635.373274396467,1631.8967816533,1604.9302937733,1560.264995951957,1467.266920337757,1333.541214784257,1247.165395264257,1194.938351893057,1135.31233877712,1071.34494450132,1043.38730956572,1041.45214266832,1041.83828405752,1036.504007242,1047.6886512508,1057.301055943,1053.5120843702,1012.0611438124,989.9621952492001,974.334589193,945.5680135378002,907.7468784166001,903.3472188064001,895.7600287270001,880.3985415704,873.2515121260001,876.8390724134,888.0819223908,906.9044079546,919.3226420446001,929.6863162286,944.8221868817999,946.1651357723999,939.3430287984,948.8557539944002,964.6816495012001,985.07297242,991.052777858392,991.9879822439921,967.465367213992,929.5098170763922,863.0624666895919,790.3346464452001,717.5377940008001,636.06336412736,551.6859260235199,482.62536318632,426.868629250368,369.252474064228,325.314106259668,289.115712888528,253.637665645728,226.004843857208,201.016182978948,186.103651282148,177.500544410128,171.78053814994,157.695382372412,142.709166765726,125.438498002526,104.257302174926,83.719781427914,69.74118354299755,59.28305826735055,47.83166241735055,39.08045907675054,29.14560649475055,23.724900179667,15.222554278,12.51849783,8.889799210000001,9.224419021036002,7.176697587036,9.841709565036002,8.955601217036,9.633420527036002,8.217769652260003,8.80056570226,5.884643834259999,5.30364849658,3.90726515698,3.48175709272,2.10434809072
788,CWRu,Canada Water,2,15958.68016117199,504.65633516,1951.4249791,3729.5553041,4253.880980800001,2870.372024300001,2648.790537712,2.566643924,9.363708364,21.891498532,37.070749396,61.081221648,94.793860048,123.030840608,154.85781264,191.1983944,218.3858722,223.2263534,222.3606807,212.0977193,184.4594919,153.1952619,131.0780357,116.734886,103.1574976,98.51836,97.012426,101.3345127,101.69138476,100.01328576,103.91021362,109.41446642,113.39890852,119.53663366,129.64306086,137.1589294,142.8146518,145.527565,150.08653926,153.87780756,155.47441156,157.49558736,163.90592896,171.4025237,177.9451266,187.2855608,197.551841,206.7322866,216.5808662,231.7012728000001,255.0719392,271.432863,288.7106087999999,315.4280716,334.53643,357.4586886000001,383.7950992,406.4581498,404.4367992,404.3261766000001,382.7786084000001,364.5068524000001,340.0126332,320.3782014,302.4479718,284.4632334,261.1854637,245.3838415,232.89249618,216.61899378,205.57281758,201.48102688,197.63991978,199.3717287,202.9363296,211.5567905000001,214.54317302,215.59517332,211.82163586,209.16882736,195.89132506,187.13931894,169.1183603672,152.3949310132,123.9173160872,105.6543539672,84.6862915764,69.5680681772,58.37649870520001,53.50402619920001,49.03285162520001,42.65597896,42.55162754599999,37.13047732,36.746927372,30.435628752,30.19357208800001,25.419746174,24.83882773200001,21.912420592,20.28807448600001,14.155189606,10.493125306
852,CWFu,Canary Wharf LU,2,47166.60488112584,2937.517256804631,15082.491249852,11418.2665918716,8195.57094064678,5250.853711429375,4281.905130521443,25.4851542432284,78.5322111180284,145.8594421026284,235.8509597138284,374.7625531676284,531.2694351172432,688.3442877700206,857.4132135720248,1038.323493034451,1145.049240827851,1226.399439220008,1289.107141232677,1385.309603635673,1440.598538172526,1449.538911294527,1462.397564972526,1405.23788006668,1266.43883355868,1057.8371408548,916.2534629816,758.3696172226,648.5834888356,539.4256856258,495.6185911028,467.180852731,448.125976387,427.6305067074001,430.0266506056,439.5311404244,432.9114693442,428.0855383146,428.4196879106,426.621842683,428.9242180906,425.5881819606,425.2928431528001,429.1446105598,432.2046788253999,432.0540170068,441.3749550288,463.965074406,487.2904933214001,518.3352969606002,563.5611746641999,613.7402412026,649.1446958411999,658.267144919572,694.572486465372,692.783810795372,710.619851098972,693.6852964577721,728.3184410469999,703.5687137201,717.6820338123001,669.7294521617001,663.45877312482,607.34313058566,580.30180827516,520.8291960571601,496.4348831317001,455.855466584183,431.4801037247429,396.9389112829429,376.3278044565429,357.7441543941229,348.8202891099201,340.31683655192,338.4611272753201,348.76576495682,358.5561994867,370.2846902029,382.0319876392032,377.3259970720402,356.8045649202303,328.7185302164913,280.9352250442914,231.0045653447375,188.6906379452245,145.9187252927343,120.3563923930733,96.19084228447336,84.35207895052399,71.25674368,73.67802968,56.96270422000001,58.51320064,45.61277104,50.16616804,41.16755524000001,44.47528389999999,36.4402174,40.369077,31.14223214,29.139335064,18.636738464,14.408872264
884,CNTu,Canning Town,2/3,20596.34414445,497.578642572,2074.272399088,4334.13495452,5581.86817002,3867.54860718,4240.94137107,5.354585842000001,11.781069882,26.46857206200001,46.09350414199999,70.456754794,92.871964292,113.600667772,130.951523786,157.968393506,178.432549294,193.856655254,199.511311894,205.31289736,191.52691336,174.94254286,164.38927296,162.9791507400001,154.11185252,147.97482808,143.26603126,135.5288046,125.43927536,117.82095176,113.8719081,116.49675156,119.53174034,123.52925824,129.4369507,134.86731888,142.29836844,150.37484368,159.57862208,168.02818398,175.9160399,179.2975473,187.7187908000001,198.7828165,214.5651343,223.3934037,239.0049671,261.213356,286.6972247,302.1185532000001,328.6241433,358.1945885,385.37993508,413.9975384000001,446.8948503,488.8198672,511.8631366000001,529.9724051799999,531.74441254,525.1384565400001,493.04553774,470.5681609400001,426.2492810000001,398.33308172,376.56541012,356.11876764,332.18104836,325.36172244,310.2932249999999,297.78628136,295.37082536,293.1006776999999,292.74595446,293.33286656,296.35874646,296.9513577,303.96184444,305.38690618,308.2979980200001,304.62362146,294.52618644,277.29074222,248.363723,222.631363,190.06850948,162.98795302,137.30283104,136.88512336,116.21975366,113.23931128,99.38552240000003,102.0902898,83.74940169999999,87.2654661,73.20317964,77.24801516000001,59.69482976,60.69320226000001,47.52239578,47.65320222000001,36.43633265,30.18819485,17.07411445
537,CPKu,Canons Park,5,3365.288063448998,39.9450631608,386.2359701602,688.879627322,1153.102662494,623.6053486779999,473.5193916340001,0.59525284,0.8780955412000001,1.5907056232,2.6023751832,4.0067298492,7.0183332292,9.575157351400001,13.6784135434,19.5274374114,25.09281577540001,33.2968207154,39.277350192,45.47004225800001,44.44940449000001,43.77638868000001,36.90939719199999,32.900969166,25.11240368,21.57800979,18.84493081,17.56380244,15.726836946,15.058501004,14.993103608,14.692705822,14.859346586,15.302816442,16.082660416,17.574751482,18.18370806,18.822260428,19.77996252,23.261790178,25.125823118,28.23065988599999,31.944551152,36.79430513800001,39.016794534,41.655772948,43.895057538,49.616684718,52.941777064,56.498240484,61.25771481000001,66.31635222,70.33737670000001,79.59646484,85.31578834000003,96.17764002,102.56310174,109.08733096,109.3275864,116.78874579,111.88191511,108.91172541,96.798634964,89.09861876400001,76.14377113400002,67.78790379400002,58.343459508,55.91972141800001,48.84199191000001,43.81849706200001,39.49668957200002,38.449865472,35.781985828,35.19284076,34.73000345600001,34.699234024,34.76383621599999,35.18090605399999,37.10780419000001,37.22635972200001,37.019173024,35.19511427,34.23319034399999,30.38066954400001,25.752307552,22.820497352,18.68448089,14.486414358,10.533317978,9.62033597,6.73507057,6.61144646,5.367359779999998,5.76300936,4.4373163,4.874108835600001,4.1550794912,4.2253531712,3.506027511200001,3.739907511200001,2.6849163356,2.22408338,1.49207144
558,DHLu,Dollis Hill,3,4769.680744291999,83.21565202400001,580.0973137000001,1105.0471637,1394.4573676,859.5553408199999,747.3079064480003,0.4450321,1.3472998,3.7767108,6.972640624,11.45025854,15.18820852,20.36089142,23.67461022,28.2834083,31.2191096,37.3119814,41.4413296,49.2547454,54.92539200000001,62.49644139999999,62.68906920000001,61.85100600000001,57.55023540000001,50.7032926,42.37130280000001,39.0246016,35.5669596,32.1698746,30.43651546,29.04887046,28.82093146,28.84577366,28.62269746,29.6734164,31.38264110000001,32.2196836,35.5686162,39.650275,43.8407634,46.61619810000001,50.4136214,53.96671140000001,56.6888884,59.53673940000002,62.8995984,69.0397564,74.49290539999998,79.36974880000001,87.15137600000001,94.49228,103.5640246,106.8225762,116.1618038,118.903305,124.7430022,126.8013714,128.2609554,125.6368856,121.6246492,118.2928318,109.1536824,101.5069336,91.61378080000001,86.51956179999999,76.552053,69.49431580000001,66.5293302,64.36204126,64.00941825999999,60.49988086,60.44597612,57.97056102,60.0514881,57.01020642,62.68867322000001,60.50022076,60.45203765999999,60.50453646000001,60.10143988,54.70349946,49.50797128000001,47.48936096,37.306304926,30.222119386,24.26434997400001,20.72094722,16.002639828,13.324270722,12.316599722,9.31157613,9.86936824,7.448842150000001,8.33744301,6.524968036000002,8.10734556,6.862784844,7.465670026000002,5.738880818000001,5.362886472,2.921683172,2.241280112
579,FRDu,Finchley Road,2,11525.81168986981,371.1631864919894,2399.515513136086,3258.441726813846,2865.2697088056,1554.99528363686,1076.426270985432,2.123447666,8.016545314,15.746043168,28.21350549512,48.07671883209117,68.66436604315486,88.22156814491686,112.1009918287065,142.4890946543973,170.8776570830262,203.0168664019625,238.5736831677376,261.2622102424046,263.8906984447938,248.5851357757938,226.7370784223938,193.3371989976567,167.0611095092,145.4914841478,138.19329628892,127.0190385991931,122.875542115593,115.8498373829931,114.125942625593,112.088602182273,116.8754119126,115.4715803294,117.9636706192,119.150164386,119.2257090696,119.2538656644,124.3279721692,127.9506185136,132.3113876504,135.3969959594,137.6861749822,139.0447908194,140.9510519738,145.0986472104,154.06110037108,165.16779444088,177.12229190608,183.37389113808,196.04964479248,208.1648131372,217.9349507466,225.0222347364,243.4545460618,251.1811849446001,254.204534391,257.1021448304,258.9949192028001,254.9069307736,246.1659712358,229.8913358064,218.246142939,200.05254873686,178.44132327786,157.62606069446,146.39252035006,133.04250801986,122.8172211726,113.8043843166,109.0752959328,104.594937812,97.68505741371999,94.59097858112003,96.87244732892002,100.5616123586,100.6028576316,99.51636755206401,99.31337549219316,95.58891287132778,88.21339508533124,79.18331836613126,68.91653902389432,58.12422229236518,47.29206245223057,36.62007602774706,27.89166169574706,22.950086714,17.919718654,14.294871634,11.79761012,12.667586914,10.84623432,11.12023634,9.62199714,10.6515775,9.50393482,10.21767386,9.4207527,9.074922019999999,6.6843202934,5.0299478534,2.8003992534
590,GPKu,Green Park,1,50592.52343418366,2540.02847212666,15943.5961292,19153.2547862,7954.227593000001,3500.5899226,1500.826531057,6.080899460220001,38.94530906022,88.22810526021999,185.649204086,315.60578826,464.9632782000001,630.816729,809.7391587999999,982.1534111999999,1127.1082966,1232.6716156,1312.9205772,1404.2006272,1448.637834,1446.2137346,1461.9861882,1472.9596922,1416.8955352,1330.4920202,1307.356597,1277.23586,1216.959472,1149.309987,1088.583804,1015.1710336,948.4509476,867.0085382000001,820.5092766,818.2507936000001,783.1558167999999,729.9847188,719.5741482000001,690.3466824000001,640.7202120000001,616.4862604,611.8474276000002,606.5686188,623.8679960000001,622.564473,639.6404024000001,652.0734242000001,665.7538022000001,667.8435472,681.3475436,676.0136098000002,670.9233704000001,648.5207556,645.0272752,653.2115501999999,667.6248360000001,672.7907286,688.524819,686.1317454000002,678.5236172000001,650.1866882,616.7485974,558.8563261999999,491.665522,419.9767866000001,356.6625836000001,301.8415136,259.0246556,225.6658368,203.6792382,185.8435896,170.5898438,164.6458488,162.1381778,159.7844896,157.4656366,151.4203922,140.0182278,127.00097092,109.30195972,90.90622520000001,75.46243278,63.82707765999999,52.88451780000001,44.63904904,37.0722902,34.53638182,28.84132032,26.98554784,23.093909096,21.39766717,17.753076994,17.30451404,15.7124367,16.48265287,15.107127946,16.837100362,15.309555313,14.594479175,12.017214037,9.747421247,5.322856607
