ID,Complex NLC,From NLC,From ASC,From Station,From Node,To NLC,To ASC,To Station,To Node,Movement,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30101>30110,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // NB,Enter-Board,1428.255602740001,7.12289928,88.41925698,477.2217132600001,545.8116223999999,241.3686746,68.31143622,0.0,0.11285075,0.234729684,0.555010944,0.8889901240000001,1.373704624,1.712918874,2.24469428,3.15462476,3.94374398,4.94534128,7.151212279999998,9.06538034,9.3744076,9.466894800000002,9.7054369,8.08932896,7.150100160000001,7.78193036,8.590855560000001,8.45584206,8.77525468,9.19618508,9.21903168,9.42882228,10.40505708,11.6134822,13.0188284,14.0349472,15.3702064,16.4746192,18.1779094,17.9222728,18.3302824,19.4520358,19.825125,19.750446,24.0290624,29.080445,30.8826964,34.75268520000001,39.4694562,40.2073486,39.34967180000001,42.14975180000001,44.04628579999999,48.0921768,50.48393940000001,53.98939340000001,51.91295460000001,51.0982998,45.2466396,41.868639,39.280381,40.5425774,37.1005838,33.92815880000001,30.8622438,26.4807728,21.5551448,19.6505492,18.970833,17.4360862,16.2438806,15.5331524,14.1562286,13.3557416,13.1958828,12.2057596,10.73290008,10.37904928,8.972671440000003,7.474998040000001,5.875476180000001,4.975309500000002,3.140087724,2.232039964,1.260729564,0.6951052240000001,0.225084624,0.142225,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30111,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // SB,Enter-Board,4275.8164536,30.77569378,406.0676279200001,1668.4169692,1566.2536872,485.0577722,119.2447033,0.0,0.90167046,1.51078696,2.13029042,3.77305402,5.16989298,6.74286472,10.54713422,14.52376576,17.92697616000001,24.2755992,31.042801,38.1576202,43.99350920000001,46.0549158,45.45461820000001,42.8648456,37.594486,32.64384800000001,31.5346428,32.9790536,34.9472002,36.0696556,40.4809522,45.31254439999999,48.5861086,52.7522506,58.51864760000001,64.218877,68.1457362,71.02858979999999,73.17136579999999,72.3902418,71.51615579999999,72.665655,72.96445,72.275728,79.86325300000001,85.770217,89.015359,93.584943,104.635773,111.88354,115.640672,122.612676,129.64077,137.521866,139.43928,145.867162,147.90655,150.06348,139.0403008,127.6719018,118.7915406,111.9572806,95.7408794,81.79422720000002,71.31206019999998,57.33973040000001,43.95781100000001,36.9462942,34.6094468,32.37621800000001,29.60171020000001,26.64084320000001,24.7314776,23.690258,22.0576954,19.51258,17.3843454,16.878052,14.764086,13.4177268,11.77196934,9.77954274,7.11908214,4.40860654,2.35304314,1.3603108,0.4953584,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30120,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // EB,Enter-Board,4860.709778980002,99.81724178000002,709.8666614000001,1779.2310106,1435.9721518,603.4142422000001,232.4084712,4.404638820000002,4.92374998,6.466659780000001,8.67728938,12.47128486,15.32197076,21.0550778,26.4965704,32.156325,36.201536,49.3689896,60.56336940000001,71.71872900000001,79.97794100000002,79.47798460000001,75.99997459999999,66.93962060000001,57.11448340000001,49.13374940000001,51.2139588,47.75330080000001,49.3793888,49.94064300000001,49.8898026,50.12738100000001,51.74065300000001,53.70219940000001,58.30686640000001,61.23694980000001,64.3207074,68.71951059999999,70.72032220000001,71.51545420000002,73.30626520000001,74.62542320000001,72.83123520000002,75.15137920000002,83.40640520000002,95.4651412,100.8092602,110.387733,117.517299,117.335305,111.042385,112.8359228,107.6669908,115.9936108,120.9216668,126.0812708,129.42312,141.101538,133.344271,126.1925722,120.1864942,109.7549902,92.4697042,79.68271920000002,70.975514,62.19979560000001,55.8268356,52.16586880000001,49.0252028,45.4240736,42.072389,40.7164644,36.8596338,35.3906358,33.0751096,31.842646,30.5988446,29.608557,26.9935536,24.8061578,22.6295946,18.014994,14.39797712,11.07898936,7.765178560000002,4.217900360000002,2.13370896,0.66311284,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.5524188,2.5524188,2.5524188
30101>30121,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // WB,Enter-Board,2623.264514227454,30.664254356,246.8144302599999,1003.0430128,864.6629543999999,377.6731333999999,100.4067290114549,1.986825022,2.087801282,2.182232468,3.037027006,2.489506466,3.351469406000001,5.616042346,9.91335036,13.14545606,17.0942882,20.329715,22.7917594,21.8783134,22.755112,21.7259418,21.7660182,21.3937522,22.5525318,20.3454956,21.0360466,21.2927892,21.93999,23.9118592,26.3894268,27.6308492,27.9031274,28.1772534,28.538215,30.6934294,32.3603794,34.4251544,37.6466414,36.5477558,37.56390800000001,38.03607,40.5743532,43.43205579999999,52.43700579999999,57.3954792,61.2929664,68.40096120000001,72.83021719999998,73.6899632,79.9331622,84.71896699999998,80.90846300000003,80.929519,79.85269100000001,74.90536800000002,75.6436468,76.2769928,73.53350080000001,68.75196880000001,62.35579360000001,56.59140880000001,50.1946348,44.83116820000001,41.51927020000001,40.8045722,35.5585382,34.8634974,32.55284640000001,30.323392,27.7360086,25.194828,22.969881,21.1298442,20.189287,17.77612180000001,15.5772898,14.4467724,12.68964,10.4107998,8.961999800000003,7.792145200000001,5.077176300000001,3.407337360000001,2.290733162290977,1.159834962290976,0.5953401622909765,0.2215382622909765,2.2909764e-09,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30122,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // NB,Enter-Board,1898.64742995,8.438951070000002,165.00254318,619.5398859,667.2803386,342.088717,96.2969942,0.056022144,0.283915904,0.40584419,0.57091107,0.83510701,1.407780346,1.935392346,2.94397806,7.18885678,12.13208644,16.38124476,19.052799,20.6640462,18.84609600000001,15.1801974,12.2424216,11.1214982,10.7951036,10.2346691,11.1635241,12.0468177,12.0189627,12.5663083,13.1885136,14.21912,14.585903,16.0489018,16.40626300000001,18.0798622,19.0024532,19.8236496,20.5533952,22.2579666,22.8825898,22.8145904,23.775724,25.56773,33.3328092,37.8865326,40.2825286,46.5140326,52.06515460000001,49.73318460000001,53.88689260000001,59.21692360000001,59.20720900000001,58.98527979999999,59.0182484,55.0348004,52.4239614,52.41877340000001,52.16267380000001,53.41052240000001,56.75792439999999,56.0055204,52.63850160000001,46.8229084,40.16118999999999,32.627754,30.1134546,28.4979714,26.958097,27.41952280000001,26.12137520000001,24.058633,21.1524396,20.3813268,17.7740442,16.300802,14.3360028,12.4315492,11.529611,10.0714597,8.739267700000001,7.159222000000002,6.31216124,4.241839440000001,2.76899474,1.38263854,0.7861610400000001,0.2372848,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30123,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // SB,Enter-Board,8151.064722599999,133.3693983,1135.2582658,2911.320466,2599.46669,1044.3378594,327.3120431,4.481708999999999,5.678103340000002,7.662046540000001,12.33529674,15.32835934,18.57792014,28.8289852,40.476978,53.24028180000001,62.3309246,84.28481339999998,97.205448,110.107338,118.102648,122.999172,116.31339,108.841902,95.96781,84.10256900000002,81.76196900000002,76.01510900000002,74.169661,75.21685300000001,77.79910000000002,80.960764,86.73411,94.7870932,103.8345672,112.6111212,116.2238052,122.5773852,124.292499,123.093399,121.186255,124.914765,124.033279,125.334486,135.45729,149.986664,156.5382320000001,165.193068,174.723036,184.074634,181.56329,189.649338,199.372,216.783484,221.89471,238.92718,243.336662,249.879744,241.35984,227.96916,208.30677,194.635708,167.3520940000001,142.017096,125.52706,109.339764,93.407636,84.677412,80.730216,76.18320200000002,73.96422700000001,70.7222522,66.7967682,62.596605,58.375621,53.85404500000001,49.736811,46.57801300000001,42.42146080000001,37.7949642,31.286486,24.2950192,16.826211,10.8191763,6.953458900000001,3.9833941,1.8669377,0.8960659,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30124,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // NB,Enter-Board,3857.77492768,35.94850288,208.4540455,909.8194518,1652.366953,772.12751,279.0584645000001,1.95622732,2.85355312,3.16727106,4.46513836,4.678346940000001,5.05498134,5.90512234,7.867862400000001,9.3498899,12.8584812,17.5904836,21.7868736,24.734869,24.5919392,22.1540198,18.723789,15.664894,13.2817508,13.5905982,14.1264572,15.4632486,16.0479908,17.5092532,19.1994458,20.4007882,21.5843044,23.7014992,24.29789460000001,25.8074612,28.8569132,30.7149624,32.484174,35.3515948,36.949758,39.690457,42.0754594,44.766119,49.5613498,56.49881300000001,56.0516046,58.09936219999999,63.3054272,70.4480516,80.95351959999999,94.577541,107.323743,117.492931,131.991689,135.878259,143.108099,154.551817,163.652404,158.92203,156.30863,152.450304,136.109506,117.467969,99.470058,87.211946,72.8314788,66.6552748,60.83160920000001,57.45959760000001,51.26801460000002,46.73450980000001,39.38453879999999,36.81560140000001,35.996912,34.0339466,31.5319126,31.1384152,29.5020586,26.3534866,23.566879,24.3362908,21.9367984,18.235215,15.3479491,12.0873811,6.341245300000002,3.3987081,1.2481781,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30101>30125,511,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // SB,Enter-Board,5317.019223900001,83.4861269,1042.3549558,1559.1785368,1932.934582,569.4254852,129.6395372,0.0,0.5812883000000001,1.9274279,3.9516375,9.8518649,14.6655319,22.424774,30.0836024,40.1675528,46.7489424,65.7341994,82.39824300000002,106.686575,123.091857,126.303517,124.367328,108.3596992,88.4762432,68.1744566,61.84634220000001,50.15675520000001,50.83959740000001,44.72438380000001,45.46722900000001,44.466454,44.5168754,44.2817314,49.04860900000001,50.52526,54.55213440000001,55.263432,57.12114260000001,56.95408120000001,58.65246060000001,58.82901700000001,60.820148,62.3126724,70.8976858,79.1800628,84.36403440000002,92.57384040000001,102.845272,117.754526,123.031132,134.411394,149.570814,166.027158,171.27641,188.693392,195.740604,192.944144,183.72141,168.839208,146.9505160000001,126.908996,107.850536,88.83287840000001,74.82783540000001,61.2279306,53.51997859999999,47.26585060000001,43.76550340000001,38.5198774,37.48035940000001,35.01171779999999,32.1164418,29.38498520000001,27.47212660000001,25.2797082,23.3048196,21.7160966,18.9793868,15.91525308,11.53029028,7.544028480000001,3.841851480000001,1.52810268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30110>30101,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,EntEx,Alight-Exit,3128.8055981,68.51711540000001,975.4466368,1257.683276,510.4043040000001,217.572722,99.18154389999998,0.0,0.842835,1.6454344,2.1694622,5.790958799999999,11.5919366,19.1217144,27.35477400000001,38.3081662,47.6055416,57.38066380000001,68.01767699999999,85.50681,101.306582,109.202363,113.820937,109.380617,96.986047,79.04193459999999,68.88929759999999,60.6096382,57.36662920000001,54.0075926,54.69916060000001,55.1139566,52.64928000000001,50.360132,49.4538246,50.749066,52.32887,55.29232900000001,57.85991320000001,59.74983320000001,60.54291260000001,58.0815816,54.92848780000001,53.53296700000001,52.718617,49.03808580000001,45.80434560000001,44.6222556,44.0839402,42.1753442,41.9145134,44.7272006,45.596883,44.0212954,43.6381994,44.581755,43.486011,42.78903140000001,44.1400676,43.69526279999999,40.6536692,37.9726426,35.102286,29.08086240000001,24.0497636,20.7419612,18.314763,16.6786828,16.3120202,16.4692752,16.9324892,16.0408336,14.7227798,14.1842774,14.0450136,14.8369446,15.3452648,14.9750974,14.522054,12.39094512,9.18517512,6.528012600000001,4.8601673,2.93411762,1.8743829,1.0592419,0.5294766200000001,0.1406639200000001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
30110>30120,511,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,H&C and Circle // EB,Alight-Interchange-Board,21.43875959600001,3.733285655,1.7360553374,8.2308103642,3.405656700400001,1.9765312378,2.3564203012,0.0,0.71926212,0.7347960240000001,0.7347960240000001,0.7347960240000001,0.7406524109999999,0.021390291,0.047592761,0.047592761,0.047592761,0.078111566,0.08524904339999999,0.1078486234,0.1290028662,0.1403619822,0.1655511222,0.2832948248,0.2350391296000001,0.2138848868000001,0.2025257708000001,0.1409614388000001,0.05347863880000001,0.13862819,0.230945538,0.304576282,0.396473108,0.41530538,0.389043198,0.31864566,0.317975668,0.291394232,0.37613308,0.353491524,0.36395914,0.390345708,0.4142491840000001,0.344993684,0.407901498,0.5299264260000001,0.52774615,0.5059069039999999,0.436242049,0.3228877728,0.2595999108,0.2317606328000001,0.2859727328,0.288364735,0.2864851252,0.2122849552,0.1549616481999999,0.1812388882000001,0.2647631690000001,0.3129559410000001,0.423859585,0.4379238660000001,0.325085422,0.302329594,0.254136822,0.1520938500000001,0.12602511,0.125318138,0.107219238,0.12362351,0.120741553,0.1341320762,0.1450138522,0.1729495002,0.2129479942,0.2583045172,0.339123058,0.344292618,0.300917768,0.277569968,0.235213186,0.172360522,0.147530302,0.115858804,0.08280383799999999,0.05690106,0.02554466,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
