ID,Complex NLC,From NLC,From ASC,From Station,From Node,To NLC,To ASC,To Station,To Node,Movement,Total,Early,AM Peak,Midday,PM Peak,Evening,Late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30101>30110,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // NB,Enter-Board,1643.72101403,8.06203989,84.75719484000001,572.3782454000001,580.9246630000001,243.608466,153.9904049,0.0,0.178284966,0.261956626,0.473164426,1.051951186,1.522088786,1.9782081,2.5963858,2.9542272,3.74798784,4.99211924,6.56290936,8.16262,8.8390036,8.81690968,8.60179808,8.00289028,7.39125548,7.87437668,8.811097400000003,9.2501288,10.0588088,10.7897512,11.2863768,11.926769,13.0334046,14.6045406,15.7411396,17.550316,19.5615596,21.6188084,22.2657934,22.8810136,22.882467,24.01081820000001,26.391038,27.6683008,29.62715960000001,31.9235646,33.1142228,35.9022138,40.9319594,47.50544080000001,51.85265,54.0328786,53.70724180000001,54.7801424,52.8848558,51.3686622,51.28993120000001,50.94357200000001,46.3319774,44.66761740000001,43.2609894,40.47439840000001,37.18239639999999,33.7150822,28.538958,24.6271036,21.84117040000001,18.3712948,17.5139064,16.8887974,16.1865492,15.6747704,15.8553602,16.906782,17.4886914,18.410372,19.03649200000001,20.4263606,18.8849556,17.8431962,15.6805336,13.6229126,9.8892646,8.359661099999999,5.475363900000001,3.5738465,1.7303335,1.0571127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30111,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Bakerloo // SB,Enter-Board,5130.744633800001,29.74935138,366.89804962,2163.3359828,1592.6502768,666.8060350000001,311.3049382000001,0.0,0.461556,1.32100548,2.17384208,3.77367462,5.276259560000002,6.908279760000001,9.83473388,12.29726868,15.50678254,19.3867496,24.0601254,30.3317254,34.5241612,36.843,40.6919666,41.1882578,37.6928132,36.7293648,37.6458344,36.6088518,38.6420876,41.93183260000001,47.20709779999999,54.61015500000001,62.975041,72.75419000000001,80.560874,88.65671,93.391852,96.253919,96.584099,97.064933,97.03432099999999,99.535591,102.624722,104.426258,110.378112,113.703104,114.9417232,117.4658132,126.9761972,132.1015732,136.9069252,137.995308,142.155764,143.291762,144.411446,144.29954,144.8158248,142.2395148000001,135.7681348,125.350188,118.85445,112.6695372,100.7988072,86.36757440000001,77.20938879999999,68.37002079999999,59.9317988,55.13082680000001,53.5947404,51.08708440000001,47.61764780000002,44.410639,42.64738540000001,40.95756160000001,39.4813668,36.73698940000001,36.1409552,36.7805778,36.9277948,36.387143,34.37571060000001,31.8842096,25.112728,17.240308,11.004707,6.6617734,2.0520414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30120,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // EB,Enter-Board,5164.741294040002,112.4818894,508.686348,1983.8185724,1406.5253412,712.4980966,440.73104644,9.672505099999999,11.4190105,13.0085444,12.906592,13.541327,13.8506935,17.2476097,20.8356072,22.509271,24.8702158,31.1359026,38.3204404,45.1505484,51.3052126,53.0935336,53.4450282,49.5062868,46.4237862,45.3541436,47.5719788,48.76595380000001,50.70598380000001,52.14166700000001,54.10862700000001,55.4351824,58.25240479999999,62.6784328,67.92751679999999,70.952538,75.017178,76.65187900000002,78.943325,79.97500699999999,82.5626842,82.9442942,87.8116632,93.7555342,99.9986262,105.267225,113.1940762,117.4180362,121.5390732,123.3036612,124.4680032,123.0874612,116.70674,120.495538,120.179852,118.858024,120.5196448,130.951048,121.7688908,117.5806136,114.7466188,107.34455,94.28636,86.8126652,79.59362440000002,72.30039920000002,65.809268,61.34351400000001,58.10838700000001,54.51597539999999,51.1833214,49.241335,46.65291300000001,44.2146036,42.72209040000001,43.17095920000001,44.43266879999999,45.55089080000001,44.39469320000001,44.8988648,45.08562240000001,44.2317152,38.8270656,34.31936339999999,25.9738526,16.6105302,7.4156962,2.9072398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97062808,0.97062808,0.97062808
30101>30121,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,H&C and Circle // WB,Enter-Board,3062.2159984,27.31046962,242.56247408,1246.428334,893.9568546,413.7158526000001,238.2420135,1.55092228,1.93950852,2.22211178,2.8303663,2.5467397,3.37102226,4.86719822,7.98260056,12.30171564,14.76584884,18.3388304,20.0166022,20.716513,20.2722484,20.95744240000001,20.915798,22.6714426,23.7055628,23.3566036,24.5438662,24.76733620000001,25.1677406,25.6308514,27.94786220000001,30.48071300000001,33.443969,37.0840804,40.08852640000001,42.50410640000001,43.4146144,45.87679540000001,48.742015,51.02485360000001,51.80151900000001,54.0984014,57.47667120000001,58.41344920000001,60.7537772,65.28552320000001,68.8567328,78.22244599999999,83.58808,92.56331800000001,99.194952,102.086594,92.52138199999999,90.300653,82.65409100000002,76.35490500000002,73.060291,73.31353299999999,70.79486,64.71139360000001,58.5940702,57.90042920000001,51.6646526,48.368352,47.13096780000001,46.21246260000001,39.38580620000001,37.1050048,32.1293648,29.9414474,27.1906726,26.04411500000001,26.4998126,26.984299,26.7235478,26.7457346,26.5792268,25.58350160000001,24.0577822,23.4385554,22.42942900000001,20.2823872,17.7034896,14.29596254,13.39710434,9.66305134,6.47190194,4.330055140000002,3.2638318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30122,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // NB,Enter-Board,2031.571659331,10.692060583,137.2185103,675.5465536,641.4119134000001,304.6510318000001,262.051589648,0.235403461,0.7160310609999999,1.003210921,1.29945884,1.65376406,1.56800514,1.84192308,2.37426402,2.94652608,6.876361660000001,11.07711328,14.63849674,16.02972834,17.565594,15.083123,12.2968612,9.9952484,9.950092199999998,10.075328,10.6840374,11.2685218,11.9337074,12.700716,12.9457848,13.4939364,15.2778692,17.1563974,18.5669526,20.9219558,22.179486,23.79252420000001,25.0440886,26.8086004,27.389293,29.1731428,29.9650244,32.042546,33.91208520000001,35.5132334,38.4923806,46.3831542,52.1523362,55.5968682,62.835949,66.68200999999999,63.78983280000001,61.10985920000001,60.4275802,55.3396602,52.44113040000001,51.09906660000001,49.38595220000001,47.8013978,47.48994740000001,44.22741679999999,41.6180598,37.754207,34.028872,30.3334618,28.9820012,25.5925064,23.8728872,22.2153886,21.1279778,19.7290032,19.7856564,20.533921,20.6951492,20.5882846,20.59896040000001,19.9538826,19.23499,18.5941854,18.00187020000001,16.9999132,14.56473076,11.67138876,8.67589444,7.673529439999998,6.37608024,7.452373080000001,8.01434174,9.240034,7.79498668,7.198136960000001,5.85287948,5.283709620000002,4.655387020000001,4.601685740000002,3.9942178,4.1457816,3.76170874,2.916697342,1.960846602,1.540271262,0.704821942
30101>30123,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Jubilee // SB,Enter-Board,8404.451307938,103.690014414,792.003511,3174.975207,2496.109836000001,1122.3590956,715.3136439240002,3.106648538,4.602082938000001,6.440440937999999,10.0876422,12.6871378,15.846288,22.1259456,28.7938284,34.2001558,42.0585258,51.2665994,60.17945940000001,72.4953106,77.43945500000002,78.729861,80.57675300000002,77.347061,70.341953,70.275992,77.09238500000002,76.44881099999999,79.311451,82.537801,86.593925,86.21943999999998,94.781775,101.866069,111.951535,119.297087,124.548253,127.888362,132.035488,129.929388,131.816876,136.333462,143.994646,147.619762,155.601692,165.012554,171.553836,176.379106,187.495106,201.455612,204.30317,211.621434,213.472468,224.146598,219.407702,224.1804440000001,220.514224,223.959696,213.006886,206.100706,193.44623,183.449566,162.803882,144.665101,127.873033,115.040646,104.406686,95.745284,87.517753,82.479703,77.49493120000002,72.5588552,73.0634372,71.7392792,69.7743868,68.92685759999999,68.03501159999999,69.17048160000002,67.13388760000001,65.78196340000001,60.91582740000001,55.18459660000001,41.04990400000001,31.2865564,22.27043746,20.03818786,15.47507646,14.94572946,14.46375886,15.732022,12.0594796,9.92468706,9.21613358,8.704393699999999,7.5286955,5.99072616,6.175539639999998,5.37167106,5.10988222,3.908235926000001,4.693243666,3.485878926,2.734778586
30101>30124,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // NB,Enter-Board,4065.1863383,31.13766156,197.67839864,1140.8936802,1496.18464,728.3809238,470.9110341000001,1.24783926,1.90671968,2.67705898,4.2259673,3.98360542,4.280039019999998,5.840343799999999,6.976088099999999,6.977619379999998,10.32010006,15.6143608,18.1015302,21.619821,22.8998718,21.4013948,18.1565572,16.4099086,14.2021982,15.2683292,16.7067074,17.68680580000001,18.5103288,20.3496192,22.8898138,23.9868908,25.9867668,29.721557,32.168707,32.399529,34.51240139999999,38.50863620000001,40.1482258,42.6861234,46.5020694,51.2946146,53.69379540000001,58.1858226,62.63178860000001,67.8101934,70.92550179999999,76.2038278,83.66106780000001,90.3272778,100.102316,107.441389,115.704865,118.033011,129.879293,129.116978,135.38989,135.2735608,140.0454388,131.9831508,126.8275128,118.5319738,107.957577,95.366244,81.04895119999998,76.7232292,67.92560340000001,61.62648039999999,54.8181888,52.83289560000001,48.08585240000001,46.0412364,47.08541820000001,47.62053780000001,49.2062864,47.43334360000001,46.93901380000001,46.32299300000001,46.354793,42.197035,38.40427960000001,39.1718486,41.95921660000001,38.27182420000001,32.41578298,27.53517238,17.80585798,5.89333798,0.20653538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30101>30125,1475,511,BSTu,Baker Street,EntEx,511,BSTu,Baker Street,Metropolitan // SB,Enter-Board,5395.2957954,69.45008480000001,701.2404142,1821.2131044,1865.832936,711.9444974,225.6147586,0.0,1.31734094,2.57912254,4.01933088,8.83935288,12.87713368,17.22480874,22.59299514000001,27.04162760000001,31.4350256,40.28452280000001,50.2076148,63.24132780000001,72.65176899999999,77.4887702,80.2434554,73.0675894,68.03721519999999,61.0739058,56.4675906,51.4507794,53.66297579999999,48.375295,50.7029112,51.6581412,54.32637320000001,56.6434228,61.3588848,64.139028,67.858407,68.068887,69.415515,69.51369700000001,70.233209,69.9733472,74.01352920000001,78.71943920000002,83.6235932,88.77061119999998,96.0331432,102.4592212,111.5209912,134.0478632,144.6438392,152.90685,165.498154,173.133568,167.930076,176.273914,176.069168,168.979654,162.530488,151.334324,135.45449,123.717562,112.004688,95.0319494,83.5595162,72.7536662,66.493495,59.5590414,58.6985304,53.1598696,49.3189296,47.4289108,45.4179268,40.985022,39.53764,39.1863468,37.0060196,34.6122506,32.66531980000001,30.1677394,22.7955806,15.6833758,9.2635424,4.2345836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30101,1475,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,EntEx,Alight-Exit,3533.070844399999,75.74475960000001,928.8457834000001,1448.9435736,549.2049228000001,324.0297334,206.3020716,0.0,0.8680885400000001,1.93616982,2.61810008,7.503598080000002,13.20729728,20.98030674,28.63119906,38.1320278,44.70055980000001,51.91482260000001,59.33579460000002,73.762541,87.02204,95.29898,104.593394,106.976024,100.1069168,86.7154744,80.28720840000003,71.75387760000002,66.2140516,63.6432168,65.72371720000001,65.67858620000001,65.2148822,63.8419662,63.43513220000001,65.92775420000001,68.56972040000001,69.40439920000001,71.6137892,69.6882582,66.463397,61.30143580000001,56.3957118,53.6358832,53.46918940000001,51.27777560000001,48.3786764,48.56784640000001,46.987486,46.0059644,45.7508564,49.2106664,50.5202294,49.5407164,48.606996,48.925212,46.00364920000001,44.19790220000001,44.4052196,43.3661098,41.2853534,42.07015139999999,41.072717,38.1462182,35.1370972,32.8386758,28.274107,25.3858614,24.3334928,23.65190680000001,23.4331422,23.5394432,22.6876524,23.0403216,23.5618148,24.7569328,25.7894078,26.6528862,26.7394596,24.4926146,20.8824686,17.3681856,13.9240254,9.9553506,7.119042000000001,4.861241400000001,2.6397932,1.1206638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30110>30120,1475,511,BSTu,Baker Street,Bakerloo // NB,511,BSTu,Baker Street,H&C and Circle // EB,Alight-Interchange-Board,26.5643667508203,1.7631609080603,1.55900339576,9.819676744,3.903544057,4.700743778000001,4.818237868,0.0,0.33159078,0.33159091087606,0.33163380164406,0.33163380164406,0.34932675764406,0.01893705156406,0.068447804688,0.06840491392,0.06840491392,0.06208465752,0.06864150440000001,0.0764479404,0.0895600532,0.0921073892,0.1643983556,0.2486644868000001,0.2163535808000001,0.203241468,0.2006941320000001,0.117030466,0.06622969000000001,0.148548616,0.2221179560000001,0.257795258,0.316679848,0.374528742,0.3187643020000001,0.305419122,0.39231808,0.47014858,0.51669461,0.497533912,0.4898681260000001,0.550975034,0.53495681,0.49519561,0.5602756520000001,0.62481487,0.6002822220000001,0.5964131420000001,0.49753202,0.402984759,0.462569317,0.420743483,0.3912618329999999,0.384285955,0.381352972,0.2085784484,0.0980183704,0.08151365440000001,0.1616096144,0.2659711244,0.457579966,0.513782802,0.538845834,0.573355854,0.474351192,0.357949524,0.29498208,0.256027368,0.2291575840000001,0.375139968,0.352609708,0.41087642,0.433090446,0.4852613300000001,0.4579423040000001,0.4668685140000001,0.57927479,0.5604456700000001,0.48464034,0.413921514,0.383295282,0.4332797940000001,0.440649928,0.3765481780000001,0.323246798,0.28836228,0.06770478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
