NLC,ASC,Station,Fare Zone,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
511,BSTu,Baker Street,1,32974.32525077119,221.5063326290816,1653.522617984846,14393.11840553281,9092.531023878944,4788.048263231768,2825.598607513753,11.761420168,15.471024748,23.09647404800001,24.94913864,27.89386350916,32.20205154072514,41.09674289782824,45.03561707736824,52.06090555172825,61.25738555843584,68.89467057887069,79.71840295200762,90.9627956173698,112.2806987810098,128.509813491657,160.604695304181,185.7138483357038,210.1698896392636,232.3176236446116,271.0318885300068,295.1193507671328,322.9290851968328,362.2305195403567,416.9102325710088,449.0942857216228,486.1687632799728,538.026524416776,586.65795662479,598.7267143949779,630.4190593829079,664.9890658270082,675.8044489187421,667.835988945372,681.5333960527221,683.2190289501281,674.255043606028,671.4292394420281,678.5332470128741,688.4562740628162,695.2488582869559,695.6380159380162,720.361049903096,744.05158129206,765.48067539858,785.669493961994,824.576078987234,834.030751724754,845.271068538314,827.8823293113101,813.7943500576961,781.0797367734541,747.9993306348539,702.0796822127442,677.7629718503479,643.2788402504101,609.1063895758319,560.8429543955104,527.3822570176204,481.024341706895,455.615927908333,418.6765322870847,390.1952738874063,361.1182833351062,347.0434317611317,312.6856335386898,302.3967522424582,311.625372607286,319.441502544246,311.980455071431,323.2559868320142,325.0431378520142,309.7272431431865,283.2235393215276,256.7368759572693,222.3578999018278,180.3931614018278,136.9275913138279,102.1516119908266,77.61557530200001,51.048250948,35.669042628,28.96954084,26.1677723,24.8973697,21.8674487,17.587219258,13.292702658,10.233249278,8.205370378,6.873114078,8.41200286,10.61023076,9.75249606,9.31016344,7.465239939999998,5.8243156
787,BERu,Bermondsey,2,11114.52337916,250.98485938,1212.1940502,4531.743801800001,2629.5338632,1498.1075978,991.9592067799998,7.385687200000001,14.1648524,22.8400008,29.81529394,37.19428314,42.4455511,46.58983490000001,50.54935590000001,55.34773369999999,56.6897607,64.92915640000001,76.00654820000001,84.75127780000001,91.74738420000001,104.1647728,118.8229908,128.361289,133.8834286,143.6610966,153.8286114,154.5698372,157.5719938,169.3118992,180.0264238,185.8125072,190.4828856,191.0508196,194.1252476,194.6296584,194.1570604,194.8047594,199.2277038,200.1794838,199.044211,201.988852,206.417368,205.8393028,196.8570088,192.0134308,186.84188,183.961229,180.1575192,184.6052452,188.0674752,187.90352,186.242541,189.157862,211.786178,228.94621,237.290066,243.253458,250.939483,236.039299,224.314419,220.566485,213.0943422,196.4423182,180.7709434,160.2592772,141.1817488,126.201275,117.832901,108.3497652,101.6469702,96.6925622,90.68660360000001,89.08959320000002,88.95363980000002,90.2655984,93.58187480000001,101.495918,102.3257384,97.29871320000001,92.06152399999999,82.6456816,68.9464132,54.27753820000001,41.688277,31.4304342,22.64518472,15.77392472,12.5848334,11.31383226,9.93190912,8.962949100000003,7.466929568000001,5.360738888,4.630719108,4.274901448,3.827480628000001,5.19140842,6.045209420000001,6.02460886,5.30665018,4.0735109,2.52670504
524,BDSu,Bond Street,1,57547.45999220107,336.8595911244705,1214.2304013086,18103.73228196201,19267.566411136,12776.446261368,5848.625045302001,11.95787550063771,20.69616642646918,31.30368713326918,38.49906649993147,48.07437222253147,55.03381114803146,65.14731114220001,66.1473010514,71.3296066666,72.05934380599999,72.476125634,71.715919474,80.894519378,87.4013055968,97.4902439276,110.3057750136,119.8890057116,127.9471508596,140.9597659628,161.761639278,181.92643093,202.96000012,238.293379564,280.057991966,321.832284192,370.219222518,434.79491091,495.48360617,553.5552052860002,621.9754788420001,708.135492424,772.3224130639999,833.445520772,883.2473595640001,925.4868988039999,952.7233914760001,989.3502757360001,1016.406963716,1073.267537932,1124.976328512,1163.5728517,1244.558332388,1327.144635148,1387.995770228,1432.195074628,1499.277694948,1543.07505004,1580.37576536,1623.2751931,1654.99177396,1699.68392606,1705.69488518,1695.72169818,1667.79113714,1647.9821811,1517.50203144,1373.34516068,1270.3855179,1187.253630692,1110.856545772,1074.025911472,1057.493941992,1046.198434452,988.2494837200001,960.2228069,926.7640095799999,923.9064632200001,857.7443549879999,808.969375928,724.0645264880001,694.791904162,626.982146702,562.701842234,517.029594332,446.591521976,339.4248038920001,244.894583212,179.857204552,114.377658814,87.33224027,67.62870423999999,58.85786552,55.82572146,53.88778006,43.88862932,41.218237332,30.983767952,28.276836752,20.062125012,16.901023272,19.42805142,21.374570452,15.168525872,12.749977452,9.036841332000002,6.318985292000001
788,CWRu,Canada Water,2,16486.37003886504,374.8014358130371,1890.55567026,7200.319786,3903.528178,1778.34760082,1338.817367972,13.43974404281943,20.77427182100743,32.14873566100743,42.67952876900743,50.72389666100744,60.004699078188,73.35983564,81.67072414,86.75099725999999,93.81912496000001,103.44890966,111.22224482,123.71290768,135.10880344,153.00500336,181.60765536,202.41300666,213.70496486,235.1639942,250.598058,251.1116468,257.6568343,265.0417453,274.0638213,279.4091765,290.3272666,297.9709797,314.2693443,321.2775095,325.9948839,325.3462664,329.9527736,333.4185436,334.0485754,330.1679328,329.6360506,323.4415304,307.1064726,293.8796992,292.2928164,282.2527082,269.0997218,274.8220644,297.7314224,318.0459468,326.6792002,337.1043618,353.3651404,362.4666406,351.0792868,351.5538306,346.2118028,326.5435272,296.7648256,277.4170588000001,256.2965564,240.1942248,216.4578151,190.24533136,166.46812436,148.9833417,131.67047282,116.43669468,106.46325002,103.94588388,101.4875183,110.99868478,144.99625902,163.88660442,165.34365176,165.3666657,160.0621077,127.2880376,98.91213994,84.12332220000002,68.72513254000002,49.832638708,35.41313023200001,28.692907852,24.292985126,22.121533158,18.742141324,17.503606054,15.136726786,13.222848292,10.106374382,7.826890464000002,5.571021170000001,5.388268938,4.5497013412,5.3699169692,6.3766194552,9.927525483200002,9.514937151200002,8.308871108000002,7.211062118000001
884,CNTu,Canning Town,2/3,19597.65404479201,1149.302018332,2989.17613898,8628.075578480002,3532.67295706,1795.6635801,1502.76377184,39.26505264800001,64.65036254800002,96.53475134800003,136.943078688,169.36395308,195.99084372,218.72486442,227.82911188,216.80346536,206.99424872,209.52759192,207.03966092,209.29435582,217.69892058,238.21853748,259.9031756,276.2580399,295.5738142,316.7366400400001,335.12768844,334.53410816,342.10045006,345.65248712,359.23728252,363.48420652,369.16166232,375.96633292,393.3090554000001,383.8946976000001,371.9154444000001,383.8156090000001,386.9349206,383.4109876,381.9885919,381.8671283,369.94908012,362.88069452,349.4730411800001,340.51624028,344.4872916800001,336.17731316,325.91178486,319.2371304000001,322.17003786,307.46318126,307.40391226,305.0090467799999,306.8381880800001,301.74851502,306.50461274,295.24048544,295.82637414,292.7507985200001,284.0064529799999,269.12534392,260.75604592,238.7469652,215.13467376,193.97453084,176.45058762,152.59926544,136.36130196,123.77177656,114.97743068,109.85273056,112.36969654,109.20847872,112.21614222,111.37843732,105.46334146,101.26449872,104.1790528,102.77220458,93.86960776000001,87.23469648000003,86.69672891200001,72.57613981200001,53.35855555200001,48.907700012,43.945880032,31.40134174000001,29.87662786,33.63912680000001,34.0952598,32.6841782,29.04234054,27.58500194,23.34233274,20.62637494,25.89835454000001,29.49273834,34.17217054,37.17023014,42.65727994000001,32.71456293999999,26.7190074
537,CPKu,Canons Park,5,2818.423271293999,170.309527564,454.175814058,1273.872771594,632.3388647039999,205.231377274,82.49491610000003,5.465593,9.828988,15.247142,21.55336002,24.732789286,30.26329648600001,30.626444792,32.59191397999999,31.812013808,33.09989614200001,32.18741677000001,34.705710376,34.45799080799999,35.307199384,38.66758520400001,40.713405736,41.08692293,42.95049351199999,44.82832968,44.358849708,45.178831428,49.503844646,52.88074994400002,56.435221072,58.507118324,59.614930952,58.614075348,58.427398688,57.23377656,57.86256892000002,58.68380103200001,62.31042695400001,61.74039137400001,60.695150222,58.72658132200001,55.38593946200001,49.90689800000001,46.624749618,45.4252941852,43.79072217720001,43.9021113772,43.45435003719999,44.06238339920001,44.90545655199999,46.57111507199999,48.586799642,59.579948742,63.850436862,63.424140582,62.85577691,62.48014715999999,52.05550746600002,47.183251226,46.537237886,42.780604474,36.433898682,31.733036176,26.848553238,21.833466728,19.272090734,18.264566146,15.503119522,14.37612805,12.768568508,11.703462604,10.942154534,11.256850932,10.729380102,10.302950194,9.326978312,9.118433229999999,8.314111916000002,7.629719984000001,6.395606072000001,5.343084623999999,3.894933308,3.520608088,2.5462184314,1.7604623974,1.5217697658,1.8561053538,1.1809669388,1.1370400274,1.2412843042,1.3518657458,0.5816638258000001,0.5088885808,0.5175884608,0.426656424,0.370335174,0.437168994,0.5545362540000001,0.495821134,0.7806691399999999,0.7231416199999999,0.6563078
558,DHLu,Dollis Hill,3,4240.038781299759,181.372347708,778.29058294,1925.7715007,742.0851261000001,438.4998570400001,174.019366811759,5.841772295999999,8.786738656,13.909235616,18.877835826,23.90661213400001,29.56579352,36.81145076,43.6729089,45.84029624,48.33470490000001,51.4989807,55.47520850000001,57.86106880000001,61.19546600000001,69.1372036,75.9789676,76.93080230000001,76.3530647,79.9511885,79.73363110000001,77.83195290000002,77.45503960000002,80.3298184,83.5866438,83.58754760000001,84.36641140000002,87.16352420000003,88.0400838,82.9568532,86.17673780000001,88.04092460000003,89.44337240000002,88.94984919999999,88.8826814,84.0288978,82.5047654,77.8886464,74.13829319999999,74.51748520000001,74.15440500000001,70.4280323,68.4558449,66.95755249999999,65.88613769999999,64.49544850000001,63.3814854,63.4118188,64.1832197,63.16200630000002,61.0356797,60.73349349999999,61.43666469999999,61.08039080000001,60.25402600000001,60.1101928,58.80069990000001,55.27250690000001,51.54519449999999,46.8445671,42.42679600000001,39.6859477,36.97899529999999,32.9391521,30.12549870000001,28.4227448,26.11109732,24.32456692,23.8227897,22.8651013,20.97071122,18.47630872000001,16.00967272,13.90516114,13.44721328,11.29300974,8.97631252,7.034350099999999,5.828449000000002,3.787583254,3.324388654,2.817301574,2.664143894,2.480194174,2.558088508,2.245950628,1.9962215529518,1.4931218529518,1.4139886729518,1.1624518449518,0.9668081649518001,1.250708682,1.6254603386,1.3251785546,1.6400313746,1.4076129546,1.0538423926
579,FRDu,Finchley Road,2,9427.477690361688,132.9138787416678,948.4259149502493,4197.12038820387,2163.58812519,1277.3194399666,708.1099433093002,3.765785411577955,5.726032483577956,8.945510223577955,13.01948525457796,16.8029354156,21.447159375252,28.398414995252,34.808555582252,37.27732559303199,41.80330531683198,45.61985507397794,52.09233416790904,59.48091032090905,69.32653453892907,82.24551874932905,97.9015601033311,106.4997729324,111.5833730316,119.364817421,125.230607701,128.0686540022,133.2854852392,142.595315518,153.436851486,162.131254396,165.5127188278,173.2705324218,180.6200246218,182.7858829698,180.7588098318,188.341851432,190.6984569314,189.9389961782,187.0868219412,191.0278923214939,191.1833873262938,189.7558717318938,185.9358081936938,188.1676058586939,186.8923843216,180.1938337772,175.6823210078,176.26521531,173.484412558,172.7635175404,176.261524726,179.651459414,183.5755891524,184.9947619664,183.9425593736,181.4279780116,183.764877536,182.1799217238,183.6892232318,179.100966618,172.2357458959999,158.964869738,144.291040657,127.861146059,119.686409416,109.0917974788,100.2470009388,98.5881809376,95.2248446988,87.30200378360001,82.7978193138,80.55746244860002,72.70686449659999,69.733711027,67.63101713998,70.98323004938001,73.96445447738,75.24636326458001,68.46654776497999,62.6377920912,52.8748020068,38.44601068480001,27.7631873568,21.6842292968,15.7649809368,10.7823717368,8.43453814,6.017916720000001,5.57183104,5.20969992,4.48810296,3.53828222,2.7403243,2.35236946,2.50182778,2.296540094,2.605702294,2.508221888,1.994313718,1.114544378,0.757030564
590,GPKu,Green Park,1,37522.17656500999,265.03378398,812.6882058199999,11749.4430574,12134.2550452,6367.381631600001,6193.374841010001,16.10136702,22.00459152,31.43896078,31.72730936,33.98712644,37.18980486,44.27882816,48.30579584,50.72110752000001,54.70867198000001,58.14269863999999,55.13809879999999,52.18994248000001,54.40770316,58.34108587999999,61.48403548,69.24112312,82.4198689,99.62335106,116.2705188,138.6880224,160.275938,179.060504,200.826827,227.5835816,249.7803964,283.2665568,327.4622956000001,370.9745268,406.3580512,456.6280126,489.4304464,514.7282918000001,537.5794522,573.5355728,591.2622792,617.1452008,652.5572472,696.0715386,737.4664766000001,776.7714149999999,822.315694,858.3402472,881.3344832,918.9502344000001,960.6862324,999.1489284000002,1036.7616522,1077.8336752,1085.020616,1103.113958,1090.80091,1057.73331,1001.3392304,944.5594344,858.3068638000002,784.5908384000002,703.470041,638.9597386,572.4582372000001,518.3000338,471.481779,452.3472386000001,436.0399495999999,429.6720734,427.6123470000001,452.4070216,480.0423334,509.357591,523.198334,551.2561994,549.6285528,529.9115651999999,492.8161040000001,446.151018,385.2405094,319.2634052,257.404673,213.4304934,189.7127994,166.47157766,148.05265918,137.74985718,122.9626983,114.5108929,87.403332734,68.06926261400001,54.837997814,52.758231534,40.745012334,50.12800954000001,55.65623382,48.89318515999999,35.20503358,26.72893878000001,15.83067308
622,KILu,Kilburn,2,8244.235911752376,230.4488857315288,1157.96838316598,3706.78205884,1632.189473846966,942.3208829532767,574.5262272146241,7.61620334,10.855493978,17.882577178,24.89453377,30.9074179546312,37.8350812046312,47.52078494313324,52.93679336313322,58.40142980961722,63.40114568898602,68.69353600698604,77.17303424248401,82.80396833048403,88.79079357200003,99.07363461028444,112.9297293008844,118.0084989908845,122.7848339198844,131.2182770698844,134.6895016236,134.550482595,135.740281221,143.99223034,148.225667012,154.689695812,155.920583466,159.879055182,161.86465264,165.5730827928,163.6236277508,172.3606712548,176.1827900388,176.4890934048,171.794726998,171.237867696,162.7426920892,156.5481641232,151.3490914532,145.9119616552,146.3796419232,142.292301516,137.286389154,135.45065351,136.696655212,133.07006691,138.888313626,140.970500674,141.812685832,140.670704674,137.462356148,131.526384418,132.826312176,137.287206536,135.657987114,133.70984077,128.3071149689657,122.0096155276967,106.2043873416967,97.57055918904072,88.35864724104073,80.0103808042676,70.4012778675366,66.62105353235658,63.19541095301261,60.44968268258661,61.252562848394,63.987222894234,62.260082071414,60.895120321414,59.9956486433172,55.6855838656372,52.1243473753884,51.09726346738839,45.43686867139085,40.13827693762881,35.28803903090881,27.76832216331761,21.24013143131761,17.79347813731516,15.3442712596,12.960858476,11.0718021,9.789936840000001,9.621419620000001,7.87310286,5.942013632000001,4.448639792,4.115664852,2.753697558,2.544616278,3.262748086,3.915099846,3.756792286,3.952361848,3.279349968,2.430771868
