ID,NLC,ASC,Station,Mode,Line,Dir,Platform,Total,Early,AM Peak,Midday,PM Peak,Evening,Late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
30122,511,BSTu,Baker Street,LU,JUB,NB,Jubilee // NB,10747.49418489643,160.78840218,1276.8353552,4959.849407999998,2714.06917,1159.0229782,476.928871316429,2.35149542,5.21839442,7.309479619999999,12.39295992,17.6730674,34.3068162,34.56507420000001,46.97111500000001,50.40365320000001,58.53751900000001,59.3983198,75.2370088,83.22824279999999,97.6322568,109.5279108,122.5338,138.827778,151.097722,160.589324,169.82182,173.855004,173.175632,176.316184,180.024336,187.081088,193.51194,198.897356,200.24326,204.577524,211.225516,222.308908,227.673692,232.14399,233.459368,224.874648,208.828688,207.769246,205.253984,200.684794,200.322194,210.236548,216.526706,231.530438,239.328364,248.61605,250.600158,251.25823,243.481346,249.73776,248.335236,238.304778,227.529596,213.400852,193.1871,181.280224,168.33784,152.472375,140.121961,131.120247,112.014315,103.0257822,95.1101452,86.99922120000002,77.73210720000002,73.12912180000002,67.0155306,61.14684200000001,59.13533,60.498964,60.7584894,65.5258054,70.78705400000003,65.654415,55.9113158,45.3735684,29.7954524,13.7417364,7.0493254,1.8326506,0.0,0.0,0,0,0,0,0,0,0.0,3.549520600000001e-06,9.692862e-06,1.1228836e-05,1.54665026e-05,1.7651459e-05,1.69166352e-05,1.07732938e-05,9.2373198e-06
30123,511,BSTu,Baker Street,LU,JUB,SB,Jubilee // SB,6658.883310812254,95.33552321040361,838.4822498000001,3879.270608000001,1273.147029,480.6299564,92.0179444018504,1.3348124968012,2.0045880368012,4.507354636801201,6.37189586,14.35895444,16.33928914,22.1419586,28.27667000000001,38.8209104,37.33153239999999,41.65069800000001,47.97685139999999,53.2354414,53.9858934,61.09290040000001,74.44113540000002,88.216851,100.018781,112.928909,128.782346,141.497086,147.292078,154.244352,163.308192,174.420332,179.245176,185.797382,194.725028,200.254736,196.279394,195.205478,189.750808,182.382516,172.138396,165.148424,155.945614,150.531418,142.794552,138.074046,132.586216,130.562678,130.491478,129.267241,127.327987,126.9514,122.091548,114.439025,108.605418,107.397874,103.9364162,102.1849342,102.1883572,103.9045752,99.98404920000002,93.643576,87.81985600000002,79.00142060000002,67.694175,57.192827,52.3372354,44.24482740000001,38.05383939999999,32.4167654,28.6438076,23.4307488,21.12340380000001,18.7009654,17.78994059999999,16.391422,14.11954,13.2033472,11.25259492,10.31985432,8.989592920000002,7.221561320000001,4.920665120000002,3.9709332,1.6278842,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4.970555400000002e-05,6.404630600000001e-05,8.621897400000002e-05,9.5009346e-05,0.0001092196172,6.52854084e-05,5.094465639999999e-05,2.87719884e-05
360122,787,BERu,Bermondsey,LU,JUB,NB,Jubilee // NB,2644.330877961565,109.01714804,286.7443426,1143.775631,621.0782968,333.4627976,150.252661921565,7.03058426,7.967248179999999,9.96935198,8.352454980000001,14.99613112,17.38204352,20.2142696,23.1050644,24.44348,21.098776,21.0573428,20.9715782,21.338861,22.3524368,23.2450118,24.65298240000001,25.7377174,26.6401036,26.9275556,28.278497,32.2311314,34.433319,36.48401200000001,38.88131079999999,41.474412,40.225863,40.7924018,40.07306060000001,40.8965958,42.65337520000001,44.1328372,47.29105240000001,50.40060200000001,52.301641,51.990896,53.108464,54.192042,55.07048500000001,55.639976,57.45826960000001,58.46393560000001,58.19180100000001,59.45735980000001,57.9307878,56.74624720000001,55.6502522,54.81195080000001,52.5423684,52.8406794,51.5417338,50.5187114,51.1581908,51.11952520000001,49.83626820000001,48.63391000000001,45.6784594,41.06700160000001,37.0016432,33.5347144,30.38755860000001,28.4541562,26.918227,25.04040100000001,23.5970906,23.3112954,22.6213938,20.9557002,20.5736156,20.733414,20.5607364,20.19980480000001,19.26016700000001,18.1996324,15.29090746,10.53042886,6.77102446,4.21631946,1.16290026,0.0,0.0,0.0,0,0,0,0,0,0,1.5579588e-05,3.26511e-05,3.936629520000001e-05,4.92115222e-05,5.2876709e-05,4.385662599999999e-05,4.442372185114,4.4423654699188,4.4423556246918
360123,787,BERu,Bermondsey,LU,JUB,SB,Jubilee // SB,4441.40594920578,32.51738294,225.53658516,1457.3660412,1334.549694,958.9686370000002,432.4676089057802,1.32557078,1.7724845,2.43268366,2.71734162,5.22315796,5.135816960000001,6.800457440000002,7.109870020000002,9.608673540000002,10.33769334,13.02834774,15.50031174,18.3836324,20.1365658,20.50132,21.5998772,22.270759,23.9468892,24.255238,25.9672772,27.6640378,30.0188992,32.2134054,35.5128622,38.559009,41.09829420000001,42.2618394,42.67264660000001,44.1104052,50.47076660000001,56.28737200000001,61.4093744,68.10780940000001,73.78236079999998,72.99502,73.02548399999999,74.064999,75.43626400000001,77.658132,79.93668000000001,82.824506,88.319372,93.01719,95.919312,99.299768,104.14583,106.336368,109.059492,112.02399,111.926386,112.7382532,113.6963132,113.7530312,113.5434862,120.4546402,117.572136,111.633436,102.759598,94.305679,82.944479,79.11909200000001,75.82072,76.43620800000002,74.73406920000002,70.7584806,65.0475272,63.49847000000001,61.910878,61.1085,61.6812736,59.460241,56.01528100000001,50.8572184,45.8202352,36.886804,28.300932,18.9542332,10.2765018,3.064553800000001,0.0,0.0,0,0,0,0,0,0,0.0,0.0024653994,0.004051354799999999,0.006170286200000001,0.006983738080000001,0.008294287380000001,0.00638689404,0.004800938640000001,0.00268200724
30722,524,BDSu,Bond Street,LU,JUB,NB,Jubilee // NB,17621.17601091011,212.12648902,1550.8342994,9433.107512,4191.147802,1727.3211326,506.6387758901,5.270253540000001,8.691921540000001,15.85268194,21.7518144,35.504149,37.31820579999999,41.60875320000001,46.1287096,61.1254272,67.4254212,81.8719262,95.0604188,108.10545,110.74425,121.53149,135.67806,153.922436,180.694436,203.636564,231.03842,250.892408,279.3452,295.665812,321.5044240000001,343.7258300000001,379.37605,397.8594000000001,421.0001900000001,447.33153,462.569554,474.431974,470.1759680000001,466.1546420000001,441.54962,424.6923860000001,397.741296,395.9207960000001,388.1783820000001,388.0229700000002,383.6780200000001,384.72743,398.381694,405.079698,415.1022380000001,417.452492,420.385206,407.534062,396.644932,385.2394240000002,371.278524,356.1843340000001,325.1395680000001,303.4984740000001,280.1927460000001,273.8132840000001,253.784756,242.886522,223.87032,203.79792,170.9219332,148.9542772,133.2042452,119.3562732,109.0559182,100.791309,98.289633,92.27273100000002,83.92005060000002,79.51404160000001,77.2329116,69.82470860000001,69.5143906,62.4948322,53.1338816,41.56326779999999,29.8479868,13.0603988,7.933621599999999,2.3548522,0.0,0.0,0,0,0,0,0,0,0.0,0.001490214,0.00195351368,0.00267615122,0.00525721082,0.01681407082,0.04578018882,0.04531688914,0.04459425160000001
30723,524,BDSu,Bond Street,LU,JUB,SB,Jubilee // SB,10806.5080167565,208.58855642,1258.5010066,6411.063844,1880.5477932,831.4553030000002,216.3515135365,6.27377034,8.74256834,16.56184934,21.0910034,33.3552838,34.73675540000001,42.156283,45.6710428,53.67174120000001,59.89270920000001,71.59119940000002,76.42095700000002,85.66230420000002,94.0233962,97.9124254,106.3237304,127.2488692,146.2933932,161.1332332,178.327048,196.32947,213.352618,225.402212,236.70854,259.090228,274.386428,287.346986,290.602206,314.1742139999999,321.4603160000001,324.3198500000001,319.696254,316.126888,306.753584,288.530426,280.261336,270.254464,267.76624,248.456814,237.648734,234.315714,233.303668,236.575252,228.201402,223.184922,207.0559220000001,187.984844,166.02698,159.335644,151.208524,144.437248,137.03095,131.433054,130.572382,125.685652,116.5916712,109.3673272,100.615138,86.30549200000002,77.373602,75.1516708,67.8254368,61.91728639999999,58.55587560000001,54.2104728,46.4338534,46.14743660000001,47.5517114,45.6153008,39.3923976,36.3721024,32.02838180000001,21.8964389,15.6312298,11.6840638,6.9407864,2.6144638,1.4195115,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.001461174,0.00189496292,0.00256453612,0.00347239802,0.009811884620000001,0.91305631062,0.9126225217,0.9119529485
360322,788,CWRu,Canada Water,LU,JUB,NB,Jubilee // NB,8498.707408429449,176.06557424,786.3624542000001,4060.982693999999,1930.2286104,1067.0345486,478.0335269894462,11.32266926,14.24642486,19.45605086,19.49817246000001,25.8031708,24.1074704,31.64399,29.9876256,33.8123532,34.5333912,40.5507102,39.490554,52.3593994,55.90650180000001,65.9097526,71.9013516,89.17309259999998,93.2853606,103.656325,105.783662,120.63857,118.00201,126.112797,131.655457,146.686932,152.149118,159.66043,162.249502,169.458086,171.618996,177.687612,180.131668,187.54542,191.554998,190.112136,185.633444,188.255706,187.765852,182.70579,180.61836,181.12578,186.144704,191.236868,192.232458,190.534316,186.47468,176.965262,164.902998,163.540138,161.020842,156.242054,158.668364,155.655772,145.667354,138.8627472,131.6940832,118.2948432,109.2923312,103.2893182,100.581273,96.93859379999999,90.88682779999999,86.83723780000003,82.40990079999999,76.4866588,69.36578700000001,66.62858299999999,66.02319399999999,69.79890400000001,69.064424,69.13325420000001,71.8591222,66.2214472,52.10400139999999,38.22267539999999,26.85627220000001,11.7698682,2.8895942,0.0,0.0,0.0,0,0,0,0,0,0,9.067167999999999e-05,0.000151911786,0.000202235516,0.000240987776,0.000271073494,0.000205880308,0.037646876202,0.037596552472,0.037557800212
360323,788,CWRu,Canada Water,LU,JUB,SB,Jubilee // SB,16574.81645826101,87.014513978,768.5353768,5964.144992,4945.451564,3353.781118,1455.888893483014,3.735667326,6.952670526,8.841084326,11.4203566,12.2003972,14.2405578,12.888278,16.73550220000001,22.4886226,27.116957,31.085763,40.69154560000001,47.26008760000001,51.0029826,62.08017340000001,74.40434499999999,88.44937900000002,98.356466,111.287609,114.311446,123.398404,128.994726,143.345067,154.282129,176.228276,194.189284,206.230218,215.568266,221.471394,235.76137,247.312488,264.684132,276.8324,293.15951,291.17757,288.09352,284.300964,284.8520140000001,285.467828,290.7528680000001,301.222358,325.45124,351.97259,379.396376,394.27033,408.9166240000001,405.099572,404.036194,399.867266,410.550978,407.44645,425.840456,425.73218,427.6605480000001,416.216196,419.8147700000001,391.205138,371.166796,344.342084,327.3396520000001,297.3206,274.446794,254.819608,240.35319,223.12317,213.881946,209.217114,206.565026,206.19185,206.698682,196.492858,199.913104,177.564578,152.40348,125.688895,93.699035,50.88933900000001,31.606811,14.388655,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.00029123164,0.000389247206,0.057247393206,0.057308056352,0.079017011152,0.078725779512,0.078627763946
80722,852,CWFu,Canary Wharf LU,LU,JUB,NB,Jubilee // NB,8041.197007420045,351.8790294,941.7996135999999,4170.196459,1551.506327,761.4867784,264.328800020043,11.9622102,18.2265882,21.0285982,39.627252,46.26721200000001,65.70713380000001,70.2404982,78.81953680000002,65.11722400000001,67.861914,55.25215900000001,57.1517906,63.541054,70.93818399999999,72.974502,80.5775828,93.0445718,99.9137558,104.8715678,110.5553078,121.837729,125.40081,129.310038,139.941818,157.59851,169.761266,176.505078,185.181254,190.663998,195.38797,192.513788,195.348184,199.160896,201.609258,193.701356,192.726844,194.33071,189.217018,180.099084,175.478588,172.312862,166.519702,164.317322,161.272376,156.79701,150.497688,141.793892,133.34524,131.011406,129.052883,126.142911,125.4100182,122.4646242,117.2669622,112.3614412,105.3622512,95.48008000000002,89.44791000000002,80.24327100000002,74.588627,69.88819840000002,65.141703,58.390174,55.01161020000001,49.60120420000001,44.7587358,40.2509622,38.6843026,40.4450574,41.70036740000001,40.64968540000001,38.5749394,34.7489168,25.5985904,15.5611444,8.8110254,5.342542400000001,1.1914296,0.0,0.0,0.0,0,0,0,0,0,0,8.919509200000001e-06,1.1601165e-05,1.7872475e-05,2.10334348e-05,2.49774454e-05,1.714114020000001e-05,3.9016718594844,3.9016655881744,3.9016624272146
80723,852,CWFu,Canary Wharf LU,LU,JUB,SB,Jubilee // SB,18581.47166343221,205.94831484,1204.9733284,7523.23487,5012.318020000001,3182.080844,1452.91628619222,4.92164528,12.39422228,14.63444928,24.1143138,27.1869532,37.2143424,36.1888738,49.2935148,54.00535479999999,68.6598372,77.4012252,87.28062880000002,86.8760688,93.8721788,95.34198,99.8507432,112.3138592,129.9495112,142.9643732,156.457568,171.817426,185.831366,197.077042,212.235676,232.852382,250.720194,267.502206,285.702634,299.6407020000001,317.760056,332.78751,347.207496,358.75472,369.331324,364.818574,361.71911,361.82851,357.446068,354.591716,353.141574,363.211278,371.067478,395.516258,410.67357,431.07796,431.118864,429.488568,418.236176,418.0513800000001,410.0445,411.865532,414.5429820000001,415.748732,410.1791220000001,413.36069,408.603514,390.352126,359.417682,328.972074,291.974286,266.71593,242.339068,233.92046,228.237244,223.881082,210.278656,206.089182,199.903054,193.988444,182.392162,172.442818,175.365214,168.312124,154.997192,144.920614,116.290536,77.16754399999998,46.17083,20.846762,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0007520658800000001,0.00098990546,0.00136798386,0.00154213704,0.006378690440000001,0.005626624560000001,0.00538878498
